10	0	0	248	2	0	12	519	133	41	11	211	171	159	253	248	115	286	112	75	49	204	225	244
5	16	17	77	2	0	28	104	63	136	22	0	55	105	93	33	44	71	58	50	30	209	72	17
21	26	0	347	25	147	89	699	156	251	47	273	440	908	542	276	687	555	261	206	265	447	896	499
0	0	0	25	0	0	0	0	0	0	0	0	0	31	0	6	0	0	0	0	18	0	0	24
0	0	30	16	0	18	0	0	0	0	0	0	0	4	0	0	55	21	3	24	1	0	62	0
0	0	0	28	0	0	0	140	0	15	0	0	98	6	20	0	0	46	0	0	0	0	44	74
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	0	0	37	10	0	17	0	22	0	0	0	38	149	0	71	0	191	21	0	21	105	87	118
1	0	0	0	0	0	10	0	0	0	0	15	31	8	0	0	0	0	0	0	0	0	0	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	0	0	142	62	0	36	0	5	1	0	0	145	215	120	62	54	110	63	76	1	227	101	77
8	8	1	490	28	0	97	351	108	9	25	338	188	206	101	189	114	230	126	32	83	402	143	271
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	12	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
0	0	0	16	0	0	0	13	0	0	0	0	0	8	0	0	0	0	0	0	0	39	18	0
0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19	1	2	174	26	45	2	411	299	218	0	316	239	336	371	172	151	265	75	90	146	373	393	163
1	0	6	61	0	0	0	58	45	0	0	58	131	149	0	0	38	39	21	68	5	55	2	39
16	0	75	293	10	40	211	290	110	206	16	273	291	509	224	224	213	114	155	96	126	377	399	240
54	100	77	312	30	72	188	1264	399	524	30	518	471	829	48	347	466	375	155	176	281	259	671	783
24	22	2	517	11	34	92	527	221	527	61	302	438	929	176	286	305	601	167	220	335	566	689	542
15	0	11	432	19	0	87	456	179	271	32	141	358	461	136	164	311	376	94	148	179	367	508	277
0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0
0	0	0	1	0	0	0	0	0	0	0	0	53	158	0	0	0	0	0	0	0	0	50	58
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0
0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	1	0	0	21	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	65	0	0
0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	0	0	206	0	0	44	245	38	221	1	0	62	66	242	95	165	204	161	0	130	273	189	242
13	1	1	212	27	28	48	340	54	250	4	203	305	186	121	85	168	69	40	78	187	357	180	94
26	123	22	168	12	18	128	628	119	136	63	79	180	475	48	126	162	193	92	44	126	364	278	201
0	1	0	288	19	0	15	185	21	63	6	42	89	212	0	0	84	59	17	88	67	173	61	149
6	0	7	63	5	0	32	133	3	22	18	73	84	66	73	0	162	272	161	50	64	158	214	125
0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	11	0	9	0	0	0	0	5
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0	0	429	13	30	87	277	48	402	0	184	153	180	122	17	179	228	114	36	60	332	236	321
6	0	0	97	0	0	52	87	87	30	0	0	46	62	47	0	30	0	0	0	0	21	0	91
0	13	0	107	8	1	42	268	33	0	9	77	33	149	94	1	49	195	40	26	46	169	235	56
0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	0	0	1	2	0	0	10	0	0	0	0	2	1	0	0	2	2	1	0	0	0	0	1
2	35	0	117	0	0	5	0	16	60	0	0	32	137	0	0	0	13	23	14	19	0	31	67
15	1	22	221	2	2	61	185	129	61	5	15	84	141	75	0	69	117	89	14	43	265	215	124
14	25	0	159	9	7	66	112	133	48	7	81	89	210	9	59	120	238	121	18	189	277	163	126
