375	613	790	0	536	146	224	265	164
526	813	804	1186	694	720	1135	1196	421
0	0	0	0	0	0	0	0	0
219	55	0	330	298	458	287	3	319
120	139	11	0	9	0	44	64	6
0	0	24	0	0	0	0	18	0
0	0	0	0	0	0	0	0	0
242	412	166	63	372	158	189	110	92
304	366	188	154	94	316	238	107	169
58	140	126	0	130	22	176	110	28
0	0	0	0	0	0	0	0	51
0	0	0	0	0	0	0	0	0
0	186	25	81	1	32	10	4	233
1183	3426	850	275	618	662	839	589	183
0	108	0	0	0	0	8	4	25
741	433	51	389	760	656	316	357	346
0	0	0	0	0	0	0	0	0
0	0	0	3	0	0	0	0	0
0	0	0	0	0	1	0	0	0
0	0	0	0	0	0	0	0	0
42	785	521	151	285	214	465	362	173
0	0	0	0	0	0	0	0	0
1874	2018	1221	1026	1887	1383	1308	768	1499
1	943	216	0	0	23	328	123	17
386	701	215	29	328	123	132	98	80
0	10	7	0	17	5	6	0	14
221	240	53	26	86	36	118	71	20
0	0	0	0	0	0	0	0	0
158	331	128	129	154	78	138	134	806
82	170	136	105	60	279	86	71	123
1	287	71	1	0	36	113	0	185
0	0	0	0	0	0	0	0	0
157	506	172	24	39	136	92	3	45
90	291	84	139	158	179	149	89	49
893	980	51	207	581	584	195	187	292
4	941	352	0	1	60	13	129	6
0	0	0	0	0	0	0	0	0
2	467	32	0	0	60	164	259	82
0	0	0	0	0	20	0	0	0
3858	0	2	2778	3875	3308	2	1	5315
210	0	0	7	24	14	51	0	0
1	379	205	0	0	0	49	50	2
0	0	0	0	0	0	0	23	0
0	0	4	0	0	0	1	0	0
0	2	0	0	0	0	0	0	3
0	0	0	0	0	0	0	7	4
0	0	0	0	0	26	0	26	24
0	0	77	34	68	60	29	0	485
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
6	13	0	0	0	0	0	0	94
0	0	0	0	0	0	0	0	0
126	11	1	0	53	0	42	29	9
0	183	113	0	3	3	210	40	187
4019	0	2	1300	3399	4655	2	145	2949
787	621	631	372	1488	2435	2219	1429	1284
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	29	0	0	0	7	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	2	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	15	0	0	0
0	0	0	0	0	0	0	0	1
251	637	642	178	217	866	1076	312	482
0	0	0	0	0	0	0	0	0
43	0	0	0	0	16	0	0	29
1	14	0	33	0	0	0	0	17
4320	7398	5227	2631	5138	7072	2012	1765	3582
1	0	0	0	1	0	0	0	0
0	0	0	0	0	0	0	0	0
6536	5835	4154	1336	4144	4410	3856	2199	4815
0	0	0	0	0	1	1	0	1
0	0	0	0	0	4	28	4	83
0	0	0	0	0	0	0	0	0
1777	1416	1547	920	856	1509	1052	983	825
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	11
1099	3354	1223	1039	1318	1389	1304	1184	2502
0	0	0	0	0	0	0	0	0
19	369	269	2	58	67	0	0	129
0	0	0	0	0	0	0	0	0
0	0	18	0	0	0	20	135	0
0	0	1	0	0	0	0	0	0
109	61	38	13	156	138	88	169	46
1078	495	378	696	797	1245	800	410	317
177	524	14	106	1071	489	460	329	590
1	0	0	0	26	25	0	0	0
965	0	88	780	613	1106	79	70	2027
726	0	1	835	360	1505	2	0	1139
69	23	0	40	31	10	11	0	108
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	4	0	0	0	0
106	768	244	102	209	243	598	188	320
459	745	214	120	506	794	727	950	835
1280	1451	668	417	645	736	721	429	363
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	72	0	0	48	2	0	5
5	0	0	0	63	146	0	0	120
