5	0	11	4	2	36	9	2	0	12	19	0	9	50	11	21	15	16	6	6	11
2	0	8	1	0	0	0	0	0	2	0	1	2	1	0	3	0	0	1	0	5
2	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0
0	0	12	0	0	0	0	0	0	0	3	0	4	0	0	0	0	0	0	1	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	1	7	2	0	0	1	0	1	0	0	0	3	0	2	0	0
37	1	72	44	18	92	46	25	31	48	71	63	131	69	33	87	82	44	97	30	34
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55	2	231	84	43	85	73	31	55	85	102	76	247	396	159	147	94	109	197	117	97
0	0	11	3	1	0	0	2	0	0	3	0	2	20	0	5	30	21	21	3	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	2	0	0	0	0	0	2	3	0	0	0	5	0	0	1	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	38	3	0	8	0	0	0	19	0	0	0	8	0	0	0	4
0	0	37	10	2	12	0	7	4	11	0	0	14	0	12	17	9	11	12	8	5
54	3	69	62	20	142	41	33	57	6	81	75	189	128	31	53	17	23	65	47	12
17	1	73	8	16	14	11	18	8	7	23	14	38	65	11	63	25	16	11	15	16
1	4	90	48	24	174	27	47	41	19	91	50	121	110	137	95	113	49	89	40	35
226	20	1047	306	229	719	375	221	171	139	533	334	910	1161	624	683	785	468	515	256	275
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	2	285	123	55	347	51	46	48	102	176	161	142	425	165	186	165	151	89	65	132
0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0
1	1	71	72	10	239	13	41	55	26	74	24	223	429	113	109	80	89	156	114	50
27	1	147	34	20	26	36	16	62	4	77	43	92	160	10	38	39	63	92	38	60
0	0	1	0	0	1	1	1	0	2	3	0	1	3	1	1	2	1	2	0	0
0	0	74	35	29	0	3	10	22	6	23	12	40	217	30	54	30	32	108	20	7
74	3	142	79	44	267	36	19	48	62	89	62	145	364	55	70	62	53	136	46	73
0	0	21	7	0	0	27	0	6	1	12	24	7	1	20	0	56	0	1	0	0
22	7	283	87	75	163	84	70	62	79	174	108	217	394	55	145	184	110	176	98	54
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0	8	32	0	37	0	5	26	3	17	16	44	66	35	0	0	7	12	6	8
0	0	25	0	3	0	0	0	0	0	0	0	16	0	0	6	22	5	0	0	0
0	2	11	6	7	0	0	0	0	0	15	0	15	0	0	1	0	6	11	5	24
0	0	30	6	3	24	6	11	16	0	4	6	19	25	9	8	36	9	3	11	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
6	0	21	10	0	0	1	0	0	6	2	0	13	6	0	18	0	3	4	0	2
34	4	56	42	30	68	39	40	22	15	46	25	73	245	63	130	60	67	81	55	8
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	6	7	46	0	0	0	0	12	0	11	54	13	14	35	21	9	9	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
0	0	0	4	0	0	0	5	0	0	0	0	21	0	0	0	9	3	0	0	8
0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
0	0	1	1	0	0	11	2	1	0	0	8	0	20	0	6	6	5	2	3	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0	0	99	2	0	5	0	0	19	0	0	0	0	0	12	0	0	8	0	0	0
0	0	11	4	1	0	0	7	20	1	5	13	11	16	8	17	10	12	3	5	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0	249	39	25	121	162	42	40	77	41	99	88	189	22	72	117	51	25	20	79
15	0	31	3	11	0	88	0	0	0	10	0	61	47	21	21	20	4	42	18	7
39	6	222	65	31	108	103	53	72	82	148	98	135	222	13	143	143	84	177	86	48
0	0	0	4	0	18	0	0	0	5	0	0	8	16	0	15	13	3	6	5	1
1	0	0	3	5	0	0	9	0	0	0	0	0	0	0	18	11	4	0	0	0
0	0	1	3	0	1	0	0	0	1	0	0	14	4	0	3	0	11	2	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0	0	4	0	0	0	0	1	0	0	0	0	0	5	0	0	0	6	0	0
0	0	2	0	1	0	4	0	7	0	3	0	0	20	0	0	3	4	16	1	1
0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	15	2	6	0	39	0	1	8	22	30	15	20	0	0	25	8	22	3	1
39	2	135	97	77	288	36	44	28	97	106	109	202	312	23	124	264	140	56	77	73
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26	0	0	0	0	0	10	0	0	0	7	1	6	0	0	9	0	1	0	1	0
7	1	4	3	1	0	0	11	4	3	3	1	6	8	0	3	3	9	2	4	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0	139	39	23	121	164	109	69	46	47	51	47	118	29	89	113	46	72	58	27
9	0	18	12	3	37	0	0	0	4	1	14	19	38	0	27	23	9	28	3	52
79	1	363	119	58	311	170	69	89	77	145	125	172	396	74	224	184	79	303	107	103
280	15	1124	425	257	630	310	411	319	372	521	405	786	1441	507	644	787	486	558	341	335
164	18	1254	645	218	1067	477	301	249	331	519	662	810	1396	681	739	933	597	890	416	282
47	1	178	68	34	187	156	17	41	122	94	124	223	275	138	158	158	78	176	41	94
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	7	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	4	0
0	2	28	4	1	44	25	23	7	44	1	18	11	133	24	21	0	8	27	10	13
0	0	30	22	20	85	14	30	14	4	41	14	34	54	14	33	62	18	38	20	24
13	0	21	13	13	13	0	14	3	5	31	10	23	70	43	22	3	13	17	17	16
0	4	54	14	9	66	0	25	9	20	13	18	40	32	18	20	51	16	7	18	7
4	3	116	20	30	74	88	25	10	27	33	65	44	249	10	39	59	32	55	6	28
0	0	0	0	0	0	0	0	5	0	4	5	5	21	5	5	0	0	0	1	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29	6	69	69	20	152	25	40	79	120	105	180	168	87	112	126	89	101	143	83	81
22	2	27	16	12	20	3	11	0	5	19	20	34	145	0	4	9	9	5	18	0
0	0	45	5	0	26	17	36	13	17	12	38	72	37	11	23	38	10	26	14	22
0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	3	1	1	28	0	12	3	12	0	7	12	7	0	12	0	10	0	0	1
39	0	25	9	20	31	30	17	1	24	29	9	46	160	6	25	17	14	0	6	10
26	3	59	23	19	94	31	27	27	42	44	32	99	118	44	36	80	44	63	49	19
0	2	129	123	18	97	103	30	49	17	105	164	220	375	66	145	231	98	122	68	32
0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0	0
1	0	35	29	14	17	74	40	13	2	50	42	88	109	48	28	94	14	0	4	17
0	0	49	3	2	16	0	7	0	0	12	0	7	14	0	23	4	17	32	8	1
0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	7	3	2	0	1	0
2	2	135	34	39	163	88	36	68	131	98	85	157	117	129	47	76	77	49	20	23
1	0	11	5	7	41	0	33	0	0	7	2	40	0	0	13	30	1	0	1	5
0	0	13	0	0	3	0	0	0	0	0	0	7	0	0	0	1	0	0	4	0
0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	1	0	0	8	0	0
0	0	24	17	2	12	0	0	0	0	11	3	31	29	0	14	29	34	9	22	0
4	0	47	7	6	17	50	35	2	13	2	0	27	12	4	37	10	5	24	23	13
0	0	5	3	6	105	0	1	1	6	19	28	4	31	21	6	0	6	15	2	0
39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	3	1	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	2	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
1	1	2	6	3	15	2	0	0	20	1	0	23	81	40	0	0	2	2	0	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	38	12	32	67	9	17	4	0	34	10	57	0	3	7	14	16	6	30	13
129	8	584	291	118	566	282	204	124	166	365	319	734	966	373	613	597	421	522	249	144
0	0	5	9	3	0	0	1	0	9	11	0	28	26	40	14	51	15	25	4	29
35	2	129	71	52	158	63	40	0	47	46	5	13	105	65	49	38	63	96	21	10
0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
0	0	27	13	1	58	8	9	4	0	28	5	27	30	11	16	78	21	10	2	20
22	1	410	59	25	76	101	36	33	99	172	80	212	464	189	183	271	77	104	82	175
10	0	57	59	3	67	19	13	27	6	8	12	68	108	22	42	38	28	3	1	11
0	0	5	0	0	0	22	3	0	3	0	0	0	0	0	9	16	6	0	2	0
1	0	11	13	1	12	49	0	3	26	41	6	27	24	1	49	2	30	14	14	23
0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
12	0	40	20	8	40	54	44	3	27	56	0	59	61	20	46	44	28	0	20	4
0	1	80	39	8	93	21	7	45	10	71	10	81	152	24	70	65	32	75	46	30
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	63	0	7	43	0	5	11	2	20	9	8	37	0	15	7	8	13	0	3
0	0	2	2	2	0	5	0	5	0	0	0	9	0	0	12	16	12	10	11	5
0	0	7	12	0	0	3	2	0	0	14	0	32	12	22	4	10	12	8	5	1
0	0	0	18	0	5	0	0	0	0	4	0	2	3	0	3	0	1	1	3	3
0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0
0	0	5	2	1	0	4	0	0	0	7	0	2	11	4	3	3	4	3	1	0
16	0	54	8	6	35	11	12	2	23	31	0	21	64	14	19	35	20	84	15	9
0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	1	0	0	0
0	1	43	13	18	28	62	1	23	49	18	24	99	114	14	30	67	4	46	24	36
1	3	31	26	6	56	0	1	7	11	2	22	21	136	25	11	5	23	7	5	3
18	0	65	33	23	34	87	17	3	0	23	49	33	138	14	55	44	38	40	47	38
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	6	30	17	135	27	28	42	2	7	41	57	101	24	76	69	54	7	46	42
1	0	38	15	5	0	38	12	3	10	10	24	9	65	6	24	18	11	19	1	0
0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	7	0	3	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	1	0	1	2	0	0	0	11	10	9	0	18	11	0	11	3	3	0	3	8
23	4	43	21	20	28	34	32	13	22	99	15	133	153	22	55	67	49	12	32	19
17	0	3	20	2	34	22	10	3	3	9	15	29	114	12	7	22	36	51	18	0
2	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0
0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	3	14	7	0	0	0
0	0	23	54	10	58	32	12	2	29	25	39	37	69	21	26	31	29	44	15	6
8	3	124	13	9	26	1	2	15	28	31	22	36	0	0	63	48	22	19	17	11
0	1	0	0	0	0	36	5	0	4	15	0	8	1	0	0	0	2	0	0	6
8	1	69	44	26	103	41	38	47	79	72	44	110	137	46	107	90	40	92	39	84
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	2	1	0	0	1	1	0	0	0	0	0	0	6	0	0	3	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
22	2	109	79	47	214	48	54	31	52	136	98	197	264	98	81	134	155	125	56	50
0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
77	4	277	83	43	246	152	113	84	87	128	112	169	314	94	199	149	84	220	82	68
0	0	63	10	0	60	1	13	18	0	9	9	19	52	55	25	49	17	27	8	23
1	1	138	41	23	180	43	29	34	18	75	72	101	92	38	106	123	38	59	37	62
1	0	1	1	0	0	1	1	0	0	0	0	3	1	1	4	0	0	1	1	0
0	0	53	29	3	24	15	11	10	23	35	3	36	69	18	39	40	23	38	14	15
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	85	27	27	95	5	28	27	33	66	35	73	84	79	119	84	38	35	38	4
15	1	55	12	10	56	41	26	20	3	12	13	34	36	20	41	40	19	26	8	2
16	0	0	0	5	22	0	0	13	2	1	5	0	0	32	6	23	19	19	11	9
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
6	0	20	7	12	52	23	27	17	8	13	26	39	117	50	35	55	54	9	26	28
28	1	28	36	16	32	24	37	15	15	33	8	55	41	30	48	77	36	15	42	7
4	3	24	14	34	72	16	42	16	15	16	31	30	57	40	44	22	44	61	42	33
2	0	4	0	9	5	59	42	0	9	7	0	12	22	0	19	63	21	2	0	13
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	5	35	19	15	26	19	24	1	8	31	2	90	111	45	20	25	25	33	14	8
0	0	6	1	0	0	14	0	0	3	0	0	0	10	4	0	7	2	0	2	0
168	12	687	292	130	490	197	199	196	152	371	329	494	1240	360	572	530	298	399	223	211
0	1	94	27	6	52	54	6	1	7	0	62	5	50	0	28	0	6	35	6	46
4	0	71	10	15	216	1	41	35	56	63	52	136	77	37	38	103	43	68	48	0
1	0	10	2	0	0	4	0	0	0	4	0	1	27	0	0	0	8	8	3	0
0	0	0	0	0	0	0	0	8	0	0	22	1	0	0	0	0	4	0	0	0
