0	79	0	0	0	0	0	0	0	36	0	0	0	0	0
11	0	0	0	1	0	25	0	0	106	1	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	2	0	110	0	0	0
203	812	93	15	0	0	63	0	220	250	288	268	32	247	105
81	161	182	0	56	0	58	1	0	244	15	136	145	0	261
436	708	594	184	659	534	239	0	38	1047	588	262	1047	333	0
2	0	0	0	0	105	3	0	37	0	104	10	3	0	0
0	0	0	0	0	0	37	0	0	108	0	0	162	0	0
4	0	0	8	0	0	0	0	1	22	0	0	22	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22	0	17	1	0	0	7	0	0	0	47	0	13	0	0
3	0	0	0	0	0	0	0	0	17	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	161	58	17	0	2	0	0	0	74	40	0	40	16	0
322	279	101	168	278	173	150	416	1260	1008	458	530	596	64	84
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	44	2	0	2	0	0	0	0	17	0	0	32	0	0
0	30	15	0	54	0	8	0	0	61	0	33	20	0	70
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
0	0	0	0	0	0	18	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	175	32
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
60	35	50	131	103	146	53	67	268	238	126	21	145	3	234
126	249	77	78	266	0	102	6	1	166	44	0	99	531	0
132	528	106	15	165	471	152	215	600	469	543	149	295	213	664
795	2611	602	1572	1259	2253	756	1712	2990	4637	2467	1685	4147	1084	1657
1452	3932	1353	677	1962	1407	804	2409	3486	3361	2934	2125	3702	1405	1641
330	948	511	186	656	376	232	552	930	1625	820	453	687	290	1392
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22	73	0	0	0	0	0	0	0	168	0	0	0	0	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0	103	42	0	0	0	21	166	0	156	40	34	94	0	185
61	263	45	249	0	0	16	243	154	209	0	2	80	0	204
24	89	63	0	0	167	29	0	1	273	178	21	60	78	0
0	54	44	52	0	0	5	0	81	12	45	22	0	251	0
46	269	20	27	108	135	31	1	105	113	141	170	151	0	0
0	0	43	0	0	0	7	0	0	0	0	0	52	0	104
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
146	99	86	130	1	0	69	0	459	689	353	25	891	234	1102
0	25	0	0	0	0	3	0	0	72	57	23	0	0	0
52	586	247	0	3	198	32	0	0	117	0	142	17	0	312
0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0	0	0	6	0	0	2	4	10	7	0	0	0	0	0
7	19	44	0	0	0	22	92	0	12	51	0	0	0	0
54	228	88	0	0	1	11	16	163	134	103	395	0	0	3
55	235	91	103	45	318	30	9	103	165	135	71	98	30	144
181	751	293	328	214	337	114	181	815	746	489	505	527	250	436
0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
34	1	23	0	0	0	42	0	211	70	18	12	0	0	0
0	144	20	0	0	0	37	0	0	5	1	218	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	15	0	0
36	589	85	171	39	39	44	0	144	311	331	76	97	4	0
0	42	0	0	0	0	14	0	135	0	16	0	155	0	321
17	0	0	0	0	0	0	0	0	13	44	20	0	0	0
0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0	0	97	1	0	117	2	0	345	104	158	0	38	122	0
27	49	0	18	0	239	11	1	31	160	75	199	60	0	0
0	51	0	0	0	0	0	0	0	40	1	1	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	50	10	0	0	67	0	1	2	0	0
41	26	31	42	8	0	0	178	7	167	118	159	2	0	476
0	0	0	0	0	0	0	0	0	0	32	0	0	0	0
73	64	127	67	148	215	59	141	277	310	111	241	70	0	372
968	2661	1212	796	1823	1789	772	235	2848	3762	2108	1799	2052	194	2496
71	0	1	79	1	3	18	0	0	42	101	0	31	177	0
72	348	117	2	818	2	44	300	59	750	579	187	179	275	502
1	9	0	3	11	13	0	0	0	2	0	0	5	0	0
16	0	1	1	1	0	36	35	127	316	0	0	91	0	0
55	509	166	9	33	190	139	227	949	573	403	361	210	0	222
17	0	32	111	0	0	77	0	43	242	291	171	261	0	0
0	0	0	0	0	0	0	0	0	0	0	34	0	0	0
97	377	20	17	0	1	24	0	11	151	0	0	19	0	0
0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
129	45	75	0	155	199	75	0	177	239	25	0	0	0	313
62	398	75	0	70	27	89	239	35	212	346	71	242	0	129
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	96	26	0	0	0	20	0	106	43	0	36	46	0	0
146	111	84	32	59	171	38	0	0	68	67	40	78	196	2
31	30	0	0	90	0	0	0	61	78	0	0	17	0	0
108	2	1	16	176	0	3	0	31	38	0	18	0	209	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	0	5	0	69	86	15	0	59	17	14	0	25	6	0
31	165	0	110	14	149	8	1	24	96	133	110	3	0	0
7	0	0	0	0	0	0	0	0	39	0	111	0	0	0
1	90	47	74	500	126	39	0	212	232	409	94	44	192	98
27	175	0	0	0	138	69	0	235	208	250	5	227	103	0
87	111	23	28	509	108	39	0	142	289	218	295	39	0	310
0	0	0	0	0	0	0	0	0	0	0	0	77	0	0
114	149	91	2	0	210	37	33	282	231	51	262	240	171	178
26	0	0	0	108	0	20	0	0	19	0	37	0	0	0
30	0	0	0	0	0	0	0	0	0	0	0	28	100	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	8	0	168	38	0	0
85	177	54	113	85	0	53	0	10	324	105	153	327	0	202
467	841	293	120	393	273	140	1	317	441	472	325	385	424	77
0	17	0	0	0	0	0	0	0	0	0	0	0	0	0
0	79	0	0	0	0	0	0	0	0	30	0	0	54	0
39	200	70	0	62	0	12	0	136	48	119	134	64	155	0
43	255	49	59	0	193	41	0	143	253	162	14	159	220	217
0	0	0	0	0	0	0	0	1	52	7	0	0	0	0
373	754	385	416	257	570	150	256	944	1115	1232	860	484	244	980
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
108	177	77	0	201	282	47	245	587	529	371	233	275	0	325
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
149	290	227	135	180	265	223	240	827	758	383	690	389	247	205
48	22	0	0	0	0	0	0	0	7	1	177	0	0	0
136	289	235	58	708	239	88	18	318	441	424	23	166	181	422
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
155	338	306	220	31	51	93	128	299	425	302	111	142	221	264
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
83	89	119	153	285	4	157	204	644	402	561	367	551	25	161
35	75	48	59	0	0	32	0	57	116	158	76	0	0	22
0	0	0	36	0	0	0	0	0	34	0	0	35	0	259
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26	89	58	97	0	91	40	0	518	297	101	153	271	0	29
110	156	37	3	183	98	47	148	60	194	177	0	193	49	101
82	412	110	56	110	121	92	123	280	495	243	327	144	151	591
84	0	0	59	83	248	2	0	110	188	0	94	3	137	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	43	0	0	5	7	1	344	98	143	0	102	124	359
3	62	0	0	0	0	0	0	0	6	6	0	0	0	0
508	1379	1210	640	1126	1330	763	1231	2680	3904	1930	800	1711	928	1134
64	186	0	0	0	0	0	6	2	14	5	0	63	0	0
159	283	49	499	0	0	44	84	377	494	630	149	138	1	248
5	0	43	0	0	150	35	0	0	0	0	0	0	0	0
0	0	0	0	1	0	0	0	82	0	0	0	0	0	0
0	25	0	0	0	0	0	0	0	7	0	16	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	23	1	0	0	0	0	0	14	0	0	0	0	0
0	1	0	0	0	0	0	0	0	11	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	0	0	0	0	0	3	6	73	0	7	0	3	0	0
11	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	44	2	0	152	0	28	0	0	168	0	0	0	0	0
18	3	0	0	0	0	21	0	0	16	0	37	0	0	0
587	2167	947	55	751	612	269	505	296	1579	722	1244	1090	670	795
54	143	42	1	228	0	41	132	0	330	333	95	154	0	338
0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
96	356	54	140	29	0	97	88	85	141	325	184	343	422	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0	0	0	0	0	2	1	2	1	0	1	0	0	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4683	12189	6187	3605	6657	6568	3597	5949	8867	14041	9965	6365	8153	5251	11757
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3323	8488	3588	2286	5370	2907	1986	4627	11463	12122	7290	5616	11113	3075	9123
0	0	0	0	0	2	0	0	2	0	0	0	1	0	0
0	69	0	0	0	0	1	0	1	0	0	1	0	0	0
0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
297	431	225	0	346	297	90	99	456	760	352	166	359	174	6
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
321	384	509	0	1	534	74	260	228	496	331	408	1091	227	438
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30	429	143	0	0	202	33	268	40	207	98	171	127	0	423
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	17	0	0	0	0	0
399	1443	157	147	286	139	177	245	190	543	396	700	108	543	70
149	596	109	205	194	431	51	346	555	542	412	265	140	0	404
306	50	79	144	283	161	170	220	1063	1056	348	850	296	40	1069
0	0	55	0	0	0	0	0	0	1	58	0	0	0	0
40	120	11	18	294	422	144	207	21	296	95	257	332	188	15
209	429	208	208	381	225	44	208	973	885	399	196	412	124	359
24	0	0	0	0	0	0	0	0	3	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
194	263	61	78	149	381	96	0	36	412	143	0	64	103	105
44	109	40	98	0	86	29	0	58	105	92	105	37	62	213
93	478	228	174	760	245	122	0	478	689	429	108	342	590	662
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	51	206	0
0	26	3	0	0	0	0	0	0	198	0	0	0	0	0
36	180	0	10	254	0	42	0	0	130	226	129	0	0	0
0	0	0	0	0	0	0	0	0	12	0	0	0	0	0
3	334	15	0	0	193	32	51	1	78	8	0	0	90	0
103	228	57	0	0	38	10	0	157	213	212	145	398	1	16
0	0	0	0	0	0	0	0	0	0	0	0	18	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	2	0	0	0	9	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	68	0	0	0	0	17	0	0	3	12	0	14	48	0
4	1	24	0	0	0	0	0	12	14	0	0	0	0	0
20	0	101	156	192	50	24	0	0	181	127	50	120	0	0
0	0	0	0	0	0	16	0	0	44	95	19	48	0	0
1	0	0	0	0	0	5	0	0	0	94	0	0	0	0
82	159	96	21	0	0	80	0	267	145	63	126	91	0	0
378	459	184	231	201	269	69	120	29	736	522	248	547	362	891
0	0	0	0	0	0	0	0	0	0	19	0	0	0	0
8	0	0	0	0	0	0	0	0	1	0	0	0	0	0
127	225	81	0	0	0	0	0	0	51	0	40	0	0	0
58	230	200	104	112	1	30	52	61	187	154	73	63	0	0
0	0	0	0	0	0	0	0	0	0	24	0	8	0	0
85	547	127	195	468	0	61	310	98	557	94	276	141	74	276
34	0	0	0	0	0	0	0	0	0	2	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	0	0	0	0	0	0	0	0	0	9	0	0	0	0
16	135	0	0	0	0	0	0	0	12	0	0	0	0	0
0	27	39	0	0	0	0	0	0	0	0	0	0	0	0
0	6	5	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	3	0	0	0	0	11	0	181	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	8	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	82	0	0	0	0	0	0
40	70	10	0	0	9	3	0	0	225	73	0	0	128	0
0	0	8	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	49	0	0	6	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	21	0	0
0	0	22	0	0	0	0	0	0	2	0	0	0	0	0
65	0	0	0	0	0	1	0	0	166	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	9	0	0	0	13	0	19	33	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	19	0	0	0	0	0	2	20	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	46	32	7	0	0	0
0	0	0	0	0	0	0	0	172	25	0	0	0	0	0
0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0	0	0	0	33	0	11	0	0	0	10	11	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0	80	0	0	0	0	0	0	0	3	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	88	0
0	0	43	0	0	0	0	0	0	29	0	0	16	0	0
0	0	0	0	0	0	0	0	0	24	0	0	0	0	0
12	0	0	7	0	0	0	0	0	1	0	0	0	0	0
31	252	138	237	119	106	95	0	593	375	28	24	61	0	0
47	0	0	0	172	0	0	0	0	101	0	0	90	0	0
0	0	0	0	0	0	0	0	165	18	120	0	11	0	0
72	35	25	41	7	40	61	0	52	268	101	284	315	1	778
0	0	0	0	0	0	0	0	0	0	19	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
69	6	0	44	130	0	28	49	57	224	48	0	336	396	0
11	1	145	1	181	0	34	0	0	194	39	0	116	0	189
14	3	22	0	0	0	5	0	16	99	16	87	23	96	13
79	158	103	0	0	176	57	123	199	149	281	299	33	0	46
9	260	276	223	485	97	111	127	4	650	88	187	220	460	546
105	166	6	0	93	61	114	399	1057	229	706	368	234	0	0
0	0	0	0	0	0	0	0	164	0	0	0	13	219	0
150	184	97	0	2	0	50	199	0	228	0	104	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	20	0	7	0	0	13	0	16	8	26	20	0	47	0
22	0	1	0	0	0	0	0	0	0	104	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	27	16	0	30	4	10	0	0	48	30	25	7	6	33
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	17	174	0	0	0	0	0	0	54	0	0	0	0
2	0	1	0	0	0	0	0	0	5	0	0	0	0	0
20	28	0	0	0	0	0	0	0	0	0	0	16	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	8	0	0	54	203	2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
114	68	92	109	433	94	31	0	134	346	34	225	325	0	316
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	97	0	16	0	20	23	33	36	68	23	39	52	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
106	530	92	64	217	272	141	279	513	490	466	468	386	161	313
0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24	149	4	106	0	0	0	0	0	0	0	0	29	0	0
288	1137	480	196	1148	311	236	143	278	1173	685	552	458	321	1303
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	14	0	0	0
339	460	316	98	341	128	206	478	788	974	391	114	338	98	517
105	416	79	68	49	180	76	0	22	429	143	397	368	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	76	0	0	146	0	0	0	0	44	0	0	0	0	0
371	454	380	329	427	430	251	663	3086	1885	1556	1273	1016	566	1406
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	17	0	0	0	18	0	87	2	0	0	0	0	1
167	627	38	179	299	222	70	515	251	665	248	318	284	77	35
11	76	9	100	16	0	0	0	14	355	13	73	91	0	0
0	0	20	0	1	152	24	94	217	122	140	85	18	1	15
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
58	100	0	50	0	0	102	0	6	222	364	42	2	158	254
0	0	49	0	0	0	0	0	0	19	0	0	0	0	0
216	627	578	44	409	23	102	0	178	732	747	316	702	195	226
13	0	5	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	22	0	0	0	175	0	48	0	0	0	0	0
232	790	489	243	873	320	350	631	683	1975	1019	821	813	208	0
20	120	103	0	0	31	15	49	254	0	195	0	119	113	16
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
159	0	46	37	42	37	27	0	307	630	83	385	178	0	0
0	0	2	5	1	0	0	61	96	56	21	12	16	0	0
1396	1694	1516	1212	1969	1588	810	772	2017	3693	1918	1355	2131	933	1039
445	1185	398	261	340	973	623	351	942	1947	705	426	442	820	813
20	0	42	139	129	231	17	0	146	115	162	0	22	119	242
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	99	20	114	1	0	32	0	0	28	23	61	13	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101	233	131	57	228	59	60	5	100	415	426	298	133	0	182
994	2030	1013	1073	1018	1750	707	576	1566	4711	1975	1763	1209	438	2317
51	259	306	273	454	644	191	298	362	780	531	149	545	197	241
13	0	0	0	0	0	28	0	0	14	60	0	59	0	0
0	0	39	0	0	0	0	0	0	0	0	0	0	0	0
0	0	27	0	0	0	0	0	0	49	160	102	0	0	0
0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
152	94	146	176	229	62	72	170	399	388	229	463	164	2	428
0	0	0	0	0	0	0	0	0	0	0	0	0	0	19
0	0	0	0	0	108	0	0	0	1	0	0	0	0	0
11	120	59	38	0	0	6	105	102	76	140	57	143	0	126
142	111	95	18	90	221	72	0	0	353	19	0	206	0	0
84	479	66	157	0	210	13	0	145	179	139	232	82	0	292
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44	189	98	44	0	58	20	17	88	90	29	48	184	112	159
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
185	412	246	333	650	794	145	237	839	960	778	586	445	172	1349
0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0	156	0	22	0	0	2	0	0	11	0	0	9	70	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	23	0	0	0	0	0
0	0	58	61	0	0	11	0	227	6	0	0	0	0	0
0	3	3	0	5	0	1	0	17	3	8	5	0	0	0
3	0	0	6	0	0	0	0	0	0	0	0	0	0	0
21	35	15	2	0	61	3	0	0	8	17	55	11	42	0
0	4	0	0	0	0	0	0	0	2	3	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	33	0	0	86	0	0
0	0	0	0	0	0	0	0	0	13	0	0	18	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
60	14	0	1	0	1	10	1	2	93	1	0	92	0	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	40	78	0	0	46	1	0	80	87	27	0	0	0	0
0	0	37	0	0	0	10	0	58	171	147	248	62	0	1
0	0	2	0	6	4	0	0	4	37	1	0	6	0	4
39	125	93	79	20	13	60	65	82	444	390	70	75	3	898
36	275	44	3	0	0	43	0	208	59	157	4	121	286	0
165	548	225	461	608	313	162	92	840	1123	650	770	392	434	1117
0	3	1	0	0	0	0	2	0	35	1	1	0	0	0
0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
12	0	0	0	0	0	21	0	0	109	137	147	92	243	0
44	195	16	2	0	41	36	0	301	111	6	13	25	0	0
3	31	0	29	0	0	23	26	128	104	49	134	93	257	0
0	67	0	0	0	0	0	0	0	0	2	0	0	0	0
165	644	124	0	94	0	45	0	0	525	213	119	565	232	0
20	0	121	177	155	94	57	168	384	191	282	171	83	1	618
50	0	0	0	0	0	0	0	0	19	0	1	0	0	0
8	0	0	0	0	0	0	0	0	2	0	105	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1	0	61	0	118	0	0	37	71	0	29	0	0	291
230	255	3	177	345	349	242	0	446	484	881	424	0	302	321
113	164	150	26	0	0	32	0	137	75	63	0	96	142	0
1	90	62	24	150	0	22	0	24	87	103	163	0	0	1
