7	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	10	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
193	180	104	52	43	114	456
0	0	0	0	0	0	0
0	0	0	0	0	0	0
330	96	65	282	1	0	153
0	0	105	108	2	0	248
0	0	0	0	0	0	0
0	7	1	0	0	0	0
0	0	0	0	0	0	0
0	0	6	0	0	0	0
34	31	0	0	0	46	0
0	0	0	0	0	0	0
0	1	0	0	0	0	0
29	0	52	53	0	0	58
0	0	0	0	0	0	0
51	96	41	241	7	14	110
103	1417	54	1651	73	218	157
9	1	0	362	0	0	74
508	630	37	2443	74	683	1111
0	0	0	0	0	0	0
0	20	0	285	0	0	310
0	0	0	0	0	0	0
73	223	43	634	1	354	547
19	0	74	250	1	0	112
0	0	0	0	0	0	0
132	45	28	64	0	32	10
16	42	30	252	20	2	294
37	0	0	157	15	48	135
47	269	4	351	12	131	170
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	7	0	0	0	0
144	30	97	1	8	279	15
0	0	0	0	0	0	0
31	1	0	15	0	0	6
0	42	0	0	0	0	0
8	0	0	0	0	0	99
17	0	0	0	0	0	0
0	20	0	0	0	0	0
0	0	0	0	0	0	0
10	0	0	0	0	4	26
0	1	0	0	0	0	48
0	0	0	0	0	0	0
0	110	1	89	0	0	25
0	0	0	0	0	0	0
0	0	1	0	0	0	0
0	0	0	0	0	0	0
0	3	32	422	15	34	14
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	2	0	0	0	0
50	141	23	480	63	1062	258
65	73	28	147	0	4	311
0	0	0	181	3	0	35
4	0	0	0	0	0	0
0	2	0	0	0	0	0
0	6	12	106	0	48	20
0	0	0	0	0	0	0
0	0	0	1	0	0	0
0	0	0	0	0	0	0
0	1	468	226	0	0	0
0	0	0	0	0	0	0
85	652	10	3	66	596	347
88	248	158	714	0	0	331
0	0	0	0	0	0	26
0	12	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
57	7	0	323	0	0	0
0	0	0	0	0	0	0
154	161	85	292	3	147	348
0	52	43	363	0	1	116
300	91	44	494	38	7	305
743	341	116	1932	72	203	579
316	199	2	445	9	74	673
79	67	151	731	40	36	379
0	0	0	120	0	0	0
