70	80	89	230	118
82	46	175	208	173
50	0	0	73	118
28	13	1	172	194
0	0	89	0	3
2	9	0	20	13
32	37	94	225	89
14	5	11	153	15
1	14	0	18	0
21	30	79	183	18
92	79	423	459	314
32	35	114	99	28
2	0	2	21	21
0	0	18	21	5
0	0	0	0	0
0	17	0	0	0
49	24	40	29	195
0	0	0	0	0
0	0	0	0	0
361	340	441	948	766
0	0	47	3	20
85	44	273	142	209
0	0	0	0	0
18	41	179	124	65
28	1	68	60	41
