0	0	0	6	0	30	0	0	76	14	12	19	1
0	0	1	0	0	0	0	0	0	0	0	0	0
0	0	0	1	0	18	19	135	74	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	19	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	48	0	0	0	0	14
32	0	0	73	0	0	0	9	0	0	0	0	40
0	0	0	0	0	0	1	54	0	0	0	0	59
0	0	0	0	0	0	0	0	0	0	0	0	0
32	0	0	0	0	0	0	31	1	0	0	32	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
49	1	40	65	9	68	89	225	54	13	0	60	71
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	7	0	0	0	0
0	0	0	0	0	0	0	0	0	57	0	0	0
14	2	75	401	0	393	495	509	470	755	252	412	294
108	0	74	411	0	296	31	73	242	113	665	179	1
88	0	97	51	116	92	273	332	324	144	93	161	106
0	0	0	0	0	0	0	39	0	0	0	0	0
0	0	0	0	0	0	0	27	119	0	0	0	0
0	0	0	36	0	0	0	52	286	45	0	105	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	35	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	197	138	1	173	0
0	0	0	0	0	0	0	0	0	0	0	0	0
96	3	159	236	40	119	92	299	158	126	108	274	114
65	1	74	31	0	180	4	259	86	479	352	449	63
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	108	0	0	0	0	0	0	0
0	2	0	0	0	0	0	0	0	0	0	0	0
51	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
70	19	57	169	115	315	162	328	142	443	76	278	77
0	4	75	380	4	0	3	109	0	0	0	162	1
48	8	59	539	293	745	156	1284	459	301	450	542	151
299	38	184	410	320	320	130	701	483	189	655	312	396
176	10	149	1007	214	576	460	1301	267	618	785	906	237
0	11	12	180	0	425	61	578	0	778	315	447	115
0	0	0	0	0	0	0	0	0	0	0	0	0
146	9	295	469	99	652	542	1040	255	7	252	479	479
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	1	1	0	8	0	1	0	0
18	0	1	397	0	332	0	400	120	150	145	67	48
90	4	19	284	122	423	188	172	15	399	355	276	61
33	14	75	224	141	193	109	1449	536	88	346	381	130
0	1	0	0	0	56	0	60	0	81	0	75	0
59	0	4	179	0	0	30	42	0	61	185	36	95
0	0	0	24	0	0	0	0	0	39	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	68	57	0	36	148	31	59	0	1	0
53	1	0	24	0	5	0	64	74	0	0	56	37
15	0	0	0	20	25	1	20	234	550	165	38	23
0	0	0	0	0	0	0	0	0	0	51	0	0
0	0	3	3	0	0	0	0	0	0	2	0	0
17	0	0	54	1	45	195	324	73	0	402	107	0
18	3	25	200	53	104	2	371	120	4	194	60	118
13	1	0	275	35	146	25	172	29	330	106	177	219
76	2	13	427	0	36	5	23	455	380	90	283	0
73	0	63	157	66	216	0	679	84	0	268	186	4
33	1	1	178	28	266	111	274	116	43	27	127	78
1	4	0	141	0	73	843	150	80	333	120	223	0
0	0	0	10	0	0	0	0	0	0	0	0	0
18	1	0	176	12	614	267	780	20	381	422	443	47
0	0	0	59	33	72	0	158	1	78	0	150	0
0	0	0	0	0	0	2	0	0	0	0	0	15
0	0	0	0	0	0	0	0	0	0	0	0	0
0	13	0	0	80	10	0	62	109	0	55	18	28
96	11	0	221	0	185	49	122	141	206	129	86	110
0	0	0	0	0	0	0	0	0	16	28	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	1	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
28	8	18	1	1	446	36	769	194	343	1	245	31
0	0	0	0	0	0	0	0	0	0	0	0	0
16	2	8	78	78	212	260	580	279	253	334	533	98
173	17	0	329	205	881	128	1518	489	944	389	822	163
0	0	0	0	0	35	0	0	0	0	0	0	0
15	0	0	50	0	3	0	64	58	0	3	127	0
0	0	0	0	0	6	0	0	0	0	0	0	0
124	2	30	164	101	252	276	589	221	226	378	318	78
281	34	0	906	549	1206	769	2008	406	1254	589	965	372
76	11	2	121	70	523	35	1067	203	132	349	210	93
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	84	308	74	10	302	82	120	2
0	0	0	13	0	0	0	0	0	19	0	14	0
95	0	0	148	63	97	2	226	467	195	154	118	55
25	3	0	152	9	130	222	905	261	419	1	290	184
0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	17	96	3	113	2	110	29	343	60	146	12
1	9	17	139	0	37	38	150	52	98	0	58	13
0	0	46	108	24	934	45	560	209	0	33	155	14
23	0	0	100	0	82	27	390	169	113	406	79	2
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	12	0	0	0	0	0
60	0	37	32	0	164	78	155	56	337	152	318	19
0	7	0	0	0	21	91	12	37	0	1	0	0
49	0	0	130	137	315	63	661	137	89	19	230	29
438	1	75	1723	1017	3543	685	3714	419	3737	2334	3228	777
82	9	5	62	25	182	15	125	75	114	74	98	51
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	108	0	208	0	275	0	448	162	26	0
61	0	48	9	34	81	0	0	0	48	129	41	153
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
29	1	3	369	31	149	116	100	28	631	112	233	78
15	0	0	0	0	12	7	47	12	342	2	0	28
160	4	136	843	4	1464	107	1786	815	0	549	693	592
0	0	0	0	0	0	0	0	0	0	0	0	0
16	0	0	0	0	0	0	0	11	14	0	0	3
106	4	0	19	1	124	5	208	0	0	337	2	210
0	0	0	0	0	15	0	0	0	0	0	0	0
52	29	95	263	83	377	299	709	330	178	417	383	425
0	0	0	0	0	0	0	0	0	0	0	0	0
46	0	0	206	0	214	49	196	0	82	84	336	45
0	0	0	198	0	39	43	135	227	0	18	46	69
0	0	0	0	0	0	0	0	0	0	0	2	0
605	47	344	443	362	1279	681	3871	549	1700	1209	1992	661
0	0	0	0	0	0	9	0	0	0	0	0	0
22	1	1	322	131	200	239	342	46	177	178	112	0
149	0	48	406	71	603	100	766	291	411	428	717	81
54	2	0	251	58	286	173	373	503	922	187	691	60
0	0	0	2	0	0	0	8	0	12	0	6	0
17	0	0	0	1	0	0	0	0	0	0	42	0
0	0	0	0	0	0	0	0	0	0	0	0	0
32	0	1	134	59	287	249	359	59	475	8	227	51
0	0	0	21	13	0	0	53	0	36	0	33	0
0	0	0	14	68	127	0	40	0	0	0	0	57
0	0	0	0	0	0	0	0	0	0	0	0	0
277	0	0	222	128	125	203	1242	176	245	252	370	48
47	1	0	27	31	62	214	399	44	109	0	46	17
86	0	0	0	0	25	0	0	0	0	0	0	8
225	36	0	175	319	812	55	784	55	59	907	559	360
0	0	0	0	0	0	0	0	15	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	126	43
0	0	0	44	0	33	0	39	33	76	5	104	0
169	28	0	741	198	506	797	1305	441	979	1236	730	430
0	0	102	271	0	181	17	259	19	519	0	40	119
0	4	0	339	0	175	371	4	21	135	41	52	0
0	0	0	0	0	0	0	66	0	0	159	68	0
0	0	0	0	0	0	9	0	1	189	0	92	0
0	0	0	58	0	0	0	22	0	0	0	6	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	17	0	0	0	0
0	0	0	0	0	7	0	0	0	0	0	10	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	1	0	0	0	0	0	31	0
0	0	0	0	0	63	1	143	36	0	220	17	0
0	0	0	0	0	0	0	0	0	0	0	0	0
22	31	116	939	41	1811	349	904	953	1162	581	769	185
5	13	0	194	1	292	400	35	169	32	7	210	71
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	52	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	1
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	177	0	0	0	1	0	1
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	5	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
243	26	53	16	99	365	168	378	87	86	291	1012	200
26	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	1	2	0	0	21	0	3	0	1	0
0	0	0	0	0	0	0	0	1	1	0	0	0
11361	760	4072	41731	14894	32783	12080	56796	19428	16708	39308	33437	14927
3	0	0	0	0	0	1	1	5	4	0	0	0
2	0	0	3	0	0	0	1	3	0	0	2	0
2168	106	1655	11939	2316	6371	4020	16936	4562	11701	8157	8387	1639
1	0	1	1	0	1	0	2	2	0	0	1	0
2	0	0	286	1	111	0	1020	110	0	46	39	0
0	0	0	0	0	0	0	0	0	0	0	0	0
95	5	0	845	183	390	308	523	230	150	493	562	1
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
192	22	181	723	52	442	229	523	365	0	282	347	442
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	32	7	0	0	0	0	24	0
0	0	0	0	0	0	0	0	0	0	0	0	0
141	54	222	589	136	472	227	948	344	697	327	882	129
44	0	4	21	93	329	102	277	327	569	310	72	89
313	0	64	601	171	431	430	1791	295	521	342	680	182
0	0	166	199	0	10	150	73	49	0	162	46	65
41	8	49	168	81	296	87	463	249	256	230	374	85
110	12	31	1027	136	645	736	1032	796	1196	562	889	289
3	2	0	33	0	78	1	1	115	0	0	0	61
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
10	0	2	55	0	32	0	125	3	0	33	41	1
84	1	59	414	0	612	80	1184	390	76	577	139	181
2	0	1	254	77	231	118	157	20	630	212	328	124
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	40	180	0	0	0	0
69	1	10	82	0	61	34	222	263	269	53	216	63
13	5	0	0	0	34	79	57	0	0	24	125	0
0	0	0	0	0	0	0	0	0	0	0	0	0
5	1	0	0	0	0	55	40	52	158	6	68	0
59	19	0	2	0	146	225	129	332	269	291	38	157
0	0	0	0	0	0	0	0	0	11	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	4	0	2	0	3	6	0	22	1	0
0	0	0	0	0	0	0	0	0	0	0	0	0
27	0	6	0	1	2	0	16	0	0	0	1	0
0	0	1	3	0	0	0	0	0	0	58	0	0
0	9	71	0	1	0	97	0	0	127	0	57	40
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	11	0	0	0	0	0
44	16	28	143	61	26	28	124	130	25	118	31	14
215	1	10	702	168	938	233	1279	285	1348	536	667	594
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	1	0	0	0	0	0	0	0	0	0
41	9	141	88	11	300	292	366	157	0	201	253	271
109	14	47	312	5	525	259	728	156	519	264	369	130
67	0	0	0	0	0	31	97	39	20	0	74	31
13	2	2	309	0	12	3	139	108	0	126	300	19
0	0	0	6	0	0	0	1	0	0	0	4	55
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	1	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	34	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
2	6	0	0	0	0	39	19	10	0	0	108	0
0	0	0	0	0	0	0	3	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	2	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	1	0	0	0	0	0
359	1	23	612	12	1057	100	1329	305	683	78	278	239
0	0	0	0	0	0	0	0	0	0	0	0	0
22	0	54	0	0	0	0	9	0	0	0	158	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	1	40	0	0	0	0	0	43	0
0	0	0	0	0	0	0	0	0	0	0	6	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	45	0	0	0	0	0	0	71
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	1	205	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	74	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	2	0	0	0	0
0	0	0	0	51	0	0	0	0	0	0	2	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	23	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	4	1
0	0	72	84	0	2	19	0	0	208	0	201	0
0	0	0	5	31	0	0	102	0	0	0	0	66
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	66	0	0	0	3	0	0	51	18	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	20	0	0	0	0	0	67	0	0	0
70	22	1	466	148	534	104	912	367	1937	838	838	243
0	25	0	0	0	4	0	57	48	0	0	53	72
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	3	1	179	2	153	0	283	1	13	191	109	174
0	0	1	0	0	0	0	115	268	103	0	30	91
7	7	0	0	0	16	20	18	9	0	17	17	24
46	0	0	542	41	299	12	149	26	0	0	171	39
44	6	0	0	0	123	198	301	188	126	115	42	82
146	32	0	0	72	12	1	147	0	0	92	53	86
0	0	0	0	0	114	0	195	81	138	40	0	0
5	0	0	0	0	0	36	262	0	128	0	0	17
0	0	0	0	0	0	0	0	0	0	0	0	0
0	5	0	0	0	4	0	15	2	12	0	10	20
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	3	0
33	0	0	0	0	10	1	12	13	10	10	17	61
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	7	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	31	13	0	0	22	5	0	0	9	8	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	54	0	0	1	8	0	25	0	79	0	9
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
86	3	247	192	43	180	147	92	44	289	84	163	47
0	0	0	0	0	0	0	0	0	0	0	0	0
90	9	0	407	82	120	200	624	280	2135	267	562	60
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
79	1	0	171	23	232	505	399	322	271	247	151	36
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	46	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
580	25	74	2217	351	835	696	1171	975	543	1106	1591	427
0	0	12	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
256	1	1	132	25	144	271	836	241	447	498	1058	178
26	7	126	231	83	68	169	155	459	220	529	116	0
0	0	0	0	0	0	0	0	0	0	0	0	0
202	0	19	142	84	535	72	188	98	0	402	243	147
337	1	35	726	98	526	320	2165	516	1894	305	1405	496
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	4	0	37	0	0	58	0	0	0	0
106	9	24	161	158	294	10	394	248	165	378	326	147
0	0	6	13	0	0	160	250	84	0	59	7	0
5	0	0	5	0	5	71	150	0	0	112	15	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	2	48	0	0	0	0	281	0	34	24	13
0	0	0	48	0	0	0	46	0	0	0	0	0
150	0	1	442	7	432	510	1017	554	374	459	350	105
0	0	0	0	0	5	0	1	0	0	0	1	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	53	0	0	0	0	0	0	0
57	22	0	131	117	281	292	410	0	108	27	413	2
0	0	0	0	0	34	0	0	0	0	0	21	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	2	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
2	0	0	0	0	0	0	0	0	0	0	0	0
16	4	8	1	1	60	140	72	190	0	215	92	44
62	24	0	51	0	117	8	214	118	7	0	113	16
692	50	183	1327	633	2337	740	3083	1154	1795	2181	2030	763
189	10	0	720	155	882	463	760	311	716	242	715	51
20	0	0	12	81	263	188	98	69	121	211	175	83
0	0	0	0	0	0	0	0	0	0	0	0	0
108	0	26	133	0	351	198	351	357	333	225	248	99
0	0	0	0	0	0	0	0	0	0	0	0	0
126	12	16	144	102	471	172	507	133	222	593	405	622
348	21	62	808	139	484	143	509	74	1189	284	742	371
37	0	0	0	0	0	0	64	0	0	0	69	29
30	4	0	180	0	63	0	242	102	178	191	0	0
0	0	0	50	0	3	1	0	0	1	0	0	0
0	0	0	0	0	60	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
12	2	55	44	61	199	12	248	508	281	9	426	84
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	1	0	0	0	0
135	44	222	252	3	93	241	427	247	182	573	223	328
1	0	0	87	0	29	4	30	125	169	0	57	17
9	7	11	452	141	151	90	610	611	519	808	420	85
0	0	0	0	0	0	0	0	0	0	0	0	0
8	0	0	18	1	48	6	34	7	37	49	94	36
0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	33	79	73	0	327	174	342	1	148	22
0	0	0	0	0	16	2	18	0	105	0	99	0
0	15	0	0	0	53	1	76	3	357	55	0	6
0	0	0	0	0	9	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
23	21	4	141	6	0	88	210	71	0	187	37	66
0	0	0	0	0	0	0	0	0	0	0	0	3
0	0	0	0	0	0	0	0	0	0	0	0	0
12	0	0	0	0	3	0	0	8	0	0	12	0
0	0	0	8	0	0	1	0	5	11	2	0	1
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	1	0	0
0	0	0	0	0	0	1	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	1	1	0	0	3	61	8	63	2	11	2
0	0	0	0	0	0	0	0	0	0	0	0	0
86	30	0	186	5	0	20	107	118	0	189	206	187
54	18	107	278	15	2	273	1002	248	2	163	209	14
0	0	0	0	0	1	0	1	0	0	1	22	0
44	2	0	142	44	91	40	443	103	11	123	115	30
0	0	0	132	0	191	0	188	64	154	29	108	34
57	56	166	627	205	644	1530	992	1193	3734	747	1564	200
0	0	0	0	0	0	0	1	0	0	11	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
90	0	1	0	0	278	0	22	110	70	644	39	0
19	17	65	77	111	123	252	540	115	0	0	47	0
2	0	0	0	19	0	0	0	76	71	0	25	0
6	0	0	1	0	0	0	0	0	0	0	5	0
32	0	0	127	20	6	0	57	17	54	178	5	0
45	39	1	239	86	193	634	498	425	789	99	657	0
1	5	0	0	0	1	0	0	60	2	0	96	0
28	0	0	0	0	0	25	0	0	0	0	51	38
0	0	0	0	0	0	2	0	0	0	0	0	0
118	1	0	346	10	171	90	580	81	231	16	138	128
29	16	233	484	97	173	348	341	501	1486	664	433	98
4	28	23	63	31	560	58	99	185	27	203	571	73
34	0	59	142	89	183	126	489	10	80	466	232	52
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
27	0	11	14	2	41	4	115	13	13	23	24	21
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	5	5	34	0	58	5	35	77	0	0	50	52
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	194	4	95	167	886	0	142	0	201	111
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
23	2	0	18	11	133	0	234	48	109	106	65	12
1	0	0	3	2	33	2	16	10	27	3	11	1
98	1	57	533	245	315	57	1633	965	829	301	1268	398
149	13	63	198	17	39	36	375	545	374	933	226	29
56	5	0	0	0	77	48	0	49	33	13	26	4
9	2	31	1	8	35	1	3	23	0	78	7	0
1	2	0	27	0	0	44	118	142	0	30	5	48
301	80	395	767	146	1610	827	2621	742	1812	952	1100	710
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	1	0	0	0	0	0	0	0	8	36
0	0	0	0	0	0	0	0	0	0	0	0	13
254	14	177	1302	507	933	829	1270	610	653	1544	1099	431
0	0	0	0	0	0	0	166	166	22	0	0	1
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	69	0	0	0	0	0
0	0	0	3	2	5	11	17	14	32	27	16	37
0	0	0	0	0	0	0	0	0	0	0	0	0
403	59	55	3112	649	2425	496	3619	1394	390	2718	2011	865
70	7	27	332	66	598	169	535	399	474	132	367	100
0	0	15	0	0	37	0	147	171	233	0	76	4
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	10	0	0	0	55	0
0	0	0	0	0	0	139	53	0	0	0	44	0
134	15	238	50	47	194	181	256	299	1	237	485	212
0	0	0	21	0	0	0	0	0	0	0	0	0
107	15	61	516	387	596	211	1356	482	269	237	488	189
144	1	13	236	165	195	119	541	239	127	147	406	73
22	0	0	82	35	51	63	0	93	0	0	22	0
0	0	0	0	0	0	0	0	0	0	0	0	0
136	9	3	29	0	53	4	77	0	30	0	34	91
0	0	0	0	0	0	0	0	65	0	0	0	0
0	0	0	23	0	23	0	56	0	0	0	0	8
0	0	47	252	66	33	0	3	0	0	0	43	40
1	0	0	270	0	169	0	334	71	100	0	97	0
106	30	76	667	121	878	326	1023	167	772	911	748	218
44	6	0	0	0	0	11	0	0	0	0	0	0
514	34	95	1302	311	1412	485	728	616	1105	1014	1304	428
0	0	0	26	10	0	0	0	2	44	0	10	0
35	0	68	280	65	469	128	503	85	186	105	347	94
0	0	0	0	0	0	0	1	0	0	0	0	0
0	0	0	0	0	0	0	0	0	3	0	15	0
0	0	0	0	0	0	0	0	0	0	0	0	0
25	14	0	285	22	266	336	665	317	1061	224	1054	89
43	0	0	14	24	58	0	65	126	616	279	168	3
0	0	0	14	4	76	0	104	0	209	2	42	110
388	66	447	997	189	345	1556	1215	1045	1936	490	2598	874
42	2	43	6	0	164	58	376	16	435	270	86	1
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
1	0	0	4	0	5	0	1	0	0	0	0	0
0	0	0	5	0	8	0	5	0	6	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	9	0	0	0	0	0	0
0	0	0	0	0	0	0	0	31	0	0	0	0
0	0	0	0	0	0	20	17	0	1	0	0	0
170	3	8	148	36	321	153	369	355	384	247	481	240
10	0	0	1	0	0	0	131	0	110	14	0	0
116	6	137	228	9	238	210	485	742	608	319	359	240
