0	0	0	0	0	77	0	0	0	0	0	0	0	3	0	0
0	9	0	0	0	0	0	0	0	0	0	0	0	38	1	0
0	0	0	0	0	1	0	0	0	0	0	43	0	0	0	0
69	0	0	1	34	0	0	0	0	0	0	21	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
106	0	0	18	20	53	31	0	37	3	19	72	0	14	26	173
317	459	895	436	453	233	210	126	333	58	169	597	148	320	393	3092
0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0
64	1	0	0	0	30	0	0	0	0	25	20	33	6	28	0
103	92	130	22	187	177	98	181	202	6	103	190	11	196	92	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	31	0	0	0	0	22	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
611	224	0	80	275	253	243	169	239	77	465	228	213	388	243	288
0	78	293	0	79	73	0	67	120	364	291	68	113	15	94	199
340	462	741	297	668	573	675	429	540	164	824	788	476	983	569	1035
2883	2167	3246	2601	3919	6796	4477	1866	4400	2949	3125	4408	2825	3670	3139	9160
2183	2446	3880	1457	1887	3263	2740	1416	2750	2311	1929	3905	1246	2108	1840	6529
348	302	1	97	326	327	485	282	696	1	465	305	142	338	203	508
0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	0	0	3	5	0	0	0	0	0	0	0	0	0	3	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0	0	0	0	0	0	1	0	0	0	1	2	0	1	1
0	23	0	0	86	9	0	0	16	0	133	93	0	47	49	0
88	25	0	49	112	20	109	0	1	19	23	152	56	88	103	240
61	101	0	79	16	237	0	69	188	126	95	45	59	107	72	0
27	0	0	21	0	0	0	0	0	0	0	0	0	0	56	0
62	116	177	38	90	56	311	124	85	156	311	265	136	212	106	611
0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
164	584	481	724	811	368	830	223	827	74	387	284	129	733	668	1757
168	13	0	122	401	194	0	0	50	65	62	41	0	121	127	174
89	51	0	18	115	73	233	16	133	55	137	59	118	188	95	69
0	0	0	0	0	0	0	0	0	0	0	0	0	12	14	0
5	3	0	1	5	13	7	0	0	5	1	2	0	3	8	27
0	56	0	35	49	144	0	116	100	0	25	100	0	129	51	0
0	127	0	85	217	568	193	238	178	234	212	441	129	343	413	127
271	79	114	112	137	201	158	214	152	27	130	227	113	209	84	542
310	231	364	280	565	144	248	200	254	270	282	455	229	358	270	391
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	84	0	20	25	83	75	111	101	53	107	218	0	139	226	793
0	115	0	43	102	48	110	103	132	0	0	118	0	13	59	371
0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0
87	141	0	106	11	72	194	16	184	104	136	368	121	179	115	27
0	50	0	54	17	0	129	52	40	0	69	75	37	36	47	401
16	0	0	0	26	0	0	0	39	0	0	1	0	0	0	70
0	0	0	0	0	61	0	0	0	0	0	0	12	0	0	0
66	88	186	5	78	468	162	137	115	159	144	115	61	56	53	630
116	21	646	43	14	132	90	183	79	0	39	127	15	121	82	0
2	0	48	13	40	20	0	0	15	0	0	65	0	0	0	38
0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0
0	0	0	1	0	0	0	0	0	0	16	42	0	0	0	0
117	34	105	50	0	217	0	79	131	0	11	120	8	134	386	207
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
259	399	0	85	28	41	46	55	134	115	0	94	1	126	265	0
2727	1974	1051	1296	3124	1593	2681	1640	2593	831	1652	2776	1384	1874	1442	7929
49	81	0	12	33	46	21	0	123	0	16	119	27	55	117	11
124	102	24	118	353	618	109	122	161	590	139	144	10	288	280	24
0	2	0	0	0	0	0	0	0	0	4	4	3	5	0	0
46	91	10	50	149	18	87	0	22	0	63	0	69	45	65	191
346	897	981	305	496	844	1243	1037	755	673	1018	1033	756	1348	897	3107
357	187	105	246	243	205	128	166	185	421	498	313	102	380	253	648
0	0	0	26	0	0	0	0	36	113	0	1	40	0	5	0
116	19	0	38	8	13	0	82	11	79	177	206	32	162	0	0
0	0	0	0	2	0	0	0	0	0	7	0	0	13	0	0
0	1	0	0	25	0	0	12	0	236	1	0	117	145	2	0
295	313	255	189	69	350	109	37	240	235	101	394	41	326	283	811
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	9	0	0	50	1	69	0	0	1	7	64	24	47	0	3
0	81	0	97	30	86	0	136	47	242	12	120	44	55	36	0
196	1	0	0	32	0	0	0	102	52	48	0	81	5	0	0
0	0	0	6	21	7	3	1	37	169	14	59	0	66	103	102
0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0
11	0	0	1	16	16	0	24	28	0	18	15	36	38	30	141
21	134	0	187	175	195	0	5	136	1	28	346	8	125	57	125
0	5	0	0	0	0	0	0	8	67	0	17	0	0	0	0
71	137	185	71	317	715	91	0	0	0	163	303	109	37	109	147
36	2	0	113	51	88	16	222	72	1	48	67	47	175	75	3
205	141	100	218	158	247	54	288	162	305	188	603	190	253	258	759
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
146	321	248	179	127	96	359	0	260	181	248	559	118	258	148	415
0	108	0	77	208	105	215	223	94	302	148	62	110	157	116	407
0	0	0	12	0	0	1	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34	12	112	0	13	7	18	0	0	0	0	59	0	0	0	0
0	42	0	37	69	0	0	248	65	16	57	80	54	59	50	66
39	234	131	373	274	672	298	131	633	1480	375	552	158	695	296	385
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
39	0	134	0	35	0	0	0	0	0	8	0	0	0	0	0
152	76	0	30	43	107	7	51	38	0	0	45	5	48	42	0
104	55	0	16	195	207	154	60	109	30	247	275	195	261	110	108
0	0	0	0	0	0	0	0	59	0	0	11	0	7	0	0
356	217	420	214	267	456	277	290	430	606	502	371	302	402	492	1071
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0
0	0	0	0	6	0	0	0	7	0	0	4	0	0	4	0
445	140	224	125	332	370	406	255	796	621	416	826	366	591	265	488
0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
666	710	992	512	920	1342	1241	756	1102	141	662	1969	1167	1205	995	3374
114	0	0	22	45	156	127	0	0	0	0	104	0	62	46	121
518	162	0	43	69	0	335	86	152	0	103	160	136	133	118	107
0	19	0	0	2	2	0	0	1	0	0	2	8	0	0	19
159	98	0	28	108	106	24	14	76	100	203	79	4	135	46	238
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
246	179	294	56	168	111	300	149	289	1	6	263	114	71	172	646
58	42	0	50	60	0	79	58	34	0	54	82	98	47	96	272
0	218	0	47	0	0	0	24	17	0	0	95	126	0	0	200
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
117	43	65	0	48	113	0	240	73	15	145	382	65	182	101	584
117	38	65	73	92	123	96	22	103	0	159	219	50	161	135	546
904	470	664	426	657	445	268	395	692	236	458	563	338	990	193	828
101	14	95	748	117	26	12	20	3	0	19	37	0	56	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
5	55	0	48	112	110	59	4	74	0	48	187	189	5	96	141
0	1	0	7	0	0	0	0	38	0	8	72	0	60	24	0
2310	1740	2498	1566	2583	2661	2715	2836	3391	926	2900	3274	2192	2541	2304	5209
55	54	0	0	119	27	94	0	71	65	157	23	0	106	79	217
416	21	1	39	205	70	140	0	140	0	51	290	0	66	273	446
0	0	0	0	0	1	0	0	0	0	0	63	0	58	0	0
0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0	0	0	0	0	0	0	0	3	0	4	4	0	0	3	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0
0	38	0	0	0	473	33	3	24	0	0	22	0	0	168	0
0	0	0	0	0	0	0	0	0	2	0	0	0	0	4	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
77	23	28	0	59	1	141	32	24	9	37	41	0	75	66	123
0	21	0	0	0	14	0	0	0	0	78	0	0	0	32	0
1266	2069	1598	915	1605	1470	1407	1569	1706	1292	1390	1539	810	2465	748	3651
532	542	483	476	460	837	857	432	860	1416	324	986	594	635	678	1627
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0
0	6	0	0	0	0	0	0	0	0	3	0	0	0	8	0
0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0
191	328	605	220	236	276	538	705	185	12	139	788	358	557	482	910
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	2	1	0	0	0	1	0	0	0	0	0	79	0	0	0
0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0
10460	6832	7200	3714	10854	4170	7458	4988	10352	4092	10769	9903	3198	11028	4442	17242
0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15670	9133	11099	7480	9863	8233	11790	7141	11076	3509	16587	12510	5018	14895	6820	24988
1	0	1	1	2	0	3	0	3	1	0	3	0	0	0	1
0	26	0	1	0	0	0	0	1	1	21	0	0	1	0	0
0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0
355	368	755	207	580	293	433	678	255	150	560	324	500	742	169	547
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
359	436	356	446	644	316	281	127	452	212	484	913	0	894	594	937
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
111	41	0	0	0	0	178	0	55	1	71	60	0	38	16	488
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	20	0	0	29	0
258	172	111	242	153	448	267	130	224	996	317	480	108	249	407	541
505	338	327	261	603	327	464	250	456	299	365	830	103	530	534	836
197	387	371	208	367	219	514	157	440	314	475	241	135	399	143	1403
0	76	0	0	0	0	64	0	53	0	45	105	0	138	0	235
130	76	368	107	219	174	104	45	325	11	204	238	98	224	167	427
451	314	451	418	878	688	542	407	684	426	569	907	21	630	397	1017
0	13	0	0	32	0	0	0	0	0	76	32	0	0	61	522
0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
140	287	771	145	600	342	440	106	366	215	205	334	32	374	147	845
360	129	0	87	240	2	202	120	79	12	211	359	102	87	221	604
472	292	173	98	322	83	101	477	226	260	437	212	165	273	131	594
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
79	0	0	13	62	80	185	0	0	0	5	63	0	0	0	0
0	37	2	0	37	7	124	0	0	0	44	13	0	0	163	835
0	23	611	67	18	73	0	87	81	0	70	134	0	88	69	189
0	0	0	4	39	0	59	0	0	0	0	0	51	0	0	14
65	69	228	2	54	244	0	0	73	0	25	115	63	41	151	204
28	64	620	226	152	236	356	315	171	110	289	271	200	180	145	696
0	4	0	0	25	0	37	0	5	1	42	0	0	16	0	48
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	2	0	5	14	0	0	20	13	0	12	7	1	0	8	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	48	0	45	0	0	0	20	35	0	22	0	0
0	0	0	0	15	0	0	0	68	0	0	29	0	0	0	0
0	0	166	0	0	95	81	130	166	442	335	40	201	224	104	0
29	146	0	76	56	0	0	121	55	1	0	202	59	26	0	248
0	0	0	0	37	0	116	0	0	0	18	0	0	50	0	2
29	132	0	72	165	9	136	417	306	7	75	243	83	130	281	704
1	385	177	159	310	323	384	189	695	5	370	289	178	126	118	761
0	0	0	20	0	0	0	0	0	0	43	0	0	0	0	0
0	0	0	0	1	0	0	0	22	0	0	38	0	8	0	0
0	9	0	19	19	5	6	0	1	73	13	0	1	0	0	0
22	144	149	23	117	155	121	76	60	92	314	115	125	149	175	788
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	184	185	149	48	78	0	133	47	118	38	227	130	10	69	337
0	0	0	0	28	0	1	36	0	96	0	44	0	16	78	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	1	0	0	0	0	0	0	0	10	0	42	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	21	0	3	0	0	0	0	0	64	0	4	0	0
0	76	0	42	33	0	5	0	73	67	101	195	100	62	28	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	6	0	23	12	0	0	0	0	0	7	0	0	0
0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	36	280	3	4	0	0	56	0	2	40	0	0	0	15	0
86	204	288	120	221	132	233	175	153	143	42	218	100	356	148	803
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	1	0	0	40	7	0	13	0
0	20	0	0	23	0	0	0	0	28	0	0	0	11	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	14	0	0	77	1	0	0	0	0	16	13	0	178
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	52	0	0	0	0	0	14	0	42	78	0
0	0	0	0	0	0	36	0	16	0	0	0	0	0	3	0
0	0	0	12	0	0	0	0	0	0	0	5	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	108	0	32	0	0	0	0
0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	5	0	0	0	0	0	0	0	0	0	40	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	0	0	37	41	0	0	0	49	0	4	129	0	23	1	0
0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0
0	0	0	0	0	0	0	0	11	0	0	0	0	5	0	0
313	118	0	59	202	1	63	0	185	1	241	51	47	34	158	361
84	0	0	12	0	13	91	0	7	0	71	0	0	0	16	0
82	0	0	0	37	133	0	0	26	0	0	0	7	47	0	0
197	147	1	239	132	182	185	337	330	242	143	435	73	779	333	602
0	0	0	0	23	11	0	0	14	0	5	111	0	25	23	33
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
123	87	408	114	75	63	286	1	113	54	266	105	45	267	54	46
167	132	229	136	245	167	61	0	179	233	172	253	138	172	42	250
38	6	1	33	56	43	91	28	106	82	3	31	12	0	17	83
234	121	589	29	114	86	310	217	264	3	282	425	330	259	208	654
64	162	576	179	967	942	721	185	753	302	396	925	330	860	383	2988
472	390	885	287	351	416	215	57	304	891	395	347	29	251	422	883
49	54	256	80	47	124	80	0	84	0	0	0	0	257	80	1
0	0	0	0	26	66	0	0	0	0	34	0	0	5	44	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	29	33	0	0	0	28	0	0	36	0	33	9	62
0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	6	2	3	10	1	11	14	18	0	3	21	0	8	9	51
0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0
0	4	0	7	58	65	0	0	73	0	0	50	16	59	38	0
0	0	0	0	1	1	0	0	0	0	0	1	0	1	2	0
0	17	50	17	0	0	0	0	42	0	29	4	0	0	0	89
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	13	0	7	111	0	14	0	1	0	0	0	0	48	79	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
148	117	0	88	50	199	117	82	171	604	50	213	1	215	201	502
0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0
99	46	0	11	31	62	318	128	47	5	24	237	44	16	105	556
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
442	363	240	219	407	425	74	269	359	173	202	546	382	365	332	1006
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	43	0	0	0	171	70	0	67	0	1	0	30	0	83	110
914	338	484	253	749	329	534	500	595	182	462	445	281	600	397	1576
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1012	511	538	367	667	614	809	357	763	3	523	1014	260	996	366	776
40	121	72	98	338	425	67	30	302	237	85	493	12	448	366	419
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	15	0	9	97	0	136	2	1	0	81	45	0	16	15	1
1132	1084	1421	544	4373	1670	1459	2021	3515	949	1117	4556	1874	3051	2732	4175
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22	0	0	0	0	2	0	0	22	0	32	8	0	37	41	0
586	375	486	116	438	423	270	799	874	121	126	525	694	279	161	1007
164	33	336	215	443	153	0	1	323	46	296	412	253	0	115	389
0	34	0	99	21	177	0	19	75	119	98	181	121	186	109	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	1	0	0	0	0	0	0	0	0	14	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
83	150	0	76	36	14	129	0	68	214	0	13	0	69	0	603
0	0	0	0	0	16	0	0	0	0	0	58	28	0	27	101
456	538	145	121	272	490	125	273	576	29	342	580	124	455	329	824
0	4	0	3	0	0	0	0	1	57	0	0	0	0	8	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0
236	190	527	95	580	339	0	153	277	134	326	680	319	380	426	651
23	31	0	10	159	127	83	0	1	114	93	106	130	41	21	57
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
121	60	181	94	113	248	93	27	277	541	62	221	50	327	207	443
0	0	0	0	1	1	91	0	56	0	90	5	0	23	0	0
1739	1026	1369	678	1387	1345	1532	1047	1849	506	1132	2076	745	2080	1445	2846
878	621	1110	408	736	665	1078	1228	1383	222	1015	1272	717	782	488	2383
146	74	13	49	115	16	88	0	70	0	163	167	0	31	74	581
6	0	0	0	0	0	12	0	25	0	0	0	0	0	0	0
0	26	0	0	5	0	0	0	0	0	2	0	0	86	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
310	280	65	138	482	114	79	497	177	223	459	294	548	310	202	859
1149	961	1324	728	711	1436	1088	451	1835	438	1017	1113	701	1328	843	2277
702	1039	1410	939	643	1072	717	1058	1439	240	732	1692	784	1030	1154	1241
39	41	209	82	2	149	0	0	20	0	79	25	0	43	20	0
1	6	5	2	0	28	0	0	373	0	2	1	0	48	5	0
0	0	0	0	0	0	0	0	0	0	31	0	3	0	7	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
256	177	269	438	712	420	371	40	623	831	252	565	153	318	632	920
0	0	0	0	0	0	0	0	0	0	0	10	84	0	0	0
0	0	0	0	0	42	0	0	0	0	0	0	0	1	0	0
15	80	0	96	109	99	180	81	85	227	307	187	260	239	121	635
24	94	0	69	42	26	0	151	42	27	91	65	0	104	130	71
158	151	0	157	191	405	255	0	157	493	254	408	124	586	291	1419
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
73	33	23	46	59	24	143	86	28	0	80	97	51	38	37	475
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
402	763	1050	634	759	762	457	705	1046	385	384	1048	376	597	284	1038
0	15	0	0	0	0	0	0	47	0	0	0	0	0	0	0
0	14	1	42	115	128	3	0	2	36	131	55	1	6	147	3
0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	33	0	0	2	0	1	0	53	0	0	3	0	100	21	9
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	3	0	0	0	0	0	0	2	0	0	0	0	3	0	0
9	13	0	19	14	40	55	16	36	8	21	24	32	65	19	0
0	0	0	0	4	3	0	0	1	0	0	0	1	0	0	0
