0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
1318	232	721	150	1737	7477	8260
0	0	0	0	0	0	0
0	0	0	0	0	0	0
851	55	1124	3	1256	713	2825
328	28	2	5	6	11	1950
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	496
0	0	0	0	16	6	0
609	1	440	2	1594	567	736
90	18	80	204	522	2039	337
258	1	0	1	23	1	1032
1812	128	3796	57	4495	2225	19841
0	0	0	0	0	0	0
1297	1	2184	64	220	303	2665
0	0	0	0	0	0	1
1061	13	481	8	371	136	9641
782	2	57	54	329	0	2281
0	0	35	0	0	53	52
37	1	0	8	269	195	38
1	0	269	1	1	20	4008
203	6	61	138	254	141	400
51	18	2307	482	1719	1334	3391
1	0	0	0	3	0	0
0	0	0	0	0	0	0
0	0	0	0	1	2	0
0	0	0	1	0	754	759
0	0	0	0	0	6	0
0	17	0	0	0	0	0
0	0	0	34	0	0	0
0	0	0	0	0	1	0
0	0	0	0	0	0	0
0	0	0	0	0	1	0
0	3	0	0	1	41	0
0	1	0	3	1803	1	0
0	1	0	1	0	2	264
0	0	0	0	0	0	0
0	1	0	0	0	146	0
1	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
224	0	146	7	270	1529	1
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	25	0	1	0	0
187	85	26	9	1546	1761	5049
202	1	9	15	197	256	0
1499	144	1420	5	1251	6572	3793
0	0	0	0	0	0	0
0	0	44	0	0	0	121
0	6	0	1	0	673	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
1	0	1	0	0	1	3
0	0	215	1	189	21	0
0	0	0	0	0	0	0
112	15	376	89	877	234	688
659	18	1	100	155	1063	2332
0	0	0	0	0	0	0
0	0	0	0	0	0	1
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	1	0
0	0	0	0	0	0	0
0	0	0	0	456	0	0
0	0	0	0	0	0	0
514	3	160	18	105	1103	791
3	0	0	1	0	0	0
204	4	241	55	313	624	2700
642	114	2819	895	4004	6803	24078
1167	234	1631	201	1237	1621	10421
326	1	552	170	448	425	4735
0	0	0	0	0	0	0
3526	92	1222	94	1052	3197	3228
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	8	13
0	0	154	0	48	0	1
793	6	1076	430	620	2	1733
729	162	2322	375	1878	5877	4174
7	53	227	0	1	170	744
0	1	227	16	0	0	464
0	0	102	0	0	0	0
0	0	0	0	0	0	0
0	3	444	0	556	1	0
19	0	28	0	28	8	391
0	1	82	180	157	2	4608
0	0	0	0	0	0	0
16	0	8	0	86	140	65
0	0	38	0	448	467	170
234	26	344	22	992	742	1946
172	0	65	53	64	76	324
386	0	0	0	0	1409	219
0	0	238	1	1545	506	5264
314	2	553	1	1094	186	598
0	81	9	0	142	1952	244
0	0	0	0	0	0	0
144	2	184	3	334	193	574
78	0	0	10	32	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	66	112	95	1	1616
536	32	265	2	1128	0	671
0	1	0	2	23	0	0
0	1	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
16	111	1104	249	1080	1448	3983
0	0	0	0	0	0	0
598	2	308	1	145	6	2479
1922	120	1324	15	1596	747	9647
0	0	505	0	0	0	0
1	0	41	0	10	0	2
0	0	0	0	0	0	0
350	2	758	1	1937	1259	2
511	34	2190	9	2038	235	8914
414	135	225	190	339	98	1439
1	0	0	0	0	0	0
1	0	1349	0	31	11	0
0	0	0	0	0	0	0
0	97	10	1	16	0	0
75	4	286	0	58	160	0
0	0	0	0	0	0	0
5	4	261	62	124	84	721
78	29	410	14	942	1379	1753
0	3	27	0	25	346	564
784	0	22	122	359	1186	11
0	0	0	0	1	0	0
0	0	0	0	0	0	1
0	1	47	1	249	209	1393
199	0	0	67	0	257	0
112	24	41	18	10	8	1988
1605	98	716	11	10	1419	32924
1	6	116	47	267	1257	529
0	0	0	0	0	0	0
180	0	9	0	2	1	166
124	0	0	0	15	509	14
0	0	0	0	0	1	2
0	0	0	0	0	0	0
0	0	0	0	0	0	0
2	93	959	1	2596	0	2389
0	21	88	2	1285	444	397
2427	134	0	90	1523	2832	1971
0	0	0	0	0	0	0
0	0	0	3	276	0	0
92	8	2	5	60	0	0
0	3	0	0	2	0	0
298	26	3838	424	3502	5855	8662
0	0	0	0	0	0	0
678	3	27	557	52	140	28
85	21	28	0	226	146	13
0	0	0	0	0	1	0
3492	63	2284	642	2413	7553	19441
0	0	0	0	0	0	14
0	0	48	0	766	1	3485
558	4	16	3	388	121	1775
415	5	1589	5	4	4	5474
0	0	0	0	0	0	0
0	0	108	0	374	28	585
0	0	0	0	0	0	0
385	0	270	102	3	6	821
0	0	33	0	0	0	0
0	0	43	0	90	0	0
0	0	0	0	0	0	0
2	21	629	22	165	1858	4885
0	1	56	3	0	0	0
0	8	85	0	0	0	7
1348	18	614	23	909	464	989
0	0	0	0	0	0	0
0	0	0	1	0	449	271
12	22	1	4	388	0	1746
849	47	2104	10	1860	2742	6870
50	0	3	13	491	1274	8
472	8	1178	59	2	3097	0
0	0	0	0	0	0	0
0	33	0	0	1	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
19	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	1	0	0	814
722	1	9	0	131	461	6860
0	0	0	0	0	0	0
3867	54	243	117	2754	5620	2981
1	4	9	54	477	373	3675
0	0	0	0	0	1	0
115	3	0	0	1	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
595	45	384	74	535	1219	434
0	0	0	0	0	0	0
5	0	11	0	7	0	11
0	0	1	0	0	1	7
40395	2981	86527	5442	62598	101212	487693
0	0	0	0	0	0	2
0	0	195	0	0	0	1
11647	559	19426	954	17546	24155	127140
0	0	1	1	1	0	4
36	0	70	0	1897	144	11
0	0	0	0	0	0	0
295	2	122	2	1434	16	263
0	0	0	0	0	0	0
0	0	0	0	0	0	1
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
2330	254	1749	332	419	6223	5004
0	0	0	0	0	0	0
0	0	0	0	1	0	0
0	0	0	0	0	0	0
1529	484	2062	1050	3010	12466	10980
0	10	453	0	5	1425	1586
297	26	3094	326	2825	3400	4398
0	0	3	0	31	14	3147
335	9	631	26	874	1451	4376
431	49	743	69	443	383	2424
74	0	0	13	151	760	1
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	2	0	1	4	1836	4
308	0	18	1	576	106	1903
0	1	231	9	944	433	73
0	0	0	0	0	0	0
0	0	0	0	0	0	0
