0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	5	0	0	0	0
0	0	0	0	3	0	0	0
0	0	0	6	0	0	0	0
27	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
1897	567	820	295	167	211	83	28
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
327	608	105	118	110	79	1	54
188	305	65	1	0	57	0	0
0	0	0	0	0	0	0	0
0	0	0	0	2	0	0	0
0	0	0	0	0	21	0	0
0	0	0	0	0	19	0	3
0	166	104	0	0	0	0	1
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	2	6
0	29	0	0	0	0	0	0
304	83	161	92	24	19	0	19
516	308	221	168	102	577	54	68
67	6	0	11	0	126	0	11
2255	708	955	565	331	672	64	329
0	0	0	0	0	0	0	0
281	111	72	54	110	9	6	46
0	0	0	0	0	0	0	0
728	899	577	166	152	400	0	95
417	237	149	40	62	228	0	11
10	2	4	3	6	1	0	0
110	76	0	21	20	56	0	0
811	286	114	11	107	27	14	34
0	215	34	32	0	1	4	0
760	547	612	266	250	173	4	67
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	1	0	0	0	1	0	0
0	0	0	3	2	2	0	11
0	0	0	0	0	0	0	0
88	3	11	11	28	16	0	1
0	0	0	0	0	14	0	0
72	11	0	0	0	22	0	0
0	0	0	0	0	0	0	2
0	1	0	0	0	0	0	0
0	0	0	0	0	0	0	6
2	0	0	26	0	1	1	6
0	0	0	0	0	0	0	1
0	0	0	0	0	0	0	0
1	54	5	20	0	0	0	2
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
82	281	96	54	27	48	19	3
0	0	0	0	0	0	0	0
41	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
929	465	337	324	123	260	0	180
711	192	40	198	68	97	3	8
660	457	90	201	93	126	3	46
0	2	0	0	0	0	0	0
0	0	0	0	0	0	0	5
0	10	40	0	2	11	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	1
0	2	0	0	0	5	2	2
0	0	0	0	0	0	0	0
530	1	30	86	0	0	22	14
373	304	119	121	49	267	1	13
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	84	0	0
163	3	0	0	0	4	0	12
1	0	0	0	0	0	0	0
359	271	51	243	161	57	52	35
22	106	0	33	22	37	39	9
540	253	138	330	89	143	44	6
617	677	204	259	165	546	32	51
1114	534	330	288	331	428	2	92
122	648	303	63	59	7	35	32
44	0	0	0	0	0	0	0
5284	2163	1190	696	484	378	48	9
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
1	0	8	1	0	0	0	0
224	17	37	0	35	43	6	7
160	27	158	111	76	122	0	12
2182	638	561	586	380	694	1	64
80	3	3	0	26	0	0	0
148	66	189	71	92	0	0	3
0	43	21	0	0	0	0	0
0	0	0	0	0	0	0	0
0	1	0	33	43	0	5	9
0	0	0	0	0	0	0	0
84	8	120	0	19	20	0	0
0	0	0	0	0	0	0	0
34	19	3	5	0	14	2	3
11	93	39	13	13	10	0	2
40	204	94	109	32	122	20	15
500	134	70	22	72	122	1	14
458	328	28	64	93	46	0	7
0	0	0	0	0	58	0	158
385	141	226	138	94	295	23	11
375	77	25	40	37	93	0	28
4	4	54	25	21	0	0	27
418	171	75	47	16	164	5	6
150	0	0	0	0	0	10	35
0	0	0	0	0	0	0	0
0	0	0	0	0	0	2	0
166	115	111	13	1	49	1	0
1	86	0	1	0	26	0	2
0	38	0	0	0	12	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
9	1	117	40	6	2	0	47
0	0	0	0	0	0	0	0
89	62	59	66	29	230	6	8
487	575	378	152	82	503	0	38
0	0	24	0	0	0	0	0
195	0	56	94	76	55	0	45
0	0	0	4	1	0	0	1
1252	122	305	84	26	78	0	20
1363	44	312	72	27	134	1	55
112	653	516	144	287	557	35	9
0	0	0	0	0	0	0	0
24	2	4	43	46	8	4	16
0	0	1	0	0	0	0	0
183	153	165	74	0	22	0	7
138	203	113	54	94	22	1	23
0	0	0	0	0	0	0	0
172	212	139	183	0	106	3	3
20	0	0	19	0	0	0	51
431	51	42	0	3	85	0	0
143	489	224	164	79	67	0	31
0	0	0	0	0	0	0	0
22	2	0	0	7	17	1	0
297	279	67	97	30	126	4	7
7	84	62	55	0	71	0	1
302	156	9	208	83	332	5	16
2517	1544	980	844	443	880	57	43
314	85	75	53	43	3	32	12
0	0	0	0	0	0	0	0
91	148	60	20	0	9	0	4
0	34	36	39	51	0	0	88
0	0	0	1	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
95	42	29	58	18	113	0	44
0	0	0	0	0	0	7	5
0	1469	1047	154	107	92	5	57
0	0	0	0	0	0	0	0
0	15	90	0	30	1	0	1
311	211	191	101	130	545	3	5
0	25	74	0	0	9	0	1
371	354	265	125	134	438	48	59
0	0	0	0	0	0	0	0
909	826	234	260	201	234	1	6
0	0	0	0	0	0	0	1
0	0	0	0	0	0	0	0
1588	1797	625	275	571	319	92	121
0	0	0	0	0	0	0	0
483	197	87	109	72	346	1	10
316	77	153	83	73	1	2	0
798	195	307	263	192	69	0	24
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
3	21	23	59	42	361	1	9
0	0	0	0	0	0	0	9
0	0	0	0	0	0	0	15
0	0	0	0	0	0	0	0
577	352	130	186	122	179	4	69
83	0	33	43	3	0	0	15
0	0	0	0	0	82	0	1
418	484	223	253	90	358	9	22
0	0	0	0	0	0	0	0
0	98	0	24	27	36	0	0
250	22	123	159	56	26	0	12
1418	311	537	440	234	514	25	126
354	185	234	50	43	82	1	15
561	0	0	0	0	0	5	19
0	47	0	0	0	0	0	3
0	0	0	0	0	0	0	5
0	0	87	0	12	26	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	19	0	0
0	0	0	0	0	138	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	1	0
0	0	0	0	0	0	0	0
68	0	0	0	0	0	0	4
1	27	134	46	47	0	0	19
0	0	0	0	0	0	0	0
7005	2575	2296	2563	1643	1349	57	120
65	0	63	38	5	12	9	0
0	0	0	0	0	0	0	0
115	137	78	1	17	0	0	32
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	4	0	0	0	1	0	0
0	0	0	0	0	0	0	0
79	0	28	67	66	183	3	1
0	0	0	0	0	0	0	0
2	1	0	0	0	0	0	0
0	1	1	1	0	10	0	0
70192	29540	22916	13954	10928	7028	349	7373
4	0	0	0	0	0	0	0
1	0	0	0	0	0	0	0
6645	1548	5853	1881	1234	5368	98	2953
0	0	0	0	0	0	0	0
3	0	2	32	18	2	0	19
0	0	0	0	0	0	0	0
644	93	269	119	14	14	1	15
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
1888	1502	1711	368	333	328	37	882
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	6
0	0	0	0	0	0	0	0
1023	1274	1407	436	362	782	27	304
257	80	94	38	3	36	12	20
711	494	113	209	159	796	4	37
164	132	47	0	0	0	0	7
500	516	10	108	117	126	49	52
828	664	212	296	158	129	79	61
97	1	21	1	0	63	0	8
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	165	0	11	0	0	0	5
175	262	109	199	68	45	10	1
155	114	30	43	30	39	6	11
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	5	17	2	0	0	0	5
871	443	54	70	63	54	0	7
105	0	0	27	5	17	2	1
0	0	0	0	0	0	0	0
94	145	188	57	212	83	3	5
569	34	38	34	38	226	41	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
37	16	6	5	0	19	0	1
0	0	0	0	0	0	0	0
28	17	13	38	0	8	0	4
0	0	0	0	0	49	0	2
34	0	0	19	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
161	6	1	26	0	38	8	3
1724	1180	372	483	339	535	2	49
0	0	35	0	0	0	0	0
