0	0	0	0	0	0	0	7	0	0	25	11	6	12	12	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	7	0	0	68	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	2	0	0	0	0	0	0	0	0	15	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
735	132	342	776	899	942	97	162	11	398	150	655	248	214	71	214
0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
283	49	0	307	309	17	93	0	0	19	25	113	47	121	291	12
0	81	0	76	249	264	1	16	0	66	0	42	27	0	0	8
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0	0	0	36	0	0	0	0	0	0	0	0	0	10	0
0	0	0	0	119	0	0	0	0	0	11	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	68	0	0	65	0	27	0	23	1	37	26	88	0	5	0
0	0	30	50	0	0	0	0	0	35	0	0	4	0	1	36
1212	46	257	110	607	130	7	13	1	131	2	284	60	102	71	215
305	259	182	122	219	156	10	30	39	93	5	94	44	45	13	6
121	114	0	0	26	119	0	67	9	110	0	60	35	49	52	57
1010	1015	45	392	1921	708	273	828	35	435	222	570	468	1332	535	219
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
384	178	78	67	86	164	0	186	0	70	29	104	160	128	259	0
0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
317	692	8	233	860	144	0	0	17	206	138	189	111	187	94	7
118	49	58	261	133	358	309	307	77	319	158	356	289	82	261	10
13	5	0	3	0	1	0	4	0	1	0	5	1	0	4	0
177	0	26	59	134	66	23	19	2	35	10	40	15	101	48	107
383	0	160	201	167	149	0	116	1	128	53	100	99	109	44	123
0	0	63	382	52	87	6	97	99	155	82	9	154	32	18	35
689	777	170	32	434	336	83	161	60	411	93	199	87	223	269	117
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	81	0	81	0	0	0	0	1	59	0	62
