1	0	189	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
1	0	68	0	1
0	0	0	0	0
0	0	0	6	0
0	0	0	0	1
0	0	37	47	129
0	0	0	0	0
0	6	0	0	0
1	3	5	0	173
0	1	18	0	0
158	0	0	0	0
779	9	315	520	516
0	0	13	0	0
0	0	0	0	0
0	0	0	0	0
205	123	20	120	98
88	78	119	216	163
10	0	3	15	20
213	23	322	310	63
261	115	486	193	219
22	23	0	4	193
211	0	31	0	0
0	0	1	0	0
0	0	0	0	0
66	0	45	0	28
0	0	0	0	0
0	0	0	0	0
15	12	1	1	8
0	0	0	0	0
0	1	0	0	0
0	0	35	1	1
0	0	7	0	2
0	0	0	0	0
2	2	52	10	0
0	0	0	0	0
0	0	0	0	0
222	88	339	336	200
1	0	0	0	0
304	323	305	123	120
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
438	267	199	185	280
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
2489	1407	367	504	221
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
1287	647	672	525	596
305	349	251	331	331
0	0	0	0	0
69	11	22	107	126
762	2945	469	1376	422
0	0	0	0	0
0	0	0	0	0
221	627	551	1288	564
306	181	399	392	70
37	90	146	148	41
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
24	105	245	84	200
0	0	4	6	0
760	96	182	356	344
0	2	0	0	0
0	0	0	0	0
0	0	0	0	21
1313	184	206	58	712
0	80	101	149	28
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
24	0	0	0	0
0	0	0	0	0
0	0	0	0	0
355	3	18	79	49
96	66	145	0	76
3910	306	503	436	542
1915	961	439	953	617
24	225	46	0	15
0	0	0	0	0
42	29	8	0	30
0	0	0	0	0
487	762	503	639	473
1591	133	284	151	1061
747	25	19	42	46
48	0	58	0	28
467	0	81	0	19
2	4	152	30	37
0	0	0	0	0
305	395	174	329	401
0	8	0	0	1
3	0	0	0	1
855	581	98	430	200
30	62	36	5	245
392	48	329	168	112
0	0	0	0	0
84	37	3	0	4
0	0	0	0	0
252	745	322	392	428
0	0	0	0	0
0	0	65	0	39
0	0	0	0	0
0	0	2	0	0
0	0	0	0	0
0	0	30	0	92
7	0	0	4	0
22	0	6	0	0
1	17	4	29	35
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
75	0	0	0	25
0	0	0	0	0
0	0	0	0	0
20	3	63	1	18
0	0	0	0	0
122	0	40	2	0
331	290	278	91	141
0	10	3	0	31
279	266	272	21	167
55	94	42	14	3
2179	1429	3820	4418	4284
1	0	0	0	0
0	0	11	0	0
0	0	44	8	57
61	311	193	11	231
3	10	0	97	0
0	0	0	0	0
510	175	33	49	103
279	55	205	61	1
0	9	0	0	0
0	0	0	116	0
0	0	0	0	0
1	1	91	0	0
558	75	226	40	24
295	261	644	17	422
16	98	129	127	231
0	0	0	0	0
0	0	0	0	0
34	0	0	0	0
0	0	0	0	0
0	0	0	0	0
25	5	180	3	21
0	0	0	0	0
0	0	0	0	0
0	0	0	0	22
0	0	0	0	0
0	0	0	0	0
175	307	183	145	76
36	141	92	37	45
545	684	435	6	702
338	133	303	9	85
1	0	2	202	0
22	0	4	0	0
4	7	86	0	73
274	63	103	46	198
0	0	0	0	0
317	40	13	0	6
0	0	0	17	0
3586	2161	1252	1756	2205
0	0	0	0	0
0	0	0	0	0
0	39	0	19	0
0	0	0	0	0
0	32	4	23	14
0	0	0	0	0
2172	195	529	100	632
960	139	282	166	361
0	0	26	0	0
0	0	0	0	0
0	0	0	0	0
3	69	0	0	1
0	0	1	1	0
1	0	0	0	0
395	159	548	1104	245
1169	171	168	288	81
582	69	72	110	146
0	0	0	0	0
1	6	1	0	0
0	0	0	0	0
0	0	0	0	0
0	58	0	0	0
111	32	21	0	30
708	271	193	365	487
0	0	64	0	0
1535	586	1673	619	440
40	10	10	0	48
719	717	780	1180	1291
0	50	26	0	0
350	0	0	0	2
0	0	0	0	0
853	193	185	196	58
263	104	52	235	69
149	51	11	264	6
1288	1423	1188	239	1575
502	299	333	19	178
25	0	2	13	4
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
150	4	0	0	0
0	0	0	0	0
0	120	0	136	0
0	0	6	0	0
41	6	90	0	28
629	180	183	77	356
178	0	0	26	0
433	200	388	167	841
737	609	284	710	422
581	70	562	531	848
1761	1139	665	475	831
0	0	0	0	0
0	0	0	0	0
1021	286	381	183	297
1	355	37	1	68
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	1	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	26	0	22	0
8	29	0	22	14
0	1	0	1	1
0	0	0	0	0
0	0	0	0	6
0	0	31	0	0
945	140	119	4	56
49	23	16	0	2
139	3	2	0	35
155	0	251	65	49
770	551	255	208	382
767	825	278	168	452
0	0	8	0	0
0	0	0	1	0
0	8	0	0	0
15	22	0	0	0
0	0	0	0	7
0	0	1	0	0
1	1	1	178	0
0	0	0	81	0
109	2	3	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	57	11	0	0
0	0	0	0	0
314	24	283	0	386
2	0	0	0	0
0	0	0	0	0
15	0	0	0	0
2	0	0	0	41
105	57	17	47	152
0	13	98	0	61
0	0	0	0	0
318	51	265	371	487
7756	1959	1796	1785	2947
0	0	0	0	0
0	0	23	0	0
189	0	2	0	58
59	2	88	28	0
0	131	0	0	0
157	85	168	50	1
1	48	39	0	26
388	718	354	205	229
270	73	134	73	39
13	0	13	0	0
0	0	0	0	0
0	0	0	0	0
1130	349	334	762	821
1246	349	228	188	368
1106	456	284	700	339
352	271	348	415	17
862	773	172	1107	303
5	244	72	0	1
0	0	0	0	0
1029	973	1171	1009	376
623	102	36	82	89
418	97	108	137	367
0	0	0	0	0
435	59	3	0	180
279	109	141	46	186
242	0	0	5	29
1113	200	112	257	384
243	113	205	248	164
0	0	0	0	0
145	481	174	2	1005
0	0	0	0	0
0	0	0	0	1
14	0	14	0	0
0	0	0	0	0
0	0	0	0	0
1	1	0	44	0
0	0	0	0	0
0	0	0	0	0
0	4	3	94	136
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	1	0	46
3149	356	708	303	781
42	110	58	13	22
4629	1393	1246	539	1427
249	294	1	326	1
0	0	0	0	0
208	225	112	210	118
67	0	0	0	0
220	359	57	148	112
0	0	0	0	0
0	0	0	0	0
170	3	33	26	54
0	0	0	0	7
0	0	0	0	0
0	0	0	0	0
33	178	106	156	197
3691	5673	1824	2231	3481
0	0	0	0	0
176	0	13	11	17
0	0	0	0	0
0	0	0	0	0
0	0	0	0	3
0	0	0	0	0
0	1	0	0	0
342	76	147	121	80
0	0	0	0	0
0	0	0	0	0
0	51	0	0	0
1	0	0	0	0
0	0	1	1	0
0	0	0	0	0
0	20	138	187	0
52	0	74	73	276
0	0	0	0	0
62	52	1	58	0
850	239	930	292	410
226	0	0	57	1
240	371	10	0	381
0	0	0	0	0
153	47	5	4	86
2	0	0	0	0
131	85	48	0	127
1	0	72	3	6
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
2	0	1	0	0
0	0	0	0	0
431	933	143	403	291
4	84	17	132	62
121	78	34	46	25
349	57	85	582	226
563	247	174	506	184
415	837	637	1209	313
177	22	56	138	49
604	333	228	798	249
0	0	0	0	0
10	1	0	0	8
168	0	43	21	281
1533	572	598	205	289
782	65	346	265	291
0	0	0	0	0
112	7	11	0	0
254	271	109	307	142
0	1	45	4	75
19	0	54	5	2
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	26	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	80	0	0	0
0	0	0	1	0
5	1	0	150	1
2	0	0	0	53
0	0	0	0	1
0	0	0	283	0
1	0	9	73	0
0	0	0	0	0
214	53	134	3	152
2	0	0	0	5
8	3	0	0	0
19	26	0	0	0
43	29	19	24	0
170	25	153	0	119
0	0	17	0	0
0	0	0	0	0
123	34	130	63	50
0	0	0	0	0
1	117	0	0	3
144	104	11	101	100
0	1	0	0	0
268	171	33	0	85
1026	11	72	329	483
427	333	168	447	387
0	0	25	75	110
64	0	7	0	0
174	26	93	387	213
0	0	20	0	0
0	15	0	16	0
511	616	771	752	529
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
50	14	26	0	23
0	0	0	0	33
0	0	0	0	0
0	4	0	0	0
0	0	2	1	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
27	0	0	0	14
0	0	0	0	0
0	2	0	0	1
0	0	0	0	0
0	0	4	0	1
0	28	0	2	0
231	300	106	106	359
2	0	0	27	0
0	0	0	0	0
4	0	318	0	0
142	576	299	579	173
0	0	1	0	0
12	84	0	0	0
0	0	0	0	0
0	0	0	0	3
0	0	0	0	0
0	0	0	0	0
5	0	0	0	0
678	116	193	25	128
0	0	0	0	0
134	137	79	0	20
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
129	93	36	176	134
144	5	14	43	24
0	0	0	0	1
2	1	0	0	0
102	11	20	17	129
373	46	79	49	61
646	401	244	295	48
7	50	15	1	79
0	0	0	19	0
0	0	0	0	0
0	0	0	0	1
6	161	111	139	49
154	214	307	172	303
240	1	147	506	223
34	0	2	0	17
0	0	0	0	0
35	29	20	1	110
355	28	67	103	79
18	0	0	0	5
2	0	0	0	0
1	0	0	1	0
0	1	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	50	6	0	0
0	0	0	0	0
4	101	61	0	84
0	0	0	0	0
0	7	2	94	1
0	0	0	20	0
8	64	18	0	0
0	0	0	0	0
103	176	139	255	161
322	361	550	6	601
0	0	0	0	0
0	0	0	0	0
528	114	49	1	22
3	0	0	0	0
0	0	0	0	0
0	89	0	0	0
0	1	0	0	0
170	180	461	1	388
8	10	19	0	0
0	0	0	0	0
0	0	0	0	0
216	18	60	0	41
0	0	0	0	0
24	1	8	0	10
1847	373	384	339	793
0	0	0	0	0
0	0	0	0	0
24	0	114	2	6
166	56	326	0	76
0	0	0	0	0
0	1	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	7
155	3	151	310	277
0	0	0	0	0
851	137	588	21	125
8	4	21	0	4
267	58	240	1	68
13	4	25	0	5
0	0	0	62	48
1227	817	603	795	1114
0	3	4	0	0
943	1050	1695	2569	1905
215	31	31	1	116
262	936	363	327	474
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	20	0
0	0	0	0	0
0	0	0	0	0
115	59	20	0	2
84	0	0	0	0
0	0	0	0	0
32	1263	192	119	406
0	0	0	0	0
174	15	115	151	31
44	2	23	5	235
0	0	0	0	0
532	1464	148	674	474
0	15	0	0	22
224	38	135	6	83
367	61	161	48	23
109	20	5	62	0
121	34	24	0	0
86	153	151	41	59
571	47	14	17	22
78	1	74	46	0
371	880	309	245	497
3348	1041	1098	636	1451
3021	409	251	549	415
124	208	311	2	242
0	0	0	0	0
1071	86	109	113	315
117	976	432	2065	607
318	288	75	7	394
714	285	493	439	414
20	12	3	3	6
21	93	209	6	228
0	1	1	0	1
163	1	123	0	10
581	102	131	0	59
53	27	0	0	29
0	16	8	0	0
997	967	1116	51	54
118	20	128	10	54
2	3	0	29	5
1	0	7	0	9
0	1	0	89	0
0	0	0	0	0
62	1	70	13	27
217	11	4	0	0
0	0	0	81	0
1130	48	159	874	651
0	0	0	0	0
383	283	527	228	844
15	13	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	10	0
0	0	0	0	0
475	62	78	192	230
0	0	0	0	0
4216	2801	1719	3540	2167
445	200	152	8	70
5	6	0	0	60
0	5	0	0	0
531	1265	417	736	664
199	68	136	87	102
8	89	45	6	58
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	192	0	32	3
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
2079	2348	1931	1313	1004
535	167	300	16	57
0	0	0	0	0
257	64	179	52	53
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	43	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
26	21	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
203	29	10	107	19
3124	429	515	458	304
315	95	113	90	74
0	0	0	0	0
0	10	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	2	6	0	19
0	0	0	0	0
0	140	13	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
1	0	0	0	0
0	0	0	0	0
0	0	0	5	0
312	587	277	370	230
452	212	256	193	246
16	47	21	26	15
1097	312	124	270	253
194	31	2	6	0
2	168	267	0	1
168	103	149	13	297
10	85	1	0	173
456	58	100	185	172
223	0	32	76	109
1436	2007	605	798	1216
0	0	0	0	0
0	0	0	0	0
0	74	0	55	25
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
481	41	223	1	38
0	1	0	0	0
2	0	0	1	0
0	0	0	0	0
13	0	3	0	0
61	0	0	9	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	58	0	0
832	210	1158	272	314
1	0	0	0	1
0	11	14	0	79
851	14	61	70	158
3	0	0	0	0
0	0	0	0	0
0	0	0	0	0
852	1064	847	820	520
0	0	0	0	0
0	0	0	0	0
166	84	195	0	371
2700	2090	1716	1077	1765
513	402	442	115	369
1610	1506	1071	838	839
188	207	310	150	321
424	540	837	268	505
156	122	3	0	70
833	125	315	537	367
88	1	176	119	193
794	921	700	488	302
532	465	163	614	134
319	3	141	128	64
504	295	111	431	414
11	0	50	162	134
0	0	0	0	0
22	160	94	44	0
4095	2170	1610	1482	1201
147	33	30	35	18
394	859	404	354	160
970	287	174	190	103
15	54	29	0	1
328	167	558	428	475
18	2	0	39	29
235	300	191	550	396
0	1	0	0	0
83	23	58	56	110
403	711	807	4	5
178	82	178	252	2
0	0	0	0	0
0	0	0	0	0
179	171	274	846	289
0	0	0	1	0
0	20	2	0	0
0	0	0	0	0
0	0	0	0	0
18	0	83	0	0
0	0	0	0	0
18	10	79	3	1
0	0	0	0	0
93	5	56	0	237
0	0	0	0	0
12	0	0	0	0
0	0	0	0	0
157	1	58	82	4
1	0	0	0	1
432	63	30	0	37
0	0	0	0	0
75	0	4	0	4
0	0	0	0	1
0	0	0	0	0
9	60	128	140	15
0	5	0	0	0
120	1158	871	945	889
1	1	65	0	75
1	0	0	0	0
3	0	5	0	6
0	45	70	9	0
3	5	24	29	18
0	0	0	0	0
0	0	0	0	0
105	1	6	0	0
0	0	4	0	0
0	0	0	0	0
550	0	118	0	266
102	51	153	290	80
6	0	0	0	0
0	0	1	0	0
0	0	0	0	0
649	100	17	0	57
0	0	10	0	0
0	0	0	17	0
0	0	0	0	0
2	175	108	0	105
0	0	0	0	0
0	0	0	0	0
17	0	79	0	0
0	0	0	0	0
66	38	48	17	27
0	0	0	0	0
0	1	0	0	0
0	0	0	176	0
2	1	1	3	2
0	0	0	0	0
352	111	103	1	147
1	55	0	0	0
2	0	0	0	0
0	0	0	0	4
0	0	1	0	54
184	553	144	85	392
0	0	0	0	0
0	0	0	78	54
0	0	0	0	0
1532	158	344	463	980
28	291	81	59	371
244	396	370	194	848
43	3	12	0	51
49	13	18	26	56
0	0	0	0	0
294	233	155	213	242
433	505	293	221	205
0	0	0	0	0
0	0	0	0	0
95	232	284	364	239
1331	309	687	424	783
4	1	0	1	0
421	465	660	552	810
0	0	0	0	0
146	0	0	0	0
0	0	0	0	0
132	1	42	1	27
0	0	0	0	0
653	429	222	534	342
0	0	0	0	0
521	149	783	1378	1727
218	132	85	357	115
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
636	94	109	119	244
0	0	0	0	0
403	339	413	543	550
182	203	168	370	176
29	409	97	172	157
1	21	9	0	25
1321	830	969	438	597
85	373	121	38	105
356	1083	673	1785	348
0	0	0	0	0
1	76	19	0	102
2708	3385	3430	7174	5285
208	21	110	60	1
1414	873	216	527	365
607	345	269	539	122
223	23	13	3	26
1810	2800	1872	1544	1509
0	0	0	0	0
222	1223	659	1087	1619
93	12	25	0	3
0	0	0	0	0
1	145	0	25	15
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	10	0
147	34	140	43	31
144	37	85	74	10
898	720	976	616	539
1	1	21	0	0
0	0	0	0	0
26	0	0	0	60
0	44	0	0	0
0	0	0	0	0
0	0	54	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
734	14	133	33	43
0	0	0	0	0
1	61	0	0	23
0	1	0	177	0
0	0	0	0	0
567	545	364	381	451
983	316	325	100	541
5632	4349	2434	1682	2914
1355	1044	713	1034	897
744	181	79	80	198
0	0	0	0	0
1102	1501	1448	791	1232
768	1177	375	350	407
0	0	0	0	0
974	528	564	608	718
0	0	0	0	0
0	8	3	0	10
8	0	46	126	156
86	0	10	0	21
0	0	8	0	0
134	67	23	109	44
354	102	452	131	9
0	0	0	0	0
16	0	11	0	117
0	0	0	0	0
0	0	7	38	8
0	0	34	0	0
0	32	35	13	0
0	0	0	0	0
0	0	0	0	0
0	5	0	0	0
0	0	0	0	0
168	7	51	0	0
0	0	0	0	0
41	1	6	0	1
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	6	58	0
0	0	0	0	0
102	0	37	0	0
0	0	0	0	2
0	12	0	0	0
0	0	0	0	0
85	0	262	52	33
0	0	0	0	0
0	10	0	12	20
533	43	242	0	1
0	0	0	0	0
59	0	0	0	0
0	80	65	255	58
509	2	37	0	0
544	49	94	0	34
0	0	0	0	0
0	0	0	0	0
0	0	14	0	0
0	0	0	0	0
1	1	0	0	6
0	0	0	0	0
0	0	0	0	0
281	4	73	0	47
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
98	26	28	48	47
0	0	0	0	0
0	0	0	0	0
161	30	182	8	199
261	0	7	81	14
154	249	123	329	72
0	0	0	0	0
37	0	0	0	0
101	773	566	1935	569
387	296	62	1	146
348	710	512	124	490
21	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
1735	3118	964	1765	839
287	252	188	0	141
0	0	0	0	0
0	16	0	0	0
393	1	106	493	385
56	46	30	47	2
1376	695	1278	2280	869
0	0	0	0	0
0	0	3	0	0
0	49	32	11	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
1	0	50	0	6
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
1995	633	306	440	458
2	25	0	0	0
979	1159	1668	614	1176
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
215	276	65	1	186
16	9	0	11	2
0	19	0	17	0
337	484	360	805	1219
0	0	0	0	0
0	0	0	0	0
1	0	0	0	6
2253	789	1002	937	832
0	0	0	0	0
108	370	146	2	75
0	0	0	0	0
0	0	0	0	0
0	0	142	83	0
317	398	301	84	523
63	266	66	1	192
254	184	267	252	295
0	1	0	0	0
0	0	16	0	0
796	1025	556	1373	747
1005	894	219	231	622
113	216	89	109	383
216	1	8	26	37
823	89	142	192	348
8	0	0	0	0
623	317	265	2	419
158	241	45	3	13
0	0	0	29	2
256	614	154	651	210
0	0	1	0	0
198	170	179	1	329
290	207	44	170	566
578	35	8	92	148
788	376	180	511	271
169	131	68	2	27
92	0	177	249	231
1	173	1	2	74
0	46	61	0	46
1604	1003	1791	1341	1295
9	3	37	4	6
592	150	347	1460	729
1052	385	172	294	746
919	416	337	168	528
634	890	355	777	534
1171	1267	187	634	404
1168	289	366	7	682
0	0	0	0	0
2514	266	399	292	671
76	95	7	0	0
6353	4662	4965	8410	6081
20	351	103	207	0
317	8	155	14	348
285	264	285	3	0
0	43	0	0	1
2323	3043	3013	4940	2921
259	33	149	95	49
1325	254	62	373	340
251	344	175	526	830
0	0	0	0	0
1262	964	338	238	1038
0	0	0	0	0
568	1017	1114	518	454
379	394	165	406	73
4	31	24	305	19
305	368	551	337	258
15	12	24	4	24
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
1402	197	130	124	193
0	0	0	0	43
0	0	0	0	0
0	1	0	0	0
42	0	166	256	277
0	0	0	0	0
39	4	7	24	0
219	799	248	60	816
182	176	781	0	13
0	0	0	0	0
417	16	35	80	69
75	29	20	112	99
498	501	269	492	172
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
2118	982	1079	581	726
48	6	7	4	8
2	0	0	0	0
0	0	0	0	0
0	0	0	0	0
618	42	636	91	313
415	11	0	6	115
2443	1644	1537	420	1643
0	0	0	0	0
1	0	0	4	13
621	328	398	315	393
0	0	11	0	0
381	532	1308	768	386
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
2	0	9	0	62
210	427	200	381	378
0	52	0	0	0
0	0	0	0	0
