0	0	0	0
0	0	0	0
343	1	1	231
14	0	0	0
0	0	0	0
0	0	0	11
0	8	30	72
0	0	0	0
94	13	98	99
1032	0	230	230
464	6	167	351
0	0	0	0
171	0	170	72
0	0	0	0
16	0	0	24
0	0	0	0
300	6	28	608
89	3	0	41
0	0	0	0
44	0	0	0
0	0	0	0
47	1	0	0
0	0	0	0
0	0	0	0
116	14	135	259
0	0	0	0
0	0	0	0
0	0	0	0
0	0	5	0
434	17	263	236
0	0	0	0
69	0	41	128
148	2	83	77
55	3	37	46
0	0	3	5
90	3	214	68
0	0	0	0
124	1	2	29
1	1	16	45
0	0	86	0
0	0	0	0
120	0	0	15
0	0	0	0
473	5	74	209
27	2	5	0
0	0	0	0
205	3	49	123
0	0	0	0
544	10	593	416
0	0	0	0
0	0	0	0
0	0	62	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
368	0	1	165
0	0	0	0
0	0	1	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	1
121	30	740	123
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
8	0	14	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
113	0	0	21
0	0	0	27
72	0	0	0
0	0	0	0
950	42	730	2316
0	0	0	0
0	0	0	0
3798	124	1614	2821
1	0	1	0
75	14	45	50
0	0	0	0
164	1	20	4
0	0	0	0
0	0	0	0
0	0	0	0
5749	477	7400	6623
0	0	0	0
191	6	331	182
0	0	0	14
0	0	0	8
0	0	0	0
0	3	5	34
1	3	5	29
0	1	0	5
0	0	0	0
155	4	106	159
95	3	107	108
106	0	0	21
0	0	0	0
0	0	0	0
0	0	0	0
0	2	6	81
131	4	63	132
0	0	26	0
0	0	0	0
0	0	0	0
0	0	0	0
0	2	7	0
75	0	91	50
1	0	0	0
89	1	347	344
283	3	0	131
1	0	0	0
1	0	0	0
0	0	0	0
0	0	0	0
24	0	23	0
0	0	0	0
51	8	113	0
708	5	529	523
0	3	0	22
137	6	26	0
581	14	286	473
0	0	0	0
0	0	0	0
0	4	0	16
591	41	664	880
0	0	0	0
160	5	135	170
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
116	6	22	174
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
47	0	48	0
0	0	0	0
0	0	0	0
0	0	0	1
0	0	0	1
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
21	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	12	120	100
0	0	0	0
0	6	52	57
0	0	0	0
0	0	67	0
0	0	0	0
0	0	0	0
0	0	6	0
94	12	90	69
0	4	0	60
786	2	42	438
12	0	0	0
0	0	0	0
0	0	0	0
335	6	19	125
0	0	0	0
0	1	9	11
0	0	0	0
0	1	65	89
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	9	0	0
10	0	27	12
0	0	0	0
12	0	10	9
0	0	0	0
28	26	170	76
0	0	0	1
0	7	3	147
0	0	0	0
62	16	0	46
1	0	0	0
0	0	0	0
0	0	0	0
61	0	6	111
336	3	103	249
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	1	156	95
0	0	0	0
0	0	0	0
0	0	1	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
180	8	89	330
181	8	123	117
0	0	0	0
0	0	0	7
189	0	0	7
0	0	0	0
0	0	1	0
483	4	14	131
72	1	231	307
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
289	7	276	404
1	0	0	0
0	0	0	0
0	0	0	0
0	0	2	71
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	22	35
0	0	0	80
0	0	0	0
0	0	0	0
0	1	0	0
601	27	359	529
396	0	167	106
316	3	62	41
0	0	0	0
30	1	51	68
0	0	0	0
704	6	445	528
191	3	309	189
0	2	0	5
213	2	0	79
0	0	28	10
0	0	0	0
24	0	52	0
1045	18	180	479
57	0	16	0
22	0	19	0
221	12	55	430
0	12	0	0
0	0	12	0
0	0	0	0
1896	52	643	1079
0	0	0	0
257	0	162	86
0	0	0	0
0	0	0	18
0	0	0	20
0	0	0	0
0	0	0	0
0	0	0	0
2	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	9	0
0	1	0	0
0	0	0	0
0	0	0	0
43	0	0	50
0	0	0	0
0	0	0	0
0	0	78	5
0	0	28	4
91	0	28	108
377	3	96	51
150	5	66	201
0	0	52	0
0	1	16	10
33	3	15	57
341	0	3	0
159	4	152	100
68	0	0	0
0	3	11	0
134	5	0	111
0	0	0	0
45	0	0	0
0	0	0	0
0	0	0	0
172	7	67	0
93	3	17	66
5	1	76	96
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
196	0	15	0
0	0	0	0
0	0	0	0
58	2	0	44
0	0	0	0
0	0	0	0
235	5	78	223
39	2	33	75
187	3	94	211
120	0	0	0
83	0	4	14
0	0	1	2
319	2	16	101
96	3	34	122
0	0	0	0
0	0	0	0
59	1	7	0
1058	47	1408	936
0	0	17	0
0	0	0	0
0	0	0	0
0	0	0	0
15	0	0	3
0	0	0	0
0	0	0	0
299	12	73	228
0	0	0	0
0	0	0	0
0	0	0	0
30	4	9	1
0	0	0	46
0	0	0	0
0	0	28	50
33	0	33	55
91	18	171	146
0	0	0	1
0	0	0	0
0	0	0	0
0	0	0	0
296	0	376	94
114	4	41	74
1018	12	127	755
0	0	0	0
34	2	31	101
0	0	0	0
306	1	31	45
0	0	17	10
0	0	0	0
13	0	0	34
291	0	61	154
55	3	0	231
103	0	75	0
0	0	47	0
354	13	354	508
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	1	0	0
894	43	664	837
0	0	0	33
7	3	0	157
68	13	133	256
42	11	99	115
1313	22	1080	598
0	0	0	0
1	0	0	0
432	1	93	69
0	2	84	0
0	0	0	57
0	0	0	0
0	0	0	0
0	0	0	0
52	0	0	56
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
63	0	65	0
4	0	1	0
0	0	0	0
0	0	0	0
268	0	0	0
106	8	79	127
435	10	3	119
15	3	24	6
78	1	68	39
318	2	74	124
459	32	162	802
0	0	0	0
0	0	0	0
0	0	0	0
3	0	28	15
98	0	0	4
0	0	0	0
196	4	38	187
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
84	0	0	103
0	0	0	0
0	0	0	0
0	0	0	0
0	0	29	0
51	0	29	0
703	23	768	430
95	2	51	1
14	2	147	0
1568	80	1010	1609
0	0	0	0
290	0	76	158
0	0	0	1
0	0	0	0
0	0	0	0
4	0	0	0
1	0	0	0
192	0	57	195
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
678	26	125	722
0	0	18	70
144	2	107	177
82	0	40	46
60	0	0	0
0	10	0	1
0	0	58	0
446	10	79	118
164	5	92	151
0	5	39	5
0	0	0	0
31	0	31	0
289	0	224	135
0	0	0	0
40	15	248	117
126	0	146	38
0	0	0	0
481	8	403	350
0	0	26	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
351	11	194	101
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	3	113	16
0	0	1	0
24	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
68	11	175	44
1808	192	2547	1288
512	13	280	235
0	0	0	0
155	0	0	63
0	0	0	0
10	0	0	0
0	0	0	0
0	0	0	0
633	14	478	612
33	1	66	8
0	0	0	0
0	0	21	0
333	3	42	126
2717	46	1934	2270
0	0	0	0
46	8	0	89
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
83	7	20	37
0	0	0	0
0	0	47	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1	0	0	0
332	8	589	125
0	0	0	0
91	0	31	108
1	0	4	0
83	12	58	42
0	0	0	0
0	0	0	0
0	0	7	63
6	0	65	51
0	0	0	0
29	0	44	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
33	0	0	0
120	7	171	139
106	0	0	0
54	5	25	62
30	0	42	44
946	41	662	747
414	4	153	141
43	1	11	74
4	2	24	13
3	0	13	0
0	0	13	0
215	3	286	269
29	3	29	147
413	0	187	99
0	0	0	0
178	0	128	0
0	0	21	167
0	0	0	18
0	0	4	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	1	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	2	71	112
0	0	0	0
0	0	0	0
4	1	15	0
0	0	0	0
0	0	0	0
77	2	98	81
149	12	96	73
0	0	0	0
0	0	0	0
0	0	0	0
91	2	6	0
0	0	0	0
0	0	0	0
31	0	27	0
0	0	0	0
302	0	75	72
0	0	0	17
0	0	1	0
438	12	325	263
77	6	19	110
618	6	179	276
487	1	70	52
0	2	14	0
390	12	213	181
0	0	0	0
0	0	0	0
370	16	49	69
0	0	0	0
0	0	0	0
0	0	0	0
80	4	101	123
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1	0	0	0
0	0	0	0
0	0	0	2
0	0	15	14
0	0	18	0
0	0	0	0
95	0	77	42
0	2	8	0
0	0	0	0
0	0	18	71
0	0	94	20
0	0	0	0
0	0	0	8
0	0	0	0
0	0	2	0
0	0	0	0
0	0	1	0
0	0	0	0
220	8	120	230
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
281	22	302	204
0	0	16	0
2	0	9	10
0	0	0	0
13	0	2	4
396	6	201	232
0	0	59	94
29	1	20	146
301	5	65	80
51	0	0	68
0	0	0	0
28	0	0	0
0	2	52	0
110	0	7	39
134	0	18	113
60	5	100	10
0	0	0	0
57	0	0	21
0	0	0	0
0	3	26	50
0	0	0	0
1	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	20	33
0	0	0	0
0	0	21	2
0	0	6	0
0	0	0	18
0	0	48	42
48	0	13	0
0	0	0	0
121	9	317	277
111	4	51	67
0	0	1	0
0	0	0	0
92	8	169	56
0	0	0	0
0	0	2	0
0	0	0	0
41	0	10	0
707	26	215	349
0	0	0	0
0	0	0	0
0	0	0	0
7	1	12	3
0	0	0	0
0	0	2	0
419	8	222	146
0	0	0	0
0	0	0	0
165	0	0	25
0	0	0	0
0	0	0	0
0	2	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
58	0	0	0
0	0	0	0
114	6	149	107
1	0	3	1
13	1	66	46
1	0	5	4
0	0	0	0
34	0	0	0
0	0	0	0
354	4	120	47
0	0	0	0
152	10	109	38
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
24	4	18	14
0	0	0	0
0	0	0	0
0	0	0	0
0	2	0	0
0	0	0	0
150	0	5	13
0	0	0	0
0	0	0	24
213	1	0	0
0	0	0	0
843	16	393	693
0	0	0	0
114	15	91	98
138	5	265	234
0	3	8	2
123	1	0	59
0	2	23	0
0	0	0	23
0	0	0	19
195	4	64	218
284	7	79	144
610	5	137	192
113	0	0	49
0	0	0	0
39	0	0	0
54	0	0	0
1	0	0	43
157	0	41	21
17	0	3	0
445	20	163	144
10	0	25	0
115	4	32	70
390	7	173	153
0	0	0	29
0	0	0	0
190	0	80	200
0	0	0	0
0	0	44	51
35	0	0	0
152	0	73	23
0	8	0	49
0	0	0	0
0	0	0	0
0	0	0	0
108	0	120	152
0	0	0	0
425	6	84	86
0	2	9	24
0	0	0	0
0	0	0	0
0	0	2	2
0	0	0	0
0	0	12	24
0	0	0	0
1880	18	1157	456
399	22	234	151
76	2	123	42
33	0	11	2
1288	3	265	1265
0	0	0	0
40	0	13	40
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	1	28	1
0	0	0	0
0	0	0	0
0	0	28	0
989	34	234	548
0	6	35	258
0	0	0	0
0	0	34	0
102	9	86	32
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	15
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	16	11
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	4	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	1
0	0	0	0
0	0	0	0
205	9	82	167
2	0	0	0
12	1	1	3
41	0	35	70
0	13	1	97
0	0	1	2
35	0	0	0
0	2	0	0
0	0	0	0
1327	1	110	414
286	5	50	240
0	0	0	0
0	0	0	0
14	0	18	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	57	0
0	0	0	0
0	0	0	0
0	0	0	0
32	1	24	29
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
261	8	319	566
0	0	0	0
0	0	0	1
0	0	0	0
486	2	92	11
0	0	0	0
0	0	0	0
526	21	243	650
0	0	0	0
0	0	0	0
469	0	196	163
1361	91	922	1014
986	19	186	441
781	9	509	242
104	11	24	0
672	18	871	549
0	0	0	0
152	13	64	65
81	0	63	224
0	0	131	127
115	3	151	177
193	3	72	93
5	16	94	67
81	3	0	13
0	0	0	0
484	9	192	181
1082	63	684	693
31	2	8	19
516	12	409	274
212	1	297	85
214	0	251	211
117	3	165	67
0	0	6	0
436	2	99	67
0	1	45	23
51	4	42	70
2611	19	400	1182
0	0	14	0
0	0	0	0
121	0	0	0
40	2	0	24
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
7	0	14	45
0	0	0	0
0	0	0	0
0	0	0	0
0	0	57	139
0	0	0	0
0	0	0	0
38	0	20	0
84	12	22	93
7	0	0	0
0	6	1	0
0	0	0	0
0	0	0	7
0	0	0	0
0	0	0	0
0	0	0	0
0	0	4	0
148	2	208	35
0	0	0	0
0	0	2	0
0	0	0	0
0	0	0	0
202	12	188	77
0	0	0	0
0	0	0	0
31	0	0	0
0	0	0	0
0	0	0	1
72	6	0	31
37	0	16	99
0	0	0	0
0	1	0	41
0	0	0	0
30	0	54	19
0	0	0	0
1	0	0	0
0	0	0	0
370	6	56	0
0	0	0	0
0	6	0	0
0	0	0	0
0	0	0	0
0	0	29	0
0	0	0	0
0	0	0	0
0	0	0	0
12	0	6	7
25	0	7	0
19	0	20	3
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
299	9	245	113
0	0	0	0
0	0	0	0
0	0	0	0
212	7	128	148
3	0	2	13
249	0	66	173
16	0	1	0
39	0	15	46
0	0	0	0
1634	13	935	522
1416	6	206	591
0	0	0	0
1	0	0	0
147	4	76	51
220	3	151	44
3	0	12	0
0	2	22	5
0	0	0	0
0	0	0	0
0	0	0	0
142	3	0	137
0	0	0	0
129	1	55	207
0	0	0	0
0	1	5	25
10	0	0	0
5	0	1	0
7	0	3	5
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
114	0	0	59
88	3	0	35
43	1	49	73
1	1	0	30
4693	175	2189	4248
163	4	146	0
647	10	60	330
0	0	0	0
0	0	0	0
3476	91	842	3046
0	0	0	0
82	0	0	90
60	1	227	60
0	0	0	21
821	6	332	197
0	0	0	0
1131	19	179	386
0	0	0	0
0	0	0	1
338	7	168	63
0	0	0	0
0	0	0	10
0	0	0	0
3	0	16	45
0	0	39	8
41	0	0	39
225	4	366	335
134	0	45	246
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
195	0	0	51
0	0	0	0
7	0	0	60
0	0	0	0
0	0	0	0
80	0	0	37
22	6	170	0
935	32	673	287
23	0	13	0
55	8	89	261
0	0	0	0
0	1	42	0
210	8	92	49
0	0	0	0
557	9	42	315
0	0	0	0
0	0	0	0
103	0	49	103
0	0	0	0
0	0	0	13
179	4	139	105
452	1	41	202
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	24
0	0	0	0
33	0	0	32
0	0	0	0
0	0	0	0
0	0	9	14
0	0	0	0
0	0	0	0
0	0	0	0
165	3	110	15
0	0	0	0
0	0	11	0
5	0	0	7
0	2	0	0
0	0	0	0
0	0	5	0
0	0	0	0
0	0	0	27
0	0	0	0
49	0	59	58
102	0	7	19
0	0	0	0
0	0	12	6
0	0	0	0
0	0	0	0
201	0	1	136
7	0	41	0
0	6	50	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	2	0
0	0	0	0
0	0	0	0
21	0	0	0
0	0	0	0
0	0	0	0
0	0	56	0
15	0	10	13
0	0	0	0
0	0	0	0
5	6	14	242
101	8	241	88
112	6	218	0
0	0	0	0
0	3	0	0
84	0	2	103
59	0	64	145
98	6	159	48
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
154	4	96	26
49	10	0	209
0	0	0	32
0	0	0	0
139	8	145	56
61	4	94	25
135	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1	1	0	5
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
289	29	246	289
0	2	0	0
260	22	208	23
0	0	0	0
0	0	0	0
0	0	0	0
91	1	32	50
0	0	0	0
93	0	122	115
257	2	110	2
0	0	0	0
0	0	0	0
243	2	65	171
26	1	59	15
0	0	0	1
0	5	0	4
0	6	0	1
0	0	0	0
140	0	39	54
73	0	0	90
528	5	103	123
79	3	217	28
128	0	0	0
0	0	0	0
170	5	0	21
1539	19	163	986
101	0	42	174
4	0	5	0
99	0	0	75
232	8	36	134
0	0	0	113
179	2	0	64
0	0	0	1
0	0	5	0
0	0	1	0
558	0	66	184
1019	14	434	250
512	0	9	265
408	8	134	233
13	0	1	1
0	0	90	0
1	0	0	0
34	4	0	58
146	5	212	413
0	0	0	52
31	0	4	0
850	44	501	824
1085	15	447	653
1667	37	843	414
1262	75	1564	1312
146	9	227	435
0	0	0	0
0	0	0	0
270	0	72	142
2978	46	1528	1379
164	6	92	107
61	21	103	0
32	0	0	0
0	0	0	33
85	10	534	440
217	3	70	29
118	28	301	126
0	0	0	0
0	0	0	0
240	0	174	188
0	0	0	0
1021	21	442	894
125	4	39	142
40	0	27	18
0	0	74	1
0	0	5	10
0	0	0	0
0	0	0	0
0	0	0	0
110	0	52	45
30	2	15	28
111	0	0	0
696	13	353	209
0	5	0	25
0	0	0	0
8	0	0	0
69	0	35	61
0	0	0	0
0	0	0	0
106	0	0	0
0	0	0	0
221	7	43	305
0	0	54	0
0	0	0	0
0	1	0	0
0	0	0	0
230	4	87	91
4	0	1	1
0	0	0	0
0	0	0	0
0	0	0	0
286	1	89	144
85	0	106	37
219	7	103	2
0	0	0	0
0	0	0	0
458	13	147	491
0	5	0	0
753	15	214	304
0	0	0	0
0	0	0	0
0	0	0	0
293	3	74	94
135	2	56	87
172	1	134	0
0	0	0	0
0	0	0	0
1172	18	743	1232
1305	8	506	525
286	6	240	280
0	6	0	73
11	1	23	8
18	0	17	16
0	1	26	61
0	0	16	27
98	2	61	76
611	31	346	314
88	0	22	0
51	0	0	106
190	7	138	163
113	2	37	38
0	0	0	0
332	11	201	223
0	0	0	0
115	0	226	66
0	0	8	51
0	0	0	151
0	0	7	0
0	1	0	0
46	0	43	75
0	0	69	0
0	0	0	88
184	0	0	48
861	15	438	527
13	1	24	20
0	0	0	0
516	15	178	653
0	0	0	0
1514	11	542	483
0	1	0	0
0	0	0	0
57	0	0	0
0	0	0	0
1167	19	226	804
144	1	49	137
3	0	0	0
367	18	219	356
632	17	669	147
0	0	0	0
0	1	89	102
753	11	781	356
0	0	0	0
0	0	0	0
0	0	0	0
6	6	37	48
0	0	47	0
0	0	0	0
31	4	35	160
0	0	0	0
67	7	221	173
0	0	0	0
0	0	0	21
0	0	0	0
5	0	2	3
12	0	0	5
10	1	47	41
3	0	0	3
103	10	34	0
2365	41	1087	1918
0	0	0	60
2	3	47	80
0	2	125	0
34	0	91	45
43	0	43	3
741	3	175	337
0	5	0	0
0	0	0	0
235	0	42	81
109	1	1	0
93	2	34	17
13	0	143	33
0	0	0	0
129	0	49	61
0	0	4	16
4	0	8	0
0	0	5	4
311	7	136	164
0	0	0	0
6	0	6	0
537	0	17	92
187	6	79	34
484	10	384	492
413	32	56	177
6	0	18	23
394	10	107	375
941	37	290	658
47	1	1	22
1	0	6	1
0	0	39	32
34	8	116	17
0	0	0	0
191	14	117	251
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
51	5	23	50
158	1	0	0
1	0	0	4
29	0	0	0
0	0	0	0
509	10	387	273
2007	24	396	2379
63	1	0	74
4	0	0	0
70	5	0	27
2	0	35	43
182	9	120	149
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	32	28
0	0	0	0
0	0	1	64
7862	103	3656	3952
0	0	0	0
0	0	0	0
0	0	47	0
0	0	0	0
65	2	98	93
0	0	0	0
37	0	0	0
0	0	58	25
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
2095	46	1442	800
0	0	0	0
16	0	1	0
3	9	8	54
174	1	90	0
0	0	0	0
0	0	28	0
3	0	0	66
0	0	0	0
177	6	38	59
49	13	27	507
42	2	3	109
0	0	0	0
0	0	0	0
0	0	0	0
54	6	32	82
0	0	0	4
0	0	0	0
0	0	0	0
116	2	18	313
0	0	0	0
1	0	5	1
72	4	60	3
182	1	102	98
75	0	18	0
0	0	0	0
1788	8	817	1046
32	0	69	775
3	0	0	0
0	0	1	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
39	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
295	27	196	271
6	0	0	0
328	16	189	197
93	0	49	1
0	0	0	66
0	0	0	0
0	0	0	0
0	0	0	0
277	19	291	263
0	0	0	0
0	0	0	0
12	5	121	16
540	11	1	31
160	2	183	161
0	0	0	0
0	0	0	0
37	0	0	0
0	0	59	44
295	8	141	154
0	0	0	0
0	0	0	0
0	0	0	1
0	0	68	0
0	3	0	3
2468	36	844	1125
387	7	255	379
554	15	235	109
0	0	0	0
46	1	0	10
0	0	0	13
292	3	101	49
0	0	0	0
41	0	0	60
0	0	0	0
0	0	0	0
0	0	0	0
23	10	85	263
331	3	35	0
123	19	50	123
84	8	274	137
261	14	124	60
0	0	0	0
0	0	0	0
139	0	0	48
456	22	234	419
26	0	0	0
0	0	0	0
291	6	277	198
130	0	9	4
68	4	76	9
16	4	53	0
0	0	0	0
211	7	161	129
0	4	0	57
733	8	305	422
0	0	0	0
0	0	0	23
0	0	0	0
0	3	0	0
0	0	17	0
0	0	0	0
722	10	217	620
0	0	14	0
69	0	0	0
0	0	0	0
0	0	0	0
0	0	6	2
133	8	183	46
1168	15	768	579
126	3	0	165
654	5	114	14
0	0	0	0
0	0	0	0
0	0	9	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
17	0	7	0
0	0	0	0
0	0	0	0
7	0	0	13
1	0	0	0
1191	5	475	500
0	0	0	0
0	0	0	3
167	0	129	615
110	1	63	10
0	0	0	0
19	0	0	0
0	0	0	0
0	0	0	0
376	29	26	59
0	0	0	0
52	1	126	0
0	0	11	11
0	0	0	0
0	0	0	0
0	0	0	0
52	0	5	0
289	10	255	138
0	0	0	34
205	5	102	144
3424	248	2986	2969
0	0	0	0
0	0	0	0
69	2	8	68
0	0	0	0
0	0	30	0
0	0	0	0
0	0	0	0
0	0	0	1
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	14	25
42	2	12	59
2	0	0	0
161	0	0	31
81	2	0	88
0	0	0	0
129	1	1	0
35	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
40	4	0	154
0	0	0	0
0	0	0	0
17	7	67	31
0	0	0	0
0	0	0	0
37	0	0	0
0	0	0	0
0	0	0	57
28	0	0	0
39	6	23	67
11	0	0	0
2164	16	1625	1100
0	0	7	0
0	0	0	21
13	9	0	5
0	0	0	0
656	5	128	694
0	0	0	0
824	30	166	672
164	1	387	346
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
516	11	82	117
0	0	0	0
115	1	0	0
143	7	79	130
135	6	183	15
1	0	0	0
23	0	5	0
0	0	0	0
192	0	0	34
778	9	463	628
68	0	0	52
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
91	2	56	103
0	0	0	0
0	4	83	0
344	2	70	82
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
859	45	699	981
0	0	0	0
17	0	0	0
0	0	0	0
40	8	124	134
0	0	0	0
