0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	1	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	4	21	0	0
974	1162	830	1576	2103	284	858
0	0	0	0	0	0	0
0	0	0	0	0	0	0
436	454	582	423	267	264	456
18	0	0	53	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	23	13	0	0	0
0	0	37	0	0	0	0
138	179	240	103	226	483	288
0	23	5	41	117	65	0
219	163	223	346	292	200	462
1860	662	1428	1967	1293	971	664
0	0	0	0	0	0	0
368	203	193	303	360	502	323
0	0	0	0	0	0	0
12	250	70	49	0	0	0
32	383	178	271	404	149	371
2	0	7	5	2	6	0
0	0	171	59	97	56	151
90	0	257	175	298	374	134
0	0	33	0	0	0	0
575	229	605	518	1341	0	1140
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	73	0	0	188	1
0	29	0	0	0	297	218
0	0	0	0	0	0	0
0	12	10	14	12	0	24
0	0	0	0	0	0	0
0	0	0	0	0	0	200
55	81	131	61	7	114	0
93	0	1	0	4	0	0
0	0	0	2	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	3	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	38	0	0	0	0
43	1	35	83	0	79	0
0	0	0	0	0	0	0
0	0	0	0	0	0	134
0	0	0	0	1	0	0
0	0	262	141	0	257	205
220	85	27	43	122	0	206
382	183	70	827	838	350	441
0	0	0	0	0	0	0
0	0	11	0	0	207	0
0	0	27	17	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
37	0	0	0	47	0	0
0	0	0	45	98	0	0
0	0	0	0	0	0	3
0	0	0	12	0	0	0
207	64	195	71	91	0	13
0	0	0	0	0	0	0
0	41	1	27	0	0	0
49	0	0	0	35	154	29
0	0	0	0	0	0	0
0	1	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	17	0	0	116
0	0	0	0	0	0	0
198	96	186	39	466	181	0
6	0	124	112	0	0	1
771	123	173	320	249	455	205
77	794	928	929	1064	796	451
293	282	628	987	1542	928	3
686	602	251	357	303	757	213
0	0	0	0	0	0	0
0	0	0	13	0	0	0
0	0	0	0	0	0	0
0	0	0	22	0	0	0
0	245	0	0	0	0	2
0	2	0	0	1	0	0
0	0	59	99	71	27	0
442	114	107	129	298	0	0
207	0	41	258	173	167	0
101	1	111	75	277	0	405
0	0	118	140	173	0	248
0	0	0	0	0	0	0
0	0	0	0	0	0	0
46	0	56	297	0	169	54
0	23	69	41	67	0	0
0	0	134	211	70	92	208
0	0	0	14	21	0	0
0	0	0	4	0	7	4
0	43	1	63	27	48	0
62	0	125	17	206	236	1
66	44	69	223	68	119	50
135	0	62	385	68	674	180
0	0	0	49	0	0	0
3	2	41	26	173	215	230
1	0	50	0	0	0	248
0	0	0	0	0	0	0
59	61	337	155	128	0	199
169	1	0	93	0	0	237
0	0	9	0	0	0	0
0	133	0	0	0	0	0
179	107	70	4	50	0	0
0	0	17	52	5	0	131
0	164	0	33	0	14	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
122	0	81	210	152	82	1
0	0	0	0	0	0	0
805	165	463	322	250	634	449
638	1687	1361	1554	745	1094	770
0	0	35	0	13	0	0
277	187	239	193	1	132	302
0	14	2	13	0	0	0
129	0	253	158	102	0	0
330	78	373	109	111	169	751
0	9	0	114	0	0	269
0	0	0	0	0	0	0
165	0	16	101	0	0	0
52	0	0	6	0	0	0
0	0	9	331	1	507	171
519	1	250	104	460	599	57
0	0	0	0	0	0	0
0	0	7	21	0	0	0
0	0	96	389	0	0	17
0	0	0	27	0	0	247
294	15	193	97	176	4	0
0	0	0	0	0	0	0
0	0	23	28	0	0	0
131	118	133	80	1	0	256
0	0	0	24	0	0	0
1	376	53	40	105	236	193
0	172	230	140	178	0	359
0	38	82	170	13	73	256
0	0	0	0	0	0	0
0	0	0	33	56	0	194
196	0	38	32	160	0	143
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	140	0	57	0	0	751
50	226	117	311	492	536	548
407	154	73	317	514	0	37
0	0	0	0	0	88	0
0	0	0	0	0	0	0
0	36	0	17	0	45	0
0	0	29	123	105	31	149
0	0	0	0	0	0	0
174	107	121	189	131	159	208
0	0	0	0	0	0	0
0	0	0	0	1	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
778	40	169	296	425	437	1
0	0	0	0	0	0	0
168	69	623	357	418	389	306
0	0	0	0	0	121	0
364	389	249	388	151	898	338
0	0	0	0	0	0	0
0	104	61	44	115	1	0
0	0	0	0	0	0	0
56	1	35	82	88	204	109
48	0	15	0	0	0	0
0	0	0	0	110	0	0
0	0	0	0	0	0	0
0	46	237	312	520	313	151
0	5	228	180	154	104	193
0	247	314	179	131	155	409
23	13	11	16	0	213	499
0	0	0	30	0	0	0
0	0	7	51	0	176	0
0	0	53	0	0	24	0
761	586	1029	1002	1606	882	380
89	0	98	166	7	0	0
331	146	98	219	75	107	39
0	0	0	41	24	0	0
0	0	0	0	0	0	0
0	0	0	16	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	93	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	67	0	0	0
0	0	12	249	0	73	0
0	0	0	73	0	0	0
790	1700	1350	1346	680	1649	1130
194	1	156	211	92	115	218
0	0	0	0	0	0	0
0	0	0	0	1	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
261	0	85	203	151	90	0
0	0	0	0	0	190	0
0	0	0	0	1	1	2
0	0	0	1	0	0	0
29865	17099	20311	27243	24485	22180	22235
1	0	0	0	0	0	1
0	0	0	0	0	0	0
6993	3873	7715	10709	7956	10967	7814
0	1	0	1	0	0	1
1	1	1	51	70	1	329
0	0	0	13	0	0	0
336	284	487	330	480	577	285
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
684	1939	27	196	3	4432	9914
0	0	0	0	0	0	0
35	987	261	350	281	1127	1362
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	247	125	139	270	78	124
212	67	592	227	238	155	1
55	297	532	586	1089	135	551
0	168	50	79	0	131	85
15	0	212	64	114	240	0
387	179	469	397	257	656	640
0	20	39	8	78	0	1
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
55	104	358	99	195	0	133
0	143	58	70	68	306	168
0	1	74	277	156	157	245
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	55	0	0	0	0
0	0	0	27	0	0	170
61	309	24	46	16	0	101
108	0	0	0	0	0	0
232	0	40	42	66	4	135
385	0	98	184	129	0	36
0	0	0	0	0	0	0
0	0	0	0	1	0	0
0	0	6	3	5	0	0
