14	0	0	0	12	0	46	0	0	0	0	0	0	0	0	0	0	0	0	6	0
0	0	0	0	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0	0	0	31	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
70	2	15	7	57	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1920	351	339	0	990	213	914	1173	123	233	285	477	123	172	20	23	253	0	70	410	221
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
979	247	48	55	746	27	142	289	134	129	28	80	146	56	0	0	42	40	1	141	60
64	60	39	0	183	65	105	11	79	77	0	0	105	0	0	21	30	0	8	20	0
44	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	4	0	0	0	0	9	2	0	0	0	0	0	0	0	0	1	0	0	4	0
0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	0	11	0	0	0	0	43	0	0	0	0	30	14	0	0	0	7	0	0	0
6	0	0	0	2	1	0	27	0	0	0	0	1	0	0	0	4	0	0	20	0
641	172	167	7	372	149	161	351	192	151	92	187	166	13	18	1	129	2	19	163	83
1256	766	799	211	1228	202	581	961	208	499	460	525	320	252	33	87	418	241	86	514	53
33	18	22	0	194	7	28	76	10	17	12	0	3	0	0	0	9	0	0	37	8
4663	1618	1268	127	3167	569	608	2506	386	1452	315	382	392	227	78	56	427	570	29	1361	237
