3	0	0	0	3	0	0	0	0	0	0	0
149	19	36	11	66	44	119	31	149	33	25	25
292	120	58	126	133	113	143	198	322	66	113	70
147	47	14	69	64	81	94	61	277	43	38	67
40	1	13	0	13	18	15	5	147	12	4	0
45	33	12	18	55	59	110	16	161	11	8	9
18	3	1	3	0	6	4	8	20	3	7	5
0	0	0	0	0	0	0	0	0	0	0	0
82	32	10	9	28	21	97	8	69	6	17	34
2	6	2	0	8	24	0	11	0	0	0	0
81	15	34	1	43	34	68	38	137	15	18	17
1	0	0	1	0	5	6	1	2	0	0	0
2	0	0	0	2	1	1	1	2	2	0	1
68	4	2	10	23	30	44	8	56	4	8	0
74	16	6	21	15	39	65	25	68	29	6	14
111	29	21	39	93	76	73	64	213	19	34	72
58	43	48	148	51	130	112	67	223	29	47	113
262	52	30	12	158	156	293	211	499	26	54	203
296	44	27	103	150	188	176	94	442	31	58	78
129	34	2	60	20	35	9	17	67	10	4	19
29	9	6	7	7	2	37	16	35	14	16	5
527	94	78	249	184	206	262	145	676	41	85	148
79	14	8	17	8	64	40	32	64	6	0	15
0	0	0	0	0	0	0	0	18	1	0	0
1	0	0	0	0	3	0	0	0	3	0	0
28	7	3	8	25	56	17	26	22	6	13	2
38	25	9	22	13	132	37	23	66	14	10	5
14	0	0	0	1	1	8	26	12	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
1	15	5	0	10	14	0	2	19	8	0	13
0	0	0	0	0	0	0	1	0	0	0	0
121	41	6	27	65	142	35	73	105	25	18	37
0	0	0	0	0	3	0	0	0	0	0	0
417	79	50	50	138	57	167	62	410	23	42	31
1124	318	155	116	589	289	435	401	1407	152	316	720
5	0	0	1	17	9	12	4	59	8	0	0
23	15	0	7	3	38	47	19	54	0	10	0
0	0	0	0	1	1	1	1	1	0	0	1
750	136	57	61	240	185	296	284	799	148	139	192
940	108	61	204	241	234	413	220	1000	101	209	162
401	124	41	53	120	556	270	97	520	109	60	119
1	0	0	0	0	0	0	3	0	0	0	0
38	3	6	11	3	23	34	20	59	14	10	8
4	0	1	0	0	3	0	0	4	0	0	0
104	13	29	126	75	48	62	64	236	34	58	28
244	30	18	34	59	73	91	53	226	37	77	29
0	0	0	0	0	0	0	0	0	0	0	0
298	59	86	157	136	146	264	56	376	29	83	73
42	4	2	0	49	27	38	33	69	11	10	7
97	9	1	80	50	14	49	24	131	7	10	15
255	74	106	79	126	71	133	98	478	64	60	119
0	0	0	0	0	0	1	0	0	0	0	0
1	0	0	0	6	2	0	1	5	0	0	0
140	51	19	32	84	112	98	20	208	30	26	29
20	5	2	3	4	34	17	3	15	10	4	0
451	93	51	190	223	155	345	119	529	51	62	110
1564	225	109	229	562	332	917	662	2161	191	444	498
75	18	7	7	55	57	56	22	189	12	11	12
0	6	0	0	1	1	0	0	0	1	0	0
85	4	20	44	28	33	93	27	68	12	15	5
47	19	18	39	24	35	9	24	85	32	16	23
0	0	0	8	0	3	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
334	28	24	120	139	101	164	127	354	51	48	47
0	1	0	0	0	9	11	5	71	1	0	0
56	4	1	45	27	27	44	3	1	11	3	22
0	0	0	0	0	0	0	0	0	0	0	0
4	0	5	16	2	31	32	24	34	4	5	5
58	19	21	70	25	102	145	68	212	17	22	33
0	0	1	2	0	3	0	7	0	0	0	0
511	144	69	107	145	283	318	215	658	106	136	147
0	0	0	0	0	0	0	0	0	0	0	0
31	59	6	4	24	32	88	90	191	27	23	20
1	0	0	0	0	20	21	6	112	0	0	0
0	1	0	0	0	3	0	0	0	0	0	0
1669	332	169	347	650	733	1120	632	1948	283	252	565
0	0	0	0	0	4	0	0	0	0	0	0
415	62	46	87	132	43	113	55	307	25	13	37
369	66	52	117	85	148	163	137	554	23	72	125
321	158	85	148	159	194	252	223	511	78	167	150
5	0	1	1	3	4	1	5	15	2	1	3
0	0	0	0	0	16	2	9	23	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
160	20	39	12	123	67	67	23	248	18	44	49
38	4	10	4	16	9	7	8	21	2	10	9
48	0	6	3	16	8	35	14	53	11	5	11
0	0	0	2	0	0	0	2	0	0	0	0
645	103	74	382	273	199	255	270	798	84	174	191
140	7	4	7	38	40	36	37	95	13	25	8
38	2	4	12	44	24	14	8	45	2	6	12
357	97	72	73	157	184	152	138	433	93	126	155
0	0	0	0	0	1	0	0	0	0	0	0
36	23	6	3	27	25	12	4	37	0	6	15
70	35	3	47	41	83	48	46	182	11	27	70
1175	193	103	322	365	303	466	331	1171	82	207	360
29	15	8	5	41	50	54	30	159	32	11	89
50	33	27	34	18	22	58	21	254	51	21	53
41	2	12	0	32	11	12	10	17	18	4	8
41	9	4	11	9	43	25	37	58	0	27	10
0	0	0	0	0	5	2	0	0	0	0	0
0	0	0	0	0	1	0	0	0	0	0	0
0	0	0	0	0	0	0	0	1	0	0	0
4	0	1	0	0	8	4	0	19	7	0	0
0	0	0	0	0	8	10	0	5	0	0	3
0	0	0	2	0	3	0	0	0	0	0	0
0	0	0	0	0	1	0	0	0	0	0	0
25	0	2	0	0	2	0	8	16	0	0	0
3	20	6	24	15	14	2	12	20	19	4	15
0	4	2	2	0	22	2	1	44	0	0	0
402	217	80	182	243	306	713	365	1512	120	208	232
48	40	4	1	41	60	97	9	278	15	2	18
0	0	0	0	0	2	0	0	1	0	5	0
15	12	4	27	10	6	41	44	67	41	7	38
15	0	0	0	0	7	0	2	21	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
6	0	0	0	0	2	0	2	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	6	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
204	22	25	3	61	66	85	71	172	23	27	96
1	2	6	0	0	0	0	0	0	0	0	0
0	0	0	1	0	7	0	1	3	0	1	4
1	0	0	0	0	1	0	0	1	0	0	0
34252	6920	3703	6277	13112	8772	19206	18289	44115	6603	8752	13198
1	0	0	0	1	1	0	0	2	0	0	0
899	28	27	39	94	90	24	81	228	19	39	31
4639	1300	856	628	2075	2231	3237	3148	10811	684	1356	4753
0	0	0	0	0	2	2	1	4	0	0	0
0	2	3	19	16	2	8	7	0	11	0	0
0	0	0	0	0	2	0	0	0	0	0	0
683	242	158	326	331	190	340	164	840	42	159	244
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	5	0	0	0	0
0	0	0	0	0	0	0	0	1	0	0	0
802	294	157	373	436	394	757	709	1525	271	227	364
0	0	0	0	0	1	0	0	0	0	0	0
31	11	7	7	6	3	56	5	34	5	2	8
0	0	0	0	0	2	0	0	0	0	0	0
852	305	124	239	319	573	689	617	1681	169	258	307
72	34	18	35	43	41	48	35	92	32	36	14
1015	236	98	164	433	260	479	321	930	136	166	268
53	19	7	7	19	20	41	32	112	17	13	0
406	85	45	96	150	138	218	72	400	40	46	154
632	130	109	273	294	250	325	175	967	106	84	254
45	0	4	8	22	12	9	15	38	0	5	5
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	1	0	0	0	0	2	0
79	23	11	20	82	52	66	72	190	0	37	27
529	84	97	126	301	143	203	83	538	51	47	161
241	45	26	74	135	94	131	63	263	5	46	79
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
21	7	0	6	5	15	42	7	34	6	4	3
10	2	1	11	2	26	5	10	0	5	14	15
13	5	3	6	0	30	21	17	34	2	4	15
0	0	0	0	0	1	12	3	14	0	0	0
33	12	4	26	13	40	62	20	174	4	16	14
100	35	7	39	79	202	202	49	238	30	28	47
0	0	0	0	0	1	0	0	0	0	0	0
0	0	3	0	0	0	0	0	0	0	0	13
15	5	2	6	15	7	11	25	28	2	10	8
0	0	0	0	0	0	0	0	0	1	0	0
193	37	17	29	100	48	38	18	120	18	27	34
2	0	0	0	2	2	1	0	0	1	0	0
51	10	34	40	79	50	129	100	248	51	100	14
0	0	0	0	0	2	0	0	0	2	0	4
0	0	0	0	0	0	0	0	0	0	0	0
42	2	10	10	25	47	28	14	63	17	21	9
223	78	61	146	88	286	377	125	492	64	68	18
6	0	0	0	0	0	0	0	0	12	0	0
0	0	0	0	0	3	0	0	0	0	0	0
429	71	35	166	105	264	542	327	797	120	110	226
177	93	55	51	102	313	273	106	367	25	41	118
9	6	1	0	10	29	9	11	56	6	24	0
12	7	6	9	3	46	34	18	10	0	9	0
1	1	2	10	0	53	8	3	14	0	0	19
0	0	0	0	0	0	0	0	0	0	0	0
4	0	0	0	0	19	0	0	0	0	0	0
0	0	0	0	0	5	0	0	3	0	0	0
0	0	1	0	9	4	0	1	0	0	0	0
0	0	0	0	1	0	0	0	0	0	0	0
0	0	0	0	0	6	0	0	0	0	0	0
1	1	0	5	0	7	1	1	43	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	1	0	2	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	3	0	1	6	8	0	10	1	0	0
251	70	44	68	228	237	441	83	533	59	123	143
0	0	0	0	0	0	0	0	0	0	0	0
73	1	25	3	35	78	27	34	101	32	7	23
0	0	0	0	0	1	0	0	0	0	0	0
0	0	1	0	0	2	0	0	1	5	0	0
0	0	0	0	1	7	2	0	0	0	0	0
0	0	0	0	0	0	0	0	0	1	0	0
0	0	0	0	0	1	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	1	0	0	1	1	0	0
0	0	0	0	0	2	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	10	0	0	15	0	0	0
11	1	1	0	0	0	12	0	18	0	3	0
0	0	0	0	0	2	7	0	93	0	0	0
0	0	2	0	0	3	0	2	0	0	1	0
22	13	5	2	0	41	3	2	17	7	6	6
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	1	0	0	0	0	1	0	0	0
0	0	2	0	3	7	2	10	0	4	0	0
0	0	0	0	0	0	0	0	7	0	0	0
0	0	0	0	0	0	0	0	0	2	0	0
0	0	0	0	0	1	0	0	13	0	0	0
0	0	0	0	0	11	1	6	0	0	0	8
19	2	4	10	17	35	31	22	58	50	20	24
0	0	0	0	0	2	1	2	0	0	0	0
1	0	0	0	6	2	0	18	24	2	3	10
0	0	0	0	9	0	0	0	0	0	0	0
123	17	18	0	64	13	20	3	30	10	12	15
491	240	65	116	200	414	402	147	549	121	79	170
57	6	4	3	15	96	30	12	55	9	19	16
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
34	12	9	10	13	43	55	14	87	18	8	13
33	27	4	19	9	39	70	13	94	20	25	25
79	5	10	19	34	6	45	26	49	16	5	19
4	1	6	9	9	3	36	8	11	16	0	2
32	0	7	0	31	13	12	29	14	12	5	38
193	20	27	146	68	89	102	104	522	37	78	143
36	25	8	1	29	30	67	27	70	2	10	2
28	9	6	9	0	6	0	10	56	38	1	1
0	0	0	0	0	4	0	0	0	2	0	0
13	8	11	7	5	149	19	3	14	0	2	0
15	0	0	8	1	13	12	0	4	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
7	3	0	4	5	20	6	12	18	1	6	6
0	0	0	0	0	0	0	0	0	0	0	0
1	8	1	0	0	9	0	1	15	0	0	6
0	0	0	0	4	4	0	0	1	1	0	0
0	0	0	0	0	7	25	2	1	0	0	3
0	0	0	0	0	0	0	0	0	0	0	0
0	0	1	0	0	1	2	0	0	1	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
193	16	21	24	45	166	140	97	285	13	20	87
2	0	0	0	0	3	0	2	0	0	0	0
110	47	19	37	57	89	104	39	123	37	18	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	1	0	0	0	0	0	0
541	84	75	72	237	94	238	83	477	53	77	78
0	0	0	0	0	0	0	1	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
11	0	0	0	0	2	0	0	0	0	0	0
743	181	129	413	393	162	401	335	1322	209	266	269
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	1	0	0	10	0	0	0
0	0	0	0	3	0	0	0	0	0	0	0
682	142	111	215	424	224	452	250	1075	132	180	346
234	52	27	57	97	153	205	94	453	54	41	78
0	0	0	0	0	0	0	0	0	1	0	11
363	71	26	215	115	115	242	81	427	68	63	77
346	125	38	152	137	212	315	158	463	48	83	664
2	0	0	0	0	0	0	2	0	14	0	0
46	9	0	12	13	16	20	13	146	7	1	0
299	105	29	54	193	404	436	130	660	58	96	102
66	17	8	17	48	197	96	46	246	7	16	29
23	3	0	1	10	11	14	1	71	5	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	5	0	1	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	1	0	0	0	0	0	0
4	1	2	41	0	23	38	14	187	0	21	0
0	0	0	0	0	0	0	0	0	0	0	0
327	105	49	101	142	174	280	133	600	57	98	160
4	1	0	1	1	35	10	2	13	0	0	3
0	0	0	0	0	0	0	0	0	0	0	0
1	3	0	0	0	15	4	6	6	0	0	0
363	48	19	66	169	91	179	112	311	72	100	121
71	0	8	15	0	11	39	14	51	0	16	61
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	3	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
37	15	10	21	30	46	41	32	78	23	12	1
55	5	12	10	36	93	62	18	29	9	10	180
2514	458	239	728	957	651	1018	991	2665	289	599	702
1336	338	127	364	486	371	484	438	1198	217	257	213
324	108	64	107	163	104	197	77	439	32	50	133
0	0	0	0	1	4	0	0	1	0	3	0
164	147	31	37	158	117	181	67	305	27	56	204
0	1	0	0	0	0	0	0	0	0	0	0
145	77	59	144	257	202	188	44	271	10	42	121
555	93	43	316	343	317	487	412	1424	120	202	205
40	1	13	0	10	2	0	3	0	3	6	7
44	59	1	44	15	61	43	60	274	14	32	7
4	5	0	0	8	9	0	6	0	0	0	0
24	0	11	0	48	5	0	13	62	4	20	3
0	3	0	0	0	1	0	0	0	0	0	0
144	31	14	25	78	163	121	46	174	32	29	16
4	0	0	0	0	1	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
403	86	42	113	201	519	276	168	614	149	63	162
54	13	7	6	12	45	75	20	20	7	1	17
479	102	62	204	161	222	220	142	548	112	80	191
0	0	0	0	0	0	0	0	0	0	0	0
135	26	18	46	56	58	78	38	153	20	43	21
5	0	0	0	0	1	0	0	0	0	0	0
138	34	13	22	76	119	72	33	220	20	15	48
0	2	5	3	3	11	13	4	40	9	13	8
70	2	8	35	2	63	31	30	34	8	21	16
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	2	0	0	0	0	0	0
6	0	0	0	3	0	0	0	0	0	0	0
90	27	8	16	27	54	62	27	158	24	13	13
0	0	0	0	0	0	0	0	0	1	0	0
1	0	0	0	0	0	0	2	0	0	1	0
15	2	5	2	2	14	2	4	22	5	3	1
1	0	1	0	0	2	3	1	6	3	0	2
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	2	0	0	2	1	0	0	0	0	0
21	0	0	0	1	3	3	2	7	0	0	0
0	0	0	0	0	3	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
25	14	20	2	11	20	46	16	60	18	7	11
0	0	0	0	0	0	1	0	0	0	0	0
28	9	4	11	10	12	57	24	80	0	0	10
16	18	7	4	26	67	40	13	108	14	10	34
0	1	0	3	0	9	0	15	6	0	0	0
133	17	14	62	54	52	57	19	160	21	30	27
7	23	4	29	19	7	33	21	56	15	7	11
735	207	101	337	455	708	1072	266	1568	249	201	250
2	1	1	7	0	5	0	0	1	0	0	3
7	0	0	0	0	0	0	0	15	0	0	0
212	32	23	26	69	122	119	75	244	3	31	49
174	46	17	62	48	132	35	48	251	23	32	37
40	21	9	33	4	111	58	35	99	8	10	23
0	3	1	1	4	20	11	0	21	0	0	18
132	48	9	25	56	50	43	87	219	21	26	5
68	28	12	59	13	51	41	41	137	16	38	0
0	0	0	0	0	0	0	0	0	8	0	0
3	0	0	0	0	14	16	23	15	0	0	11
0	0	0	0	0	9	0	3	0	0	0	0
279	76	22	87	211	208	363	112	603	67	94	196
407	99	53	73	224	187	231	197	547	29	95	137
3	0	8	0	0	11	11	2	38	18	0	0
255	27	40	49	133	135	125	49	244	13	37	72
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
25	0	1	11	1	37	11	27	39	23	2	24
0	0	0	0	0	1	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
94	10	13	15	9	54	45	4	124	9	4	24
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	1	0	0	0	0	0	0
58	6	14	62	66	25	21	41	69	7	12	66
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
51	17	4	15	7	54	24	12	45	11	8	9
16	2	2	1	7	14	2	2	16	2	4	3
1744	484	130	337	642	544	868	633	2454	278	318	769
417	60	37	51	85	232	218	42	221	47	34	44
23	1	2	2	1	33	4	6	85	0	0	21
21	4	4	8	23	10	14	2	14	6	1	3
27	36	9	4	25	110	54	7	43	18	27	17
444	130	35	74	60	1606	391	225	544	261	147	316
0	0	0	0	0	0	0	0	0	0	0	0
22	0	6	0	13	10	2	0	0	3	0	0
0	0	0	16	0	12	26	10	21	4	4	3
3096	611	254	596	1029	906	1755	967	3804	400	611	765
54	1	2	4	5	16	9	11	11	5	5	18
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
12	1	1	4	3	3	5	1	17	0	0	7
0	0	0	0	0	0	0	0	0	0	0	0
2570	1410	390	603	1265	757	881	706	2302	429	529	955
499	130	55	121	226	119	251	146	534	94	106	114
54	4	26	4	18	27	1	5	88	0	15	3
0	0	1	0	0	0	0	0	0	0	0	0
2	0	3	0	0	6	1	0	0	0	0	0
40	11	0	0	12	20	6	0	0	0	0	148
111	64	19	43	44	184	30	170	152	124	65	92
0	0	0	0	0	0	0	0	0	0	0	0
376	91	52	104	134	146	169	85	595	61	48	159
247	127	36	43	129	59	99	78	291	38	60	52
121	24	15	17	48	35	50	5	136	31	30	17
0	0	0	0	0	0	0	0	0	0	0	0
8	0	0	2	0	2	1	0	11	0	0	0
0	0	0	0	0	11	0	0	0	0	1	2
0	0	0	2	0	0	0	0	0	0	0	0
69	55	12	12	33	52	49	48	96	42	31	13
62	1	4	29	10	8	0	0	46	5	6	15
572	133	71	176	175	174	204	169	664	86	87	159
11	6	1	13	4	9	19	4	59	4	7	0
135	57	14	38	60	181	242	88	629	96	93	72
4	2	1	2	6	8	3	1	31	3	0	3
632	135	65	178	154	110	260	68	576	49	85	136
1	0	11	0	26	2	4	0	6	0	0	29
0	0	0	0	0	1	0	0	0	0	1	0
5	0	4	0	0	6	0	0	17	5	0	0
176	52	14	38	74	219	243	152	522	56	50	111
46	22	1	10	7	76	44	11	52	2	35	8
31	11	12	9	35	49	32	9	108	10	10	8
361	91	23	27	124	582	397	149	645	90	59	87
401	75	45	58	228	496	442	191	320	45	88	168
0	0	0	0	0	1	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
1	0	0	1	2	3	4	2	10	2	2	5
1	0	0	0	0	0	0	1	0	0	0	0
0	0	0	0	0	1	0	0	2	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	3	9	17	6	23	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	3	1	0	0	26	0	0	1
600	128	37	146	247	230	276	160	533	77	94	249
90	38	11	29	41	28	6	35	140	27	15	41
212	83	32	55	51	439	100	53	240	38	47	66
267	49	19	72	158	76	83	55	192	58	53	49
717	170	72	264	333	171	353	207	1219	73	99	262
520	80	63	46	129	153	250	185	824	58	69	282
9	0	0	0	3	10	0	16	42	1	0	22
0	0	1	0	9	1	0	0	0	0	0	0
1376	281	147	171	431	378	736	571	1499	246	293	252
75	4	8	8	8	31	15	7	95	0	35	15
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	1	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	1	0	1	0	0	0	1
228	118	42	47	87	66	149	122	179	51	50	38
5	3	1	3	1	5	6	15	3	2	1	4
0	0	0	0	0	3	0	0	0	0	4	0
1	0	1	0	0	1	0	2	0	0	0	7
29	9	3	2	41	22	6	16	74	15	18	30
252	77	24	59	98	52	69	39	220	51	22	87
220	80	22	38	91	148	157	117	287	65	26	90
16	1	1	0	8	5	8	6	15	3	6	2
28	7	4	24	31	18	46	18	99	24	6	29
480	63	29	88	123	111	227	151	353	148	59	109
1114	101	249	249	917	290	372	324	823	125	220	424
0	0	0	0	0	2	0	0	0	0	0	0
0	0	0	0	0	2	0	0	0	0	0	0
0	0	0	0	0	11	1	6	0	2	2	0
84	33	29	28	65	92	19	81	264	29	4	108
184	20	26	46	62	85	225	91	472	65	31	34
1	0	5	0	11	25	36	4	41	0	7	0
0	0	0	0	0	0	0	2	0	0	0	0
0	0	0	0	0	0	0	3	0	0	0	0
36	3	16	22	48	23	46	20	62	14	1	4
0	0	0	0	0	0	0	0	8	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	1	0	0
2	0	1	0	0	3	0	1	6	2	0	0
497	86	64	83	199	213	194	126	823	25	127	224
0	0	0	0	0	0	0	0	0	0	1	0
81	19	12	11	24	71	57	29	209	12	28	33
0	0	0	0	0	0	0	0	0	0	0	0
0	0	1	0	0	6	13	2	7	15	3	0
227	66	22	43	90	74	135	169	393	57	31	103
