0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0	0	1	0	0	0	0	0	1	0	1	1	0	0	0	1	0	0	0	1	0
17	134	230	147	274	38	130	191	1	247	137	309	50	42	102	58	221	155	46	370	41	71
52	1242	427	363	783	91	229	602	16	737	18	219	234	104	820	414	950	233	25	890	75	171
51	743	566	149	874	182	419	625	16	579	132	393	489	322	601	273	1485	303	223	450	116	353
3	121	52	163	353	1	25	56	0	304	92	22	6	0	170	148	283	37	0	0	18	14
62	144	70	66	315	52	95	192	1	183	92	162	38	2	335	122	199	106	1	457	40	16
9	0	73	13	29	7	0	0	3	30	0	26	0	16	12	6	47	30	0	0	9	30
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22	90	39	42	38	2	27	149	0	73	46	45	2	20	74	7	140	26	0	33	40	30
5	0	0	1	8	0	8	0	0	53	58	65	40	2	1	0	34	31	0	22	0	0
39	65	113	105	256	37	239	126	5	152	85	85	0	91	319	192	370	172	0	165	1	70
0	0	0	20	0	0	0	4	0	0	0	22	0	0	5	1	10	0	0	0	0	0
0	2	1	1	4	3	3	2	0	1	5	3	0	3	0	1	15	5	13	11	3	5
8	175	32	172	80	35	94	141	0	156	88	176	105	54	150	35	177	104	46	137	32	25
39	457	166	214	326	59	249	364	3	294	101	504	257	47	357	146	535	261	164	563	116	110
33	217	178	73	371	30	123	167	0	364	143	353	164	59	125	40	269	198	62	320	38	54
34	262	444	105	513	92	63	288	10	132	89	249	376	39	253	50	499	228	8	395	38	25
46	417	443	189	626	209	256	216	7	524	70	567	306	152	487	282	917	285	86	68	165	286
88	1407	723	335	1254	108	509	943	4	626	1	575	446	211	635	693	1502	818	2	1735	108	217
51	383	173	14	200	17	115	489	15	67	173	173	121	16	82	155	376	195	0	256	102	74
4	51	21	4	63	0	34	48	0	71	0	16	1	0	75	18	105	15	2	117	4	4
108	927	583	187	610	158	267	392	4	836	543	353	674	236	585	453	856	205	65	651	132	169
25	242	244	41	173	44	90	267	3	130	51	109	49	67	136	93	342	145	1	0	6	55
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	42	0	0
0	0	0	0	0	19	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
27	203	114	55	172	18	150	145	2	74	98	75	72	41	130	64	66	111	27	266	34	133
6	50	20	37	142	21	43	29	0	61	344	119	81	62	45	22	59	87	55	118	3	5
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	1	3
0	0	3	4	0	0	0	11	0	0	0	0	0	0	3	0	18	0	0	6	0	1
8	0	115	90	80	0	25	0	3	160	0	21	60	0	107	50	127	0	0	1	22	1
0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
58	1030	298	163	394	149	224	695	3	170	130	333	374	37	184	218	539	244	37	695	85	220
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22	311	113	109	592	66	107	161	9	414	1	208	135	49	201	170	478	280	91	225	78	51
206	1405	955	736	2899	418	397	1187	29	2546	183	1404	1026	164	1509	757	2462	786	271	1876	355	515
0	0	0	0	77	1	0	9	0	9	0	11	46	0	28	0	52	0	0	0	3	0
10	385	0	10	197	51	129	331	1	93	37	343	41	50	63	48	284	76	0	170	49	108
0	0	0	0	0	0	5	0	0	1	6	0	0	0	0	0	0	0	0	0	0	0
112	549	420	321	835	523	258	532	18	623	341	924	401	374	552	501	1019	365	84	544	122	497
82	425	443	181	720	407	268	275	12	462	65	1025	406	334	235	117	765	841	440	144	112	166
44	1254	284	135	894	238	354	299	3	307	212	374	252	343	535	237	327	234	123	1292	124	81
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	100	138	10	123	13	0	0	0	67	0	2	17	135	16	18	28	39	0	236	0	0
1	23	16	0	0	0	0	0	0	1	0	4	4	0	0	1	2	6	0	0	1	0
12	158	125	68	206	75	35	308	3	151	72	145	258	31	271	3	199	141	0	176	9	48
46	389	206	119	531	63	49	252	1	179	144	364	41	1	110	187	270	188	56	803	122	150
0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	16	1	0	0	0	0
75	167	258	175	245	43	141	241	6	323	281	972	138	60	297	229	370	570	125	257	168	71
12	189	148	36	223	114	199	25	9	295	68	89	39	6	136	157	306	74	136	106	25	49
0	9	212	117	137	17	83	75	0	198	5	187	47	0	60	109	78	134	0	72	3	18
74	872	322	119	669	161	97	164	15	646	121	296	780	259	515	330	1144	425	15	1420	129	479
0	0	0	0	32	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	4	9
0	0	0	0	0	0	2	4	0	0	0	0	0	0	0	0	7	1	0	0	0	0
40	660	165	244	257	102	231	470	3	143	157	122	175	72	230	238	205	97	475	313	81	145
1	3	1	0	29	7	0	20	1	0	0	0	12	0	0	4	29	11	62	0	14	11
15	150	398	126	442	40	48	274	4	574	139	272	151	224	232	153	462	143	67	563	34	51
120	1920	718	304	1821	80	526	326	10	1244	179	1197	591	377	964	505	1812	687	501	1278	154	279
72	557	153	203	531	124	211	286	2	137	276	245	317	22	309	222	515	281	107	402	83	159
0	0	0	0	60	0	42	0	4	25	0	12	0	0	39	0	12	0	0	0	4	0
19	130	17	91	99	32	51	0	4	39	94	57	107	0	123	92	182	30	0	89	14	23
74	679	184	197	358	31	15	192	3	241	0	104	111	52	244	30	369	73	103	106	31	121
0	0	0	15	0	0	9	0	0	0	0	1	0	0	0	0	14	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20	251	309	119	543	160	157	191	7	801	69	343	105	120	229	176	827	272	71	225	51	161
0	0	20	8	21	0	30	0	0	0	0	3	0	0	1	0	46	7	0	6	0	0
20	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	99	24	17	93	1	0	91	0	45	0	27	2	2	59	1	70	15	1	38	8	31
24	546	257	80	504	112	267	375	5	238	87	196	213	83	192	134	507	153	105	68	113	125
0	76	52	7	9	0	0	0	0	0	0	0	0	0	9	0	50	0	0	0	0	0
71	1031	476	196	888	145	590	620	19	466	739	368	625	309	455	252	916	384	495	1700	135	410
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
26	451	163	76	379	74	96	172	1	227	30	98	73	32	207	88	275	45	128	155	7	88
113	25	0	0	9	0	34	41	0	0	60	186	0	0	20	0	0	120	0	0	41	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
164	2874	1316	839	2048	351	1022	1703	11	1231	839	1604	2221	624	1587	880	2231	780	586	2547	597	625
0	9	0	1	0	0	0	0	0	0	0	0	3	0	0	0	2	0	0	0	0	1
29	367	738	374	580	155	143	246	5	965	217	506	376	293	705	386	1142	195	466	236	101	206
28	275	171	104	677	27	42	93	2	151	443	959	78	8	80	156	438	611	106	458	185	49
128	958	733	290	1047	134	96	324	7	671	100	602	224	210	512	443	1146	339	16	438	56	129
0	14	0	2	25	0	0	6	0	13	0	0	1	0	2	1	3	0	0	1	2	7
5	0	43	4	208	0	0	20	1	55	74	300	0	0	46	0	69	143	0	0	14	16
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44	754	376	340	839	44	308	300	8	916	158	256	266	89	462	262	1091	378	65	347	109	187
3	115	16	28	119	0	49	37	3	106	0	15	0	0	73	97	85	13	0	79	17	36
8	104	30	49	71	89	0	0	1	136	40	0	119	0	12	71	229	55	0	0	0	86
0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0
76	999	511	226	1178	84	521	521	10	906	52	631	650	135	426	489	1248	365	222	1014	78	144
9	92	78	19	305	0	2	83	2	151	0	210	23	0	119	131	198	162	0	180	25	38
3	25	0	15	196	6	93	0	0	86	88	87	142	31	58	38	57	81	0	0	0	15
37	1832	407	521	979	152	526	498	9	792	169	559	469	415	464	670	1291	295	494	1359	107	344
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17	111	51	84	168	0	35	62	4	48	96	139	28	75	67	55	164	89	40	19	35	73
12	72	0	12	169	54	96	52	4	72	0	89	54	47	56	22	124	19	0	87	5	80
148	1964	1112	540	1966	485	545	1137	20	1968	837	1465	1199	321	1334	1310	2226	1016	504	1342	311	625
24	61	36	0	167	31	0	67	0	130	0	209	26	0	23	54	171	26	0	224	0	34
16	178	241	62	465	59	151	425	8	182	1	217	143	63	486	206	715	287	0	378	50	26
8	145	204	55	144	35	116	237	6	298	1	44	155	70	116	141	328	13	87	237	32	24
0	23	61	5	56	0	3	8	1	0	0	0	1	370	100	0	27	0	0	0	22	0
0	3	0	0	4	0	0	4	1	0	1	0	0	10	4	5	1	0	0	0	5	8
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	3	18	0	0	0	0	0	0	0	11	27	0	0	0	0	0	3	0	72	0	0
0	0	0	0	8	1	1	4	0	0	18	0	0	0	0	0	6	6	14	0	0	9
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	0	0
0	18	2	3	0	0	0	0	0	0	0	0	0	0	1	9	4	0	0	0	1	0
2	0	0	12	29	20	0	37	0	98	0	0	3	0	20	8	24	33	0	0	7	29
0	62	0	6	38	20	0	58	0	27	0	88	0	43	0	0	49	34	0	204	1	0
52	50	142	199	322	0	178	150	4	270	418	660	213	10	299	58	442	258	0	209	94	6
175	745	793	309	1876	167	210	518	0	428	913	1183	982	695	1076	565	949	733	359	1163	167	250
20	82	1	276	322	59	100	104	0	118	54	96	134	42	138	37	107	34	112	262	48	17
0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	43	0	0	0	0	0	0	71	16	0	0	0	0	0	0	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	4	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	220	80	146	199	6	10	231	0	47	192	402	15	65	143	77	233	57	82	361	13	84
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0
1	3	0	1	3	1	0	0	0	1	0	7	2	0	0	0	1	1	1	1	0	9
0	1	1	1	1	1	0	0	0	2	0	0	4	1	1	0	1	0	0	0	0	0
5010	80682	39120	26514	80726	8789	20070	38969	1410	60370	16174	42663	14452	15229	51085	33862	98563	29639	23077	73660	8713	21835
0	1	1	0	1	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0
9	14	61	83	272	47	204	53	2	192	71	42	16	72	239	116	148	60	6	0	1	20
2562	22815	20686	13724	47554	2675	11178	15315	707	30335	12696	33090	5884	2425	29067	18102	52472	18857	3142	30000	4718	7837
0	1	0	1	9	1	2	1	0	3	0	4	1	0	2	4	4	2	1	1	0	3
0	0	0	1	0	0	0	0	0	1	0	0	15	70	0	2	29	2	0	0	2	1
0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	7	11	0	0	0	0
127	666	896	688	1376	57	401	470	3	861	311	832	699	165	856	589	1486	426	265	1193	150	497
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
224	2227	1270	765	2975	470	1087	1355	38	1726	388	1499	1467	401	1965	1259	3223	1120	357	3671	226	715
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	9	0	0	0	0	0	47	0	11	0	0	0	0	20	0	61	0	0	0	0	0
0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	6	0	1	5	0
87	2168	856	577	920	207	993	1240	26	838	1194	1061	1062	477	1385	833	2368	878	601	2475	293	773
5	175	36	148	387	23	0	47	0	166	28	229	55	12	232	234	282	60	74	310	63	63
134	1993	795	617	1917	265	739	826	20	1000	215	956	781	237	1202	839	1942	627	190	1338	207	632
5	48	0	105	309	65	196	385	8	101	83	138	104	0	317	29	360	121	0	272	8	60
67	892	304	479	510	71	291	405	4	386	353	568	415	105	468	234	848	395	95	769	146	178
150	1955	650	563	1248	257	354	820	5	1285	517	1138	837	363	1216	905	2186	617	293	1470	283	393
6	35	5	109	134	1	95	104	5	38	19	58	62	89	95	86	61	21	56	111	17	5
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0
32	195	173	37	272	22	27	51	5	269	170	81	73	47	152	112	223	26	0	298	64	101
66	866	503	565	969	102	205	688	4	922	82	334	1157	232	530	244	1077	335	225	1455	152	343
18	147	11	147	217	156	57	120	3	165	132	190	230	25	179	61	303	193	6	499	61	51
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	27	0	0	94	43	80	36	3	42	0	29	0	0	78	0	77	0	0	26	4	0
8	126	0	5	99	0	11	49	0	45	67	97	30	0	26	68	73	52	0	37	41	9
7	0	33	8	51	0	28	0	4	3	193	125	83	0	24	0	75	15	37	63	17	2
0	0	0	0	0	0	0	33	0	5	0	0	0	0	0	0	0	0	0	32	2	0
1	177	7	58	74	16	8	118	0	98	96	33	199	45	123	56	49	39	0	1	5	43
73	190	171	374	592	206	417	215	15	45	322	211	547	181	296	251	403	254	222	575	167	148
0	0	0	0	44	0	0	8	0	0	0	0	19	0	29	0	5	0	0	0	0	0
0	0	0	0	8	0	36	114	0	12	0	0	1	0	3	0	0	1	0	0	23	19
4	36	9	10	55	2	3	26	0	41	2	25	14	6	4	33	46	6	0	10	6	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
9	421	178	171	443	28	122	306	8	366	28	114	171	75	304	142	510	275	4	512	38	66
3	0	4	0	13	30	0	0	0	55	0	8	31	0	0	6	34	10	0	8	1	0
68	741	376	270	383	204	81	703	3	144	0	257	67	149	783	335	1539	282	0	745	87	189
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	7
42	135	33	151	234	70	152	186	5	132	130	34	32	0	311	95	280	32	90	231	28	73
127	886	811	278	1395	315	389	388	5	326	339	571	734	207	621	273	919	811	833	824	200	317
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	24	0	0	0	0	0
2	0	0	0	0	0	83	39	0	0	0	0	0	0	0	0	0	0	0	1	0	1
28	582	376	78	543	261	164	631	7	320	78	260	378	577	547	147	554	176	299	589	58	501
44	714	608	312	683	111	268	295	3	334	330	239	327	243	418	264	621	352	582	771	53	191
12	71	77	100	221	0	21	67	3	196	10	36	0	36	82	42	223	60	0	16	13	21
135	50	2	57	87	3	25	25	8	1	700	635	48	0	28	29	57	481	0	32	165	16
0	53	0	7	6	0	1	0	0	0	0	0	36	0	1	0	0	0	22	0	27	0
0	0	3	0	0	0	9	0	1	0	0	0	0	0	1	3	1	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	16	0	141	0	0	1
0	0	0	0	0	0	0	0	0	0	74	0	0	0	17	0	1	8	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	15	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0	0	0	0	0	0	8	49	0	0	0	0	0	0	0	0	17	0	0	0	3	0
9	80	1	0	44	35	46	0	0	0	43	23	8	13	55	34	14	38	3	0	26	4
0	0	0	0	0	0	0	0	0	0	22	0	2	0	0	0	24	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	6	0	2	0	0	0	0	0	8	0	0	0	0	4	0	0	0	0	2	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	170	1	0	105	0	11	58	0	3	0	0	40	16	0	60	49	2	0	5	29	1
100	1091	764	191	796	95	144	399	8	380	335	385	367	312	366	103	549	437	282	959	161	129
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
61	904	201	273	973	186	115	407	4	488	632	243	546	168	494	383	568	441	20	243	103	80
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0	0	0	14	129	0	0	0	0	0	0	1	0	0	47	14	61	0	0	0	5	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	29	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	9	0	0	0	0	0	0	0	26	0	0	16	0	4	11	0	0	5	0
0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	18	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	696	51	2	62	12	202	374	2	24	0	85	39	28	67	12	180	77	0	100	70	30
3	106	0	0	0	0	74	149	1	16	1	23	1	0	3	18	5	14	0	0	17	0
6	0	7	4	60	0	0	0	1	19	0	50	0	0	0	0	37	1	0	0	2	0
0	0	1	0	1	11	0	0	0	1	0	22	8	2	0	0	0	3	0	1	0	0
0	0	5	20	0	20	0	11	0	0	0	0	16	1	0	0	18	9	0	0	8	0
0	1	0	0	0	0	0	0	0	0	0	5	0	0	0	0	1	0	0	3	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	8	1	0	0	3	0
0	0	0	0	0	0	1	0	1	0	0	46	0	0	0	0	10	56	0	29	8	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
