0	0	0	0	0	0	0	0
0	0	0	0	27	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	52	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	9
334	478	734	160	917	793	841	1005
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
186	279	382	357	397	155	365	673
0	0	14	0	0	5	8	23
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	3	0	0	0	0	6	14
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	8	5	0	0	0	1	0
0	16	0	0	0	0	47	0
153	32	183	279	280	811	126	101
8	56	100	577	21	45	48	76
140	186	159	1009	23	525	221	199
629	790	945	1382	1181	2123	1270	1299
0	0	0	0	0	0	0	0
518	395	161	743	175	670	133	364
0	0	0	0	0	0	0	0
0	40	0	0	172	0	38	1
80	139	69	681	227	135	432	603
0	1	3	0	5	0	0	0
0	23	22	255	2	0	158	46
125	302	266	48	0	0	341	176
0	84	30	0	0	0	0	1
250	250	263	1	16	600	563	424
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	1	0	40	0	0
0	12	0	0	0	0	0	0
0	0	0	0	0	0	0	0
9	6	0	3	0	0	7	7
0	0	0	0	0	0	0	0
0	35	11	0	0	0	11	0
76	50	87	295	49	31	54	59
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	23
0	0	0	1	0	0	1	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	13	34
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	94	0	0	0	86
1	33	122	10	0	67	153	98
0	0	0	0	0	0	0	0
0	0	0	0	7	0	0	0
0	0	0	0	0	0	0	0
260	199	152	672	53	0	53	92
0	48	0	0	0	0	103	4
146	430	253	549	156	373	304	234
0	26	0	0	0	75	0	0
0	1	8	0	0	0	0	140
123	34	39	0	0	15	109	186
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	68	0	0	0	21	1
0	10	43	19	0	0	0	96
0	0	0	0	0	0	0	5
0	28	126	0	0	0	30	42
97	207	209	822	118	408	227	68
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	49
0	0	0	1	0	0	0	27
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	16	0
0	0	0	0	0	0	0	0
165	4	289	653	0	261	105	194
136	0	0	1	0	0	15	0
348	466	675	6	277	274	417	547
584	519	832	1937	237	437	937	927
336	613	683	2176	914	358	767	614
87	154	34	149	119	283	184	286
0	0	0	0	0	0	0	0
0	34	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	4	0
0	1	0	6	0	0	0	0
0	115	32	149	296	0	53	19
0	48	42	113	134	0	162	46
17	98	81	236	0	0	125	185
0	156	196	298	0	308	78	37
0	96	172	8	0	299	164	39
0	10	0	0	0	0	24	1
0	0	0	0	0	0	0	0
76	10	10	462	63	48	100	301
46	0	0	0	213	1	80	56
0	30	51	266	216	85	37	3
0	0	0	0	0	0	0	0
0	1	4	0	0	10	2	1
183	35	66	91	0	0	122	19
0	153	178	0	22	137	88	469
41	163	112	105	38	64	102	164
138	103	49	1	59	547	295	305
0	0	0	0	1	0	0	0
252	153	89	522	106	0	115	27
0	29	3	0	0	0	50	82
0	0	0	0	0	0	1	0
214	16	178	1	310	239	218	39
0	30	33	0	0	0	24	2
0	0	0	0	0	0	0	0
0	0	0	0	0	0	10	0
24	9	51	2	0	0	168	0
0	89	126	0	0	155	29	123
0	4	0	0	1	0	0	174
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	70	34	52	22	0	14	68
0	0	0	0	0	0	0	0
175	621	534	635	139	383	452	330
435	631	432	1910	221	1104	901	753
0	0	0	0	0	0	0	0
0	99	52	0	0	0	94	15
0	0	1	0	0	0	0	0
0	101	40	21	143	399	120	89
442	177	443	639	313	508	712	323
0	45	56	202	98	0	168	385
0	0	0	0	0	0	0	0
115	13	59	39	0	335	85	57
0	4	0	0	0	0	0	0
44	72	105	133	208	141	75	0
159	8	321	92	0	0	304	73
0	0	0	0	0	0	4	0
0	134	45	39	0	0	0	0
0	22	66	76	143	0	67	0
0	0	0	0	0	0	28	0
0	76	2	44	0	0	34	99
0	0	0	0	0	0	0	0
0	7	0	38	0	0	51	36
153	174	164	0	94	548	188	268
25	0	4	0	0	0	0	0
1	194	83	303	0	0	97	98
131	24	182	944	117	154	137	37
1	71	152	276	0	492	80	343
0	0	0	0	0	0	0	0
0	42	59	0	0	0	0	4
103	161	96	1	0	384	200	55
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	1	0	0	0	228
0	57	49	1	95	0	142	169
93	232	170	306	154	0	319	365
0	33	0	0	345	0	0	0
0	15	0	0	0	0	0	0
0	0	0	0	0	0	6	0
0	45	0	941	168	187	73	40
0	0	0	0	0	0	21	0
74	159	201	292	280	422	196	343
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	33
370	231	165	128	404	407	219	179
0	0	0	0	0	0	0	0
427	309	266	478	81	615	526	700
117	58	0	0	293	669	0	441
63	199	54	34	0	437	241	42
0	0	0	0	0	0	0	0
0	28	0	4	98	0	37	0
0	0	0	0	0	0	0	0
8	30	54	208	0	301	133	62
31	26	0	74	30	0	26	35
0	39	0	0	0	0	10	0
0	0	0	0	0	0	0	0
342	233	96	0	576	305	94	217
71	121	60	71	155	0	72	64
0	27	0	30	0	0	95	12
0	56	36	0	0	15	20	0
0	0	0	0	0	0	0	0
0	22	2	0	1	139	13	40
0	21	25	0	0	0	32	10
462	648	811	2401	486	925	734	1041
100	82	1	3	0	108	43	0
214	139	214	490	632	585	477	272
0	22	0	0	0	0	0	90
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	50	0	0	0	0	0
11	0	0	0	0	0	0	5
0	0	0	0	0	0	0	0
0	1	0	0	0	0	2	0
0	0	0	0	0	0	0	0
130	62	131	0	0	0	174	11
0	0	0	0	0	0	0	0
322	1097	1607	946	1261	2451	1489	1286
116	90	30	0	0	557	125	145
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	11
0	0	0	0	0	0	0	0
0	27	0	270	0	35	109	56
0	0	0	0	0	0	0	0
1	17	10	0	2	1	0	3
0	0	0	0	0	0	0	2
12712	16269	12577	11541	12852	12916	15978	10142
0	0	0	0	0	0	1	0
1	0	0	0	0	0	0	0
9169	5585	6378	10080	10354	12005	10403	6674
1	1	1	0	0	2	1	0
0	0	0	0	1	0	0	1
0	0	0	0	0	0	0	48
