0	37	0	2	62	0	0	0	2	0	0	0	38	0	11	0	0	0	47	0	38
1	0	0	7	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	102	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	12	0	0	0	0	0	0	53	0	0	0	0	3	0	37	112	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
505	283	540	883	1291	2595	599	1055	33	636	638	314	745	1263	1639	1096	1676	1554	542	620	1673
0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
265	203	182	597	103	300	135	618	24	460	4	263	187	112	310	264	984	539	695	46	147
1	20	81	198	121	191	1	34	0	0	58	0	0	133	145	156	21	0	78	0	377
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	19	3	16	7	0	0	7	0	3	0	0	8	3	3	10	0	13	0	0	0
26	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	514	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22	5	239	0	0	40	37	24	0	30	0	0	27	31	33	36	26	0	7	0	0
0	3	15	32	21	0	14	0	0	23	41	0	21	87	19	37	51	0	58	0	24
174	136	264	208	0	150	127	689	0	339	98	64	69	326	201	414	820	480	263	80	255
213	976	941	130	107	423	140	170	19	318	69	67	175	206	494	135	945	441	263	65	392
24	118	20	227	174	60	0	48	0	151	61	0	94	125	158	133	136	183	106	0	136
892	1121	2558	596	1304	1988	491	2811	19	2563	205	607	1088	1341	2666	1962	4444	2208	2005	679	1299
0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
151	99	494	60	49	504	369	248	12	456	241	214	327	573	403	328	646	440	275	199	418
0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17
313	190	842	483	256	574	295	1698	48	1061	500	185	717	594	718	1282	1067	1450	1100	151	882
78	89	226	775	1783	233	15	270	7	239	72	0	138	201	171	1559	431	25	156	19	125
6	2	1	2	1	1	2	13	0	7	3	2	6	9	9	15	25	13	8	0	0
24	87	103	105	102	37	42	10	1	38	41	3	5	54	90	158	75	0	105	0	105
308	175	102	372	335	114	181	479	9	408	159	138	198	179	299	422	596	525	84	23	339
17	40	54	396	64	0	0	71	0	28	0	6	38	30	127	79	159	0	94	0	21
345	448	244	450	371	1474	98	818	16	454	356	108	358	92	714	472	713	862	917	226	297
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	44	0	14	35	1	0	0	0	0
0	80	24	428	452	5	1	37	23	152	1	0	264	417	145	748	358	75	240	15	7
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	10	30	8	20	38	121	58	13	10	35	16	19	11	23	6	26	17	10	5	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0	28	0	0	12	0	18	0	0	0	0	12	1	10	0	27	0	189	0	0
0	0	0	47	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	40	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0
28	129	177	0	0	63	6	3	0	66	0	74	17	0	45	2	179	12	0	147	0
2	2	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
43	0	106	169	229	18	101	21	52	90	27	0	53	123	57	0	255	77	189	0	41
0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
14	102	46	62	0	109	79	51	0	29	48	72	86	72	98	76	148	61	110	0	8
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	1	0	0	0	0	0	1	18	0	0	0	0	0	0	0
154	41	248	108	0	369	35	830	6	717	177	1	126	115	681	216	412	643	194	452	295
45	40	55	134	15	0	158	288	36	147	29	73	62	223	223	174	184	197	180	84	1
109	0	344	459	647	447	264	360	15	109	16	2	242	293	434	733	100	754	406	69	161
0	0	86	68	29	0	0	0	0	0	0	0	97	0	0	0	0	0	0	22	0
0	0	73	159	0	11	40	35	0	0	0	0	0	1	41	25	0	35	101	0	0
0	0	127	0	1	4	0	54	7	7	0	0	6	84	39	395	121	195	20	0	46
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	77	0	0	0	0	0	0	0	0	0	0	17	0	45	50	0	0	0
0	54	25	0	69	20	0	0	0	0	0	0	46	199	54	75	165	35	0	0	9
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
78	1	0	72	0	248	14	240	0	111	85	6	98	60	125	38	450	262	0	0	115
102	121	1268	288	99	481	10	330	2	337	193	43	421	371	286	182	768	309	119	129	220
0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
0	2	0	0	0	0	12	0	1	0	0	0	0	1	1	2	2	1	0	14	3
0	0	0	5	0	0	0	0	0	32	0	0	12	63	0	0	42	0	0	0	29
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
234	265	191	116	54	834	185	562	56	488	160	126	91	396	317	285	1086	420	236	130	652
31	92	111	103	92	0	0	10	0	42	0	1	33	100	167	182	486	318	151	89	158
