7	0
0	0
186	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
764	33
0	0
50	9
0	0
0	0
0	0
0	0
0	0
0	0
372	19
0	0
0	0
0	0
1838	125
0	0
0	0
0	0
451	48
339	8
0	0
98	10
0	2
0	0
244	0
290	18
482	3
56	0
0	0
0	0
0	0
0	0
14	0
387	17
0	6
154	27
0	0
0	0
0	0
530	30
0	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
272	13
196	19
4060	345
1298	116
245	9
0	0
386	19
0	0
96	8
105	259
126	19
0	6
0	0
0	0
0	0
524	12
0	0
0	0
350	34
64	2
1210	52
0	0
13	4
12	0
561	19
0	0
191	6
0	0
0	0
0	0
2	8
0	0
0	1
2	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
78	0
303	2
0	0
591	16
44	14
1678	101
31	0
0	0
284	4
229	2
91	8
0	0
266	12
1572	109
39	9
0	0
0	0
82	9
520	76
0	3
51	4
5	0
0	0
0	1
0	0
0	0
29	1
0	0
0	0
688	36
0	0
0	0
75	5
12	0
664	137
0	21
80	30
66	7
0	5
283	15
0	0
0	0
0	0
1051	135
0	0
0	0
0	9
0	0
4	0
0	0
2434	375
331	11
205	5
0	0
18	0
50	0
0	0
0	0
610	24
130	36
345	1
0	0
0	0
165	0
0	1
0	0
0	8
1013	50
0	0
998	100
1	0
292	10
0	1
43	1
0	0
1618	104
368	26
0	1
1401	205
79	15
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	7
63	0
972	48
0	0
302	23
338	47
183	11
740	62
0	0
0	0
1980	117
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
141	11
6	0
0	0
0	0
263	1
278	14
314	28
2	0
32	0
466	93
420	165
0	0
0	0
0	0
4	3
0	24
0	0
0	0
0	0
3	0
0	0
0	0
0	0
3	0
480	81
0	0
1688	88
0	0
0	0
0	0
0	0
159	35
132	29
0	0
175	0
13545	1274
0	0
2	2
96	14
0	0
0	0
140	10
562	45
212	17
94	17
0	11
0	0
0	0
485	83
883	72
261	30
247	19
605	29
78	25
0	0
564	59
0	0
15	9
0	0
149	4
736	37
2	1
1055	60
42	8
0	0
2	1
0	0
0	0
53	0
0	0
0	0
0	0
0	0
0	0
609	5
0	0
0	0
0	1
0	0
0	0
31	0
4186	473
120	35
3179	749
192	15
0	0
0	0
0	0
0	0
0	0
0	0
218	12
0	8
80	2
0	0
39	57
639	28
0	0
576	27
0	0
0	0
59	0
0	0
0	0
34	4
0	0
0	0
0	0
0	0
0	0
0	0
0	7
0	18
0	0
0	0
469	50
0	0
0	0
0	0
1	0
0	0
0	0
372	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
455	12
2	4
81	9
33	3
1177	82
320	31
79	4
618	25
0	0
19	0
32	15
766	87
491	37
3	0
203	30
80	20
1	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	4
0	0
26	1
57	0
0	0
0	4
126	5
0	0
0	42
35	1
0	0
5	0
50	0
33	9
0	0
0	0
255	8
0	0
0	1
171	6
0	0
276	0
686	46
70	10
1	2
0	1
448	21
1	0
0	0
832	47
0	0
0	0
0	0
101	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
4	0
0	0
108	0
0	4
0	0
294	17
305	16
0	0
0	0
0	0
0	0
0	0
0	0
0	0
164	7
0	0
462	17
0	0
0	0
0	0
0	0
8	0
2	4
0	0
0	1
94	0
149	0
553	33
129	8
0	0
0	0
0	0
93	3
53	1
6	0
19	0
0	0
0	27
243	28
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
413	1
0	0
83	0
1	0
0	12
0	0
100	7
12	22
0	0
0	0
452	14
0	0
0	0
0	0
0	0
15	38
0	22
0	0
0	0
352	16
78	0
31	3
1527	98
1	1
0	0
46	21
4157	467
0	0
1	2
0	0
0	0
0	0
0	0
364	27
0	0
2018	322
46	8
974	150
33	5
0	0
1146	96
0	4
127	87
392	73
773	75
0	0
0	0
0	0
0	0
0	0
0	0
0	0
19	0
0	0
0	0
0	0
0	0
129	4
832	29
0	0
379	45
57	2
76	6
872	76
383	37
0	0
0	0
42	5
21	0
1419	99
6796	839
1238	209
433	12
0	0
1015	36
150	36
70	0
360	38
44	4
0	20
0	0
0	0
0	16
0	2
230	14
74	19
0	9
63	20
15	0
33	0
0	0
0	4
100	25
0	0
316	32
0	0
119	0
0	1
0	0
0	0
0	0
0	0
1229	123
0	0
1682	125
67	1
0	28
0	0
145	22
37	6
44	1
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	0
5133	481
953	102
0	0
224	30
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
110	0
33	0
0	0
0	0
0	0
0	0
202	0
5022	280
141	24
0	0
0	0
0	0
0	0
0	0
50	0
0	0
26	0
0	0
0	0
0	0
0	0
0	0
3	0
0	0
0	0
128	17
152	6
7	0
132	17
0	15
51	8
192	22
132	1
1710	59
165	5
1190	36
0	0
0	0
0	0
0	0
0	0
0	0
4481	451
0	0
0	0
0	0
28	0
0	0
0	0
0	0
0	0
0	0
0	0
246	44
0	0
52	30
155	13
0	0
0	0
0	0
1171	42
0	0
0	0
10	16
6505	446
635	28
523	67
759	75
520	33
789	15
578	122
278	21
1472	36
26	27
226	21
421	23
114	8
0	0
62	0
1325	140
38	4
571	8
1108	63
0	0
108	18
23	0
62	4
0	0
44	7
499	48
110	8
0	0
0	0
197	29
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	5
96	5
0	0
0	0
0	0
19	26
0	2
129	5
0	0
31	0
0	0
0	0
69	1
0	0
274	3
0	0
0	0
47	1
0	3
218	19
0	0
0	0
0	4
0	0
0	0
275	1
26	7
0	0
0	1
0	0
88	15
0	0
0	7
0	0
0	0
0	0
0	1
160	1
0	0
0	0
0	0
0	0
0	0
1	0
0	0
190	47
0	0
0	0
0	0
0	0
262	29
0	0
0	0
0	0
1535	66
300	12
45	6
161	12
0	31
0	0
236	13
96	15
166	10
0	9
226	7
601	103
1	1
289	8
62	0
0	0
0	0
78	3
0	0
144	23
0	0
56	11
310	40
8	0
0	0
0	0
0	0
0	0
1841	101
0	0
106	13
122	12
31	9
300	0
2140	291
134	8
0	0
0	0
0	0
4848	417
300	45
0	5
62	19
86	7
395	67
0	0
346	88
6	1
0	0
0	0
0	0
0	0
0	0
0	0
229	5
0	1
489	42
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
444	30
0	0
30	0
0	0
0	0
294	34
1427	205
3464	241
246	28
1355	128
0	0
867	80
155	26
0	2
300	17
0	0
0	0
511	41
18	0
110	0
314	12
207	37
0	0
0	6
0	0
0	0
0	0
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	0
0	0
0	0
186	9
0	0
24	0
730	11
58	0
24	0
12	5
0	0
164	36
0	0
0	0
0	0
0	0
42	0
0	0
0	0
0	0
0	0
0	0
0	0
62	1
0	0
0	0
145	26
0	0
36	9
0	0
0	0
58	38
977	68
308	24
0	0
0	0
0	0
0	0
0	0
90	22
350	40
0	0
0	18
176	8
2	0
696	81
0	0
0	0
0	0
0	0
0	0
0	0
199	32
0	0
0	0
0	0
0	0
0	0
0	0
546	107
309	0
481	29
0	4
0	0
0	0
127	30
0	0
0	7
311	23
0	0
0	0
76	0
4885	211
0	0
0	0
0	0
0	0
0	10
82	43
16	37
72	9
0	0
0	0
209	33
161	17
58	9
61	10
1438	185
0	0
179	29
0	1
0	0
326	2
0	0
217	9
289	7
52	1
882	77
62	38
571	31
2	0
122	10
595	82
0	1
306	57
778	48
233	35
1034	46
250	45
790	10
0	0
361	114
7	5
7353	398
0	0
919	50
0	2
75	0
1789	150
153	23
1018	19
379	64
0	0
783	66
41	0
737	73
292	22
0	4
148	0
61	9
0	0
0	0
0	0
865	55
0	0
0	0
0	0
490	53
133	0
0	0
68	24
419	14
0	0
920	18
1609	86
166	42
0	0
0	0
0	0
0	0
1570	190
7	0
0	0
0	0
0	0
2061	77
0	0
539	132
0	0
0	0
219	5
0	0
719	38
0	0
0	0
0	0
45	6
782	55
0	25
0	0
0	0
10143	572
12764	1109
2493	135
1627	123
392	25
611	61
2153	138
1027	48
1481	80
7297	435
994	65
2733	190
2118	134
2399	152
0	0
1621	149
1	0
3468	266
177	14
688	31
4971	331
0	0
447	39
351	16
1	0
0	29
2471	263
281	27
0	0
805	76
1	65
911	124
0	0
0	0
868	67
0	38
460	56
213	25
135	5
537	76
1073	108
0	0
1229	101
1245	71
83	0
0	0
0	0
341	29
27	0
0	2
155	0
0	0
187	27
20	0
0	0
0	0
2	0
0	0
33	1
303	16
526	26
379	40
0	0
777	63
0	4
27	0
0	0
307	12
13	0
788	77
217	12
879	39
430	8
93	12
0	0
7	1
0	12
169	4
55	5
73	21
0	0
22	4
169	14
2123	109
2590	152
3310	169
71	6
1484	170
0	10
2	1
74	0
0	0
238	10
0	0
0	11
0	0
0	0
0	0
0	0
0	0
0	0
294	1
262	6
1	0
0	0
0	0
133	12
800	71
0	0
0	0
0	1
0	0
52	3
0	0
0	0
0	3
0	0
0	0
0	0
0	0
0	0
82	0
21	10
36	0
1	0
0	0
0	0
0	0
2200	108
0	0
0	0
49	9
0	0
0	0
24	0
0	0
1565	289
0	0
0	8
695	35
99	36
0	0
194	36
0	0
108	12
20	17
285	5
0	0
0	0
0	0
0	0
1335	41
233	6
0	0
0	0
0	8
0	0
0	0
0	10
268	13
0	0
27	23
206	37
282	14
165	12
0	0
0	0
0	0
0	0
0	0
0	0
64	1
0	0
0	0
0	0
32	36
7	1
267	79
80	32
23	0
1107	68
350	4
0	0
1298	85
0	0
0	0
129	38
1419	63
1152	162
0	0
0	0
0	0
0	0
615	33
0	0
0	0
0	0
201	32
176	10
113	14
109	29
776	23
0	0
10	2
31	0
33	3
0	2
285	4
0	1
0	0
203	15
0	13
0	0
41	13
6	5
1	7
0	0
0	0
217	12
963	66
194	6
23	0
0	0
0	0
244	45
290	10
0	0
1632	136
182	10
1045	68
0	0
0	0
0	0
848	42
1	0
61	29
347	28
236	8
0	0
0	0
0	0
0	3
0	0
83	8
283	13
914	63
0	0
0	0
0	0
0	0
0	1
3	0
0	0
0	2
187	11
46	0
57	1
172	13
315	51
0	0
12	0
187	1
0	14
0	0
180	26
0	0
0	0
728	28
0	0
0	0
0	6
0	0
0	0
0	0
1	0
645	45
0	0
276	32
251	24
0	0
0	0
770	34
0	0
0	0
0	0
0	0
1	1
0	0
0	0
0	0
0	0
55	7
110	13
0	4
0	0
70	13
0	0
859	97
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
1	31
0	0
0	0
70	18
0	0
0	0
3	8
85	34
0	0
0	77
283	37
0	0
282	0
0	0
19	22
0	0
1435	245
1119	77
0	0
0	0
0	0
0	0
0	0
0	0
0	0
239	21
0	0
0	0
0	19
271	63
0	0
181	16
0	0
289	48
27	8
0	0
0	0
0	0
0	0
0	0
234	7
0	22
153	49
0	5
0	0
0	0
0	0
0	0
0	0
415	1
0	11
0	0
0	0
0	0
0	0
0	0
0	6
0	0
0	0
51	5
1	0
0	0
846	60
0	0
0	0
0	0
103	15
53	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
101	10
417	51
82	18
0	7
0	0
0	0
67	10
150	18
1	0
0	0
0	0
126	12
1	0
0	0
684	62
0	5
71	0
0	0
0	3
0	0
0	0
0	7
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
106	0
506	18
0	0
0	0
0	0
82	11
807	47
121	0
353	39
89	0
89	27
441	16
1033	77
1722	155
606	28
99	5
1	0
0	98
288	15
1920	93
59	8
0	0
0	0
200	3
291	53
1	2
0	3
24	0
0	0
0	0
0	0
3	3
769	40
696	59
1046	157
222	8
170	10
526	30
468	23
0	0
0	0
0	0
309	28
0	0
0	0
474	34
0	0
0	0
26	5
151	23
4367	738
0	0
0	0
0	22
0	0
0	0
0	0
0	0
0	0
119	5
0	0
144	28
0	0
0	0
0	0
0	0
0	0
259	0
0	13
57	6
26	4
0	1
1	0
0	0
0	16
1966	126
273	8
0	0
0	1
249	60
67	21
0	0
0	1
127	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
909	59
760	64
81	24
1511	216
1	3
549	35
0	0
0	0
1177	83
0	0
0	0
437	18
208	12
0	2
0	0
0	0
0	0
5	1
0	0
0	0
138	3
0	0
0	0
0	0
0	0
211	14
0	0
18	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
73	26
0	0
0	0
93	5
0	0
0	0
4	0
0	0
57	1
0	0
0	0
121	28
0	39
900	61
0	2
0	0
0	0
0	0
55	3
252	2
0	0
0	0
136	6
98	18
970	108
0	0
0	1
0	0
0	0
92	0
199	10
29	0
0	0
1232	72
0	1
0	0
0	0
0	0
0	0
0	0
0	0
48	5
0	0
0	0
359	10
14	17
0	0
0	29
0	0
0	0
647	30
272	34
128	10
255	42
0	0
0	0
51	5
499	37
88	0
0	0
61	11
246	5
0	0
48	11
0	0
0	0
0	0
0	0
0	0
0	0
1127	55
0	0
2102	125
1	0
0	9
1	1
1231	88
31	6
0	0
0	0
0	0
15	0
0	0
2200	110
0	0
0	1
0	30
0	0
0	0
0	0
127	17
0	13
0	0
0	0
0	0
4	0
0	0
289	3
150	5
148	8
0	0
0	0
0	0
0	0
0	0
0	0
51	9
0	0
7	4
0	0
0	1
76	9
0	0
0	0
0	0
0	0
0	0
0	0
117	3
181	0
304	34
165	18
0	0
124	5
0	0
0	0
474	42
0	0
0	0
39	16
0	0
0	0
131	33
0	0
0	0
85	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
225	0
114	24
2	0
97	10
209	4
0	0
0	0
141	9
0	0
170	4
0	0
0	0
86	5
0	0
333	18
209	14
0	0
0	0
0	0
0	0
130	26
370	18
9	2
0	0
153	14
0	0
0	0
0	0
130	7
1788	164
0	12
0	0
151	48
115	13
0	0
0	0
0	0
0	0
16	4
144	16
0	17
0	0
347	30
7062	622
173	0
1952	191
218	19
0	0
313	17
0	0
0	0
0	0
581	101
0	0
0	0
0	0
0	0
0	0
0	0
0	0
37	0
0	3
80	10
0	0
0	0
10025	482
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	8
430	62
0	0
0	0
59	13
69	0
0	0
132	8
375	22
0	0
214	4
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
753	29
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
108	7
0	0
0	0
0	0
7	5
0	0
76	0
0	0
90	2
0	0
1	0
3	2
0	0
63	3
38	4
1258	44
0	4
400	33
0	0
0	0
0	0
0	0
96	8
0	0
0	14
574	39
1	0
0	0
243	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
165	2
0	0
0	2
0	0
0	0
0	0
31	4
0	0
1544	27
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	1
627	74
0	0
0	0
0	0
0	2
764	70
0	0
201	0
0	0
0	0
0	17
0	0
0	0
0	2
0	0
1	41
0	0
0	0
319	12
0	0
0	3
0	0
0	0
0	7
0	0
0	0
0	0
0	0
14	2
0	0
0	0
0	0
0	0
0	0
0	0
152	11
0	29
118	36
0	0
329	17
0	0
0	0
0	0
0	0
0	0
470	62
291	20
0	0
0	0
0	0
0	0
0	12
32	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
29	7
263	17
237	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
213	18
0	0
0	0
235	9
0	0
0	0
0	0
10	0
4	0
24	2
0	0
66	0
0	0
0	0
0	0
0	2
0	1
0	0
0	0
0	0
62	3
0	0
0	0
104	6
49	9
989	90
0	0
0	0
0	0
0	0
330	17
0	0
86	5
0	0
0	0
0	0
0	0
0	0
418	14
0	0
103	12
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	0
0	0
0	0
78	2
0	0
0	0
0	0
0	1
0	0
3	0
0	0
3	0
0	0
0	0
0	0
139	0
3	1
0	0
702	48
0	0
65	0
0	0
597	54
200	12
0	0
132	21
0	0
0	5
0	0
0	0
0	0
0	0
325	5
2011	82
0	0
0	0
0	10
0	0
0	0
0	10
1348	57
0	0
0	0
0	0
1689	127
0	0
242	20
0	0
0	0
0	0
53	16
26	4
12	0
0	0
0	0
0	2
121	43
644	55
34	3
0	0
0	7
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
211	24
0	0
0	0
0	0
0	0
0	0
0	3
0	0
1735	134
0	0
0	0
12	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
159	6
0	0
0	0
164	6
0	0
0	0
0	0
0	0
0	0
0	0
165	43
3	16
0	1
0	0
0	0
0	0
0	0
0	0
70	0
0	0
1	0
168	34
132	24
0	0
0	0
0	0
0	0
0	0
0	0
88	12
0	6
0	0
16	1
0	0
64	4
0	0
0	0
0	0
0	0
746	49
1	0
71	0
0	5
943	66
6	0
22	0
0	0
26	8
0	8
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1356	167
0	0
0	0
0	0
0	0
0	11
0	0
47	0
0	0
0	0
82	4
12	0
259	9
366	7
0	0
0	0
0	0
0	0
1	0
0	0
6	1
0	0
0	36
84	0
214	27
1	1
94	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
9	5
72	1
0	0
0	0
0	0
0	14
71	19
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	6
0	0
451	49
670	59
854	112
1004	61
0	0
0	0
0	0
0	0
0	0
0	0
47	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
225	28
0	0
0	0
24	4
0	0
1	0
0	0
4131	220
6893	418
1751	118
0	0
0	0
12	0
0	0
0	0
0	0
942	140
0	0
626	69
0	0
0	0
0	0
0	0
0	0
0	0
118	20
25	15
0	0
0	1
0	0
0	0
0	15
0	13
0	0
214	5
13	3
291	33
101	6
16	11
153	9
33	24
253	24
0	0
68	0
1	1
1333	134
1909	147
0	0
151	79
354	63
0	0
0	0
0	0
18	0
0	0
0	0
33	0
0	2
0	0
346	26
0	0
202	2
0	0
0	0
504	46
0	0
537	87
0	5
0	0
0	0
0	0
649	54
256	24
0	0
698	52
0	16
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
712	83
126	14
84	9
0	0
1081	35
0	3
0	0
0	0
15	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	22
0	0
431	9
0	0
0	0
0	0
22	0
0	0
0	0
60	3
0	0
0	0
0	0
0	0
71	39
153	9
0	0
0	0
562	37
0	3
92	0
184	2
161	30
0	11
0	0
91	0
0	0
68	3
0	0
59	5
0	0
0	0
0	0
0	0
0	0
57	0
0	0
18	0
0	0
0	0
0	0
0	0
0	0
851	42
0	0
222	2
294	37
0	9
0	0
442	28
0	0
0	0
0	0
0	0
27	23
2	7
1	0
123	13
1	2
15	3
4	0
0	0
0	0
0	1
0	0
0	0
237	31
0	0
766	81
0	0
0	0
4	25
0	0
0	0
0	4
278	26
0	0
25	4
241	32
0	0
0	0
1207	93
218	58
0	0
0	0
0	0
0	3
58	0
158	8
0	0
0	0
0	0
70	1
0	0
0	2
0	4
0	0
311	10
0	0
0	0
31	0
0	3
0	0
405	20
0	0
45	19
1476	69
0	9
0	0
0	0
3338	155
0	1
163	6
102	26
0	0
0	0
0	0
318	11
64	10
0	6
0	0
22	0
142	68
55	2
29	5
0	0
0	0
188	8
0	0
11	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	4
7	1
0	0
13	2
0	0
174	0
0	0
0	3
0	0
87	0
0	0
0	0
244	37
0	0
168	49
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
145	21
0	0
6	1
0	0
0	0
0	0
109	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	4
0	0
0	0
100	6
0	0
260	4
0	0
1	13
0	5
0	11
0	0
0	0
297	22
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
504	25
1035	91
0	0
992	52
293	6
0	0
162	7
415	21
180	8
93	16
0	0
0	6
6	0
0	0
0	7
0	0
34	0
196	1
0	0
1	0
0	0
3	0
0	0
0	0
20	0
46	4
0	0
25	0
143	3
0	0
0	0
0	0
178	1
0	0
78	5
0	0
350	12
0	0
81	0
0	0
1252	95
0	0
70	4
0	4
0	0
0	0
157	5
188	14
151	10
0	0
28	24
189	6
0	0
259	25
0	0
0	0
348	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
211	39
0	0
0	6
1469	173
8559	698
556	46
1049	82
0	6
546	49
0	86
0	0
216	23
1035	79
404	32
1	2
1381	252
78	12
0	0
85	6
191	23
0	0
2	11
0	0
131	7
673	61
1263	49
0	0
246	10
80	11
0	0
42	23
67	6
0	0
7	12
186	11
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	22
0	0
0	0
399	22
469	39
0	0
0	0
800	52
3138	269
4751	387
2184	189
3869	196
1559	221
0	7
5	0
31	0
3084	216
1190	71
0	0
20	1
0	0
0	0
0	0
0	0
132	14
0	0
0	0
0	0
766	82
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	9
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	4
0	0
213	11
743	41
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1802	185
0	0
0	0
0	0
0	0
0	0
0	0
0	0
224	15
0	0
0	0
0	0
0	0
0	1
370	9
89	51
0	0
0	0
0	0
123	131
322	37
0	0
0	19
0	0
0	0
1627	110
0	8
0	0
0	4
0	0
0	0
0	0
0	0
0	0
0	0
2379	37
0	0
0	0
0	2
0	0
0	0
0	0
0	0
3632	396
0	0
0	0
0	53
0	0
0	0
0	0
0	0
0	0
1	23
0	7
0	10
1293	133
0	0
5	4
0	0
137	6
6155	228
0	0
77	7
298	7
675	63
0	20
67	4
309	23
22	5
1956	149
98	38
0	0
101	1
568	80
281	58
132	1
0	0
210	0
0	0
0	0
513	131
0	0
0	0
0	24
289	12
870	48
713	35
582	65
68	15
118	2
316	116
1414	141
679	130
977	84
131	24
4	0
1327	176
0	0
0	0
219	253
114	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	9
0	0
0	0
0	1
0	0
0	0
0	7
174	0
16	5
0	0
0	0
3	0
0	0
272	22
0	0
0	0
0	0
0	0
67	1
580	60
83	9
514	79
36	13
64	1
0	0
559	28
40	24
0	0
0	0
1244	49
7	0
0	0
0	0
185	10
0	0
156	16
711	60
0	0
653	103
79	18
0	0
0	0
344	86
571	41
186	7
35	18
603	14
0	0
161	0
101	16
0	0
0	0
0	0
0	0
0	0
0	7
0	0
0	0
0	0
0	0
237	17
0	0
1	0
0	0
236	5
562	63
0	0
92	2
0	0
102	16
99	4
164	3
154	10
0	0
0	0
0	0
0	0
0	0
8	0
0	0
0	0
48	0
0	27
0	0
647	42
861	82
0	0
229	12
0	0
0	0
0	0
0	0
0	0
0	0
0	0
227	34
0	0
93	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	5
0	0
0	0
0	1
0	0
545	30
1633	99
152	15
0	15
10	5
0	0
309	41
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
783	47
51	0
0	0
1	0
0	0
0	0
0	0
0	0
17	0
117	0
75	0
0	0
0	0
0	0
0	0
84	9
21	3
1	0
73	16
0	3
344	59
1702	111
49	1
0	0
186	4
150	4
0	16
446	56
578	62
167	32
23	3
0	0
288	5
160	8
27	21
0	0
0	0
686	73
1	0
17	1
24	1
1	7
0	18
38	4
16	21
32	0
316	35
0	0
0	0
0	0
95	0
30	20
0	27
54	10
577	23
67	13
54	11
0	4
156	13
6	11
31	2
304	10
91	5
609	1
166	22
112	12
0	0
0	0
156	35
288	7
0	0
215	4
22	6
173	12
0	0
0	0
0	0
0	0
0	0
0	0
299	14
0	0
193	16
124	81
16	0
0	0
0	0
0	0
0	0
191	4
0	0
0	0
0	0
0	0
0	0
73	23
114	5
0	0
0	0
0	0
0	0
0	0
0	0
0	15
460	21
0	0
0	0
0	0
0	0
0	0
0	0
0	0
12761	927
0	0
101	11
