20	8	9	196	59	93	126	19	138	1	68
0	0	0	0	0	0	0	0	5	0	0
0	0	0	2	0	0	0	11	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	4	0	0
16	0	3	14	31	83	2	0	86	1	1
0	0	0	0	0	0	0	0	0	0	0
60	0	0	69	16	32	51	20	9	35	12
0	0	0	0	8	88	0	14	34	27	16
34	6	33	141	80	395	152	38	54	107	14
241	47	123	227	292	434	266	181	114	265	109
36	30	64	471	170	381	414	81	115	241	101
56	4	8	222	33	497	285	46	35	72	56
0	0	0	0	0	0	0	0	0	0	0
163	73	39	975	449	708	1094	260	386	237	69
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	3	0	113	13	47	2	24	30	33	0
3	11	6	283	1	600	219	60	15	85	113
14	10	10	70	85	0	0	19	17	0	29
0	3	0	6	14	0	2	1	0	0	0
0	0	0	19	0	0	5	9	0	0	2
0	3	0	7	0	0	23	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
9	0	0	12	0	164	0	27	52	0	2
4	2	5	0	1	0	103	48	51	0	5
0	6	0	110	12	0	1	6	21	0	15
7	0	0	0	0	0	0	0	2	0	0
0	0	1	0	2	1	3	0	2	2	1
0	3	0	24	1	0	9	10	0	0	2
3	4	5	14	70	0	58	13	31	0	23
0	12	13	32	22	58	51	19	8	15	3
0	2	0	28	19	65	18	9	46	0	0
0	4	2	1	0	286	0	34	0	27	0
0	7	0	70	99	94	144	36	0	42	30
2	0	1	2	62	0	32	0	1	1	16
0	2	0	18	0	49	10	11	13	34	0
20	15	32	199	71	173	81	51	1	23	44
13	0	0	60	4	0	29	0	0	51	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	1
27	3	0	70	39	98	0	8	0	1	19
65	0	22	48	8	0	52	14	0	0	36
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
37	8	17	90	41	0	26	52	32	4	103
0	0	0	0	0	0	0	0	0	0	0
7	12	0	83	67	216	172	35	0	46	28
8	23	11	239	153	592	423	205	84	241	32
0	0	0	0	0	0	10	0	0	0	3
1	1	1	0	1	0	0	22	0	0	8
0	0	0	0	0	1	0	0	0	0	0
2	20	9	118	187	450	368	118	0	35	29
5	5	21	399	58	414	88	201	49	96	28
192	20	71	443	464	279	177	153	128	56	177
0	0	0	0	0	0	0	0	0	0	2
0	0	0	46	0	1	0	0	0	0	3
0	0	0	0	7	0	0	3	0	0	0
25	0	0	74	0	342	43	9	0	28	6
0	9	8	32	95	388	39	25	53	15	57
0	0	0	0	0	0	0	0	0	0	0
25	6	16	139	26	482	61	36	28	16	22
0	2	0	0	0	8	2	13	0	21	0
20	1	5	42	0	0	20	17	1	39	0
0	9	15	74	128	0	66	35	92	10	56
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	3
9	7	5	115	77	51	19	8	101	0	16
96	0	0	0	29	0	0	3	0	0	0
0	14	1	226	37	636	80	66	32	68	11
2	24	18	569	23	983	624	130	194	204	12
11	0	0	45	29	17	2	24	24	0	8
0	0	0	0	0	0	0	0	0	0	0
0	6	0	65	2	75	29	6	0	8	2
0	2	0	54	3	63	32	27	0	19	22
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	1	0	0
0	15	0	87	7	81	219	65	14	195	0
0	0	0	0	0	0	0	0	0	0	0
0	1	3	15	0	0	0	1	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	25	0	0	0	0	0	0	5
0	3	19	46	0	0	103	14	73	0	2
0	0	0	0	0	0	0	5	0	0	0
170	33	65	203	229	141	166	43	148	38	108
0	0	0	0	0	0	0	0	0	0	0
6	19	11	278	98	14	58	24	20	2	9
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	5	0
143	9	60	594	255	1432	767	69	220	221	157
0	0	0	0	0	0	0	0	0	0	0
0	3	0	81	0	89	169	46	33	57	14
62	8	14	109	79	133	88	37	42	99	10
0	12	0	293	36	146	145	81	26	59	17
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	1	1	0	26	172	6	18	0	0	5
0	0	3	11	0	0	8	0	0	0	0
0	0	0	15	0	0	0	8	21	0	0
0	0	0	0	0	0	0	0	0	0	0
15	16	14	237	69	252	301	115	49	330	45
0	0	1	48	0	49	8	10	0	17	0
0	0	0	0	51	0	11	0	0	0	0
2	7	0	172	74	31	67	31	6	1	4
0	0	0	0	0	0	0	0	0	0	0
6	1	0	57	0	0	0	18	0	0	6
47	1	0	73	79	86	14	25	0	1	28
36	21	8	388	80	441	281	118	51	159	27
1	0	0	14	86	0	0	17	26	0	0
0	12	0	27	0	0	36	0	0	0	12
0	0	0	21	0	0	18	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	2	0	0	0	0	2	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	5	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
10	6	0	0	42	1	0	0	0	0	4
0	0	0	0	9	0	0	0	0	0	0
83	15	49	817	113	62	582	150	172	1	56
14	3	0	184	82	703	44	28	104	71	5
0	0	0	0	0	0	0	0	0	0	3
4	9	10	146	25	0	155	57	0	79	20
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
2	11	32	39	11	207	79	33	50	57	6
0	0	0	0	0	0	0	0	0	0	0
0	0	0	1	0	0	0	0	0	3	0
0	0	0	0	0	0	0	0	0	0	0
1753	1488	816	31841	5791	40472	26146	7866	4858	14431	2032
0	0	0	0	0	1	0	0	0	1	0
0	0	0	0	0	0	0	0	0	0	0
106	75	176	4396	493	2231	3209	931	325	1559	356
0	0	0	0	0	0	0	0	0	1	0
0	5	0	132	0	107	30	19	0	16	3
0	0	1	0	0	0	0	0	0	0	0
5	12	6	159	70	424	213	86	14	61	7
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
57	44	67	572	296	564	1149	258	210	124	139
0	0	0	0	0	0	0	0	0	0	0
0	2	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
79	4	47	199	297	165	113	65	118	84	115
23	9	1	81	1	246	66	19	32	69	1
12	12	16	384	87	326	431	86	73	239	32
4	4	0	5	0	93	0	8	0	1	1
34	1	2	99	70	215	28	31	84	3	9
3	11	33	324	84	494	130	84	68	102	17
0	2	0	0	2	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
5	3	0	82	75	39	31	15	0	44	2
40	5	2	168	19	255	145	18	8	25	18
2	1	3	167	42	228	39	28	33	31	44
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	8	0	22	0
45	0	3	83	2	0	50	15	15	0	19
0	1	1	0	6	0	1	2	0	0	0
0	0	0	0	0	0	0	0	0	0	0
1	2	5	32	20	0	26	0	3	0	0
0	3	35	8	59	0	0	18	0	0	6
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	6	16	12	2	6	1	3	1
0	0	0	0	0	0	0	0	0	0	0
25	2	0	66	1	1	44	16	34	15	10
0	0	0	0	0	0	0	0	0	2	0
0	6	0	33	2	0	7	28	0	10	5
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
11	3	23	65	3	1	15	10	0	1	7
51	7	46	55	108	0	114	38	35	0	31
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	1	0	0	0	0
64	22	21	251	271	125	420	110	105	24	98
8	9	14	71	18	0	52	20	17	1	22
0	0	1	0	0	0	0	0	0	0	0
0	1	15	0	44	0	0	0	0	0	0
0	0	0	11	34	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	16	0	0	0	0	0	0	0	5
0	0	0	0	0	0	0	6	0	1	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	11
136	7	96	507	154	0	277	22	149	12	20
0	0	0	0	0	0	0	0	0	0	0
75	2	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	12	0	0	12	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	2	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	1	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	2	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
8	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
38	1	0	0	0	0	0	0	0	0	8
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
40	2	0	0	1	0	0	0	0	0	0
0	4	0	0	80	0	0	0	69	3	0
0	0	0	0	0	0	0	0	0	0	4
0	1	0	1	0	0	2	10	0	0	10
0	0	0	0	0	0	0	0	0	0	0
0	0	0	34	0	0	0	0	0	0	6
156	17	28	297	265	63	93	90	168	278	25
0	1	1	54	27	22	0	2	0	0	8
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	5	55	0	11	0	34	9
44	9	3	75	3	20	42	11	27	33	7
28	3	0	117	27	0	0	21	19	21	1
0	8	0	46	4	252	137	21	5	0	2
8	6	0	1	16	0	0	18	9	0	13
7	1	0	116	8	220	64	44	0	4	0
0	0	0	25	17	0	26	11	0	0	0
0	1	0	0	1	0	24	39	0	0	0
0	0	0	0	0	0	0	0	0	0	1
10	0	0	14	0	0	2	0	0	0	5
0	0	0	0	0	0	0	0	7	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	4	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	10	0	0	0	0	0	3	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	10	36	72	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
33	16	1	186	61	134	83	65	1	160	69
0	0	0	0	0	0	0	0	0	0	0
6	9	2	15	12	0	55	21	2	63	12
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
20	10	0	211	7	211	38	62	83	103	10
0	0	0	0	0	0	0	0	17	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
10	43	13	1025	180	1168	881	341	215	317	147
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	13	2	242	3	235	219	27	39	61	4
38	10	43	93	131	30	24	48	157	0	37
0	0	0	0	0	0	0	0	0	0	0
61	10	0	415	63	383	136	78	83	102	29
0	18	42	4	2	0	91	31	11	12	109
0	0	0	0	0	0	0	0	0	0	0
0	2	2	3	0	0	36	2	0	0	2
12	3	34	193	111	19	61	18	14	34	44
39	0	6	5	126	0	126	5	38	0	28
0	0	0	13	3	0	19	0	0	0	14
0	0	0	0	0	0	0	0	0	0	0
6	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	1	0	0
0	0	0	0	0	0	0	0	0	0	0
0	11	5	283	168	4	64	28	112	0	24
0	0	1	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	1	0	0	0	3	0	0	3
0	10	12	159	48	368	160	63	126	19	0
0	0	0	18	0	38	36	0	19	0	1
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
30	9	0	8	204	131	45	20	15	3	18
0	0	0	20	3	0	0	0	0	0	0
122	68	10	1100	308	624	771	423	76	417	249
158	28	19	1000	214	468	495	164	140	421	26
1	2	26	27	29	291	64	23	92	30	22
0	2	0	0	0	0	0	0	0	0	0
4	0	15	42	2	0	23	16	28	24	4
0	0	0	3	0	0	0	0	0	0	0
46	1	30	30	43	24	37	21	0	5	3
10	17	24	299	105	221	145	75	160	213	16
0	0	0	0	0	0	0	0	0	0	0
38	1	0	23	30	11	59	16	21	0	20
1	2	0	0	0	0	0	0	32	0	0
0	0	0	0	0	0	0	3	0	0	0
0	0	0	0	0	0	0	0	0	0	0
52	5	3	73	78	0	42	40	27	79	36
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
93	10	3	331	92	201	275	69	221	0	47
29	0	0	22	0	0	15	0	0	0	14
33	16	33	386	42	724	298	93	87	163	24
0	0	0	0	0	0	0	0	0	0	0
7	0	3	73	2	170	42	5	4	33	0
0	0	0	0	0	0	0	0	0	0	0
27	1	0	29	20	0	35	9	8	22	17
0	0	0	0	0	0	0	2	0	0	0
0	0	0	7	15	0	0	18	49	0	64
0	0	9	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
40	0	5	24	232	0	27	28	0	0	52
4	0	0	3	0	0	3	0	0	0	0
0	0	0	2	6	0	0	0	0	0	0
9	0	0	14	9	0	0	4	0	0	1
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	2	0	0
0	0	2	3	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	1	1	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
2	2	0	0	3	0	55	39	0	0	25
60	3	4	47	66	64	52	15	17	4	22
0	0	0	0	0	0	0	0	0	0	9
0	3	3	24	0	0	29	6	17	52	2
1	0	1	0	0	66	35	18	42	0	3
260	15	112	569	439	518	281	95	82	48	93
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
10	5	3	84	18	58	1	3	0	0	0
62	6	39	59	24	142	62	15	0	43	42
0	0	0	0	8	8	0	1	0	29	0
8	0	0	0	0	0	0	1	0	0	0
0	5	0	93	41	138	64	25	0	34	31
1	9	0	0	0	183	11	21	21	64	0
0	0	0	0	0	0	0	0	0	0	0
0	0	1	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
7	9	18	390	248	0	230	88	85	2	13
36	4	25	350	77	115	302	83	77	17	51
1	1	0	35	12	0	0	19	18	0	5
10	10	6	74	33	11	38	25	11	9	20
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
5	5	6	15	236	0	14	4	9	2	2
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
25	0	0	13	1	0	0	0	43	0	4
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
1	0	0	1	0	0	0	10	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
8	2	14	11	41	46	47	9	38	5	27
4	0	0	9	11	27	31	1	4	1	7
27	21	18	911	207	1424	1118	360	227	702	145
56	5	55	29	302	167	66	32	53	12	57
0	1	0	8	29	0	0	0	0	5	0
3	1	0	1	19	19	6	40	9	0	10
5	1	8	34	0	40	0	5	1	0	0
241	20	81	102	578	0	218	82	205	6	57
0	0	1	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
21	52	4	897	364	886	904	335	230	616	101
0	1	2	14	2	0	0	14	0	0	2
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	2	0	0	0
0	0	0	0	0	0	0	0	0	0	0
5	0	0	8	5	15	0	2	0	0	2
0	0	0	0	0	0	0	0	0	0	0
47	30	12	486	368	797	619	159	39	112	123
40	17	38	389	105	589	122	103	37	279	35
0	2	0	26	0	0	0	0	0	0	3
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	5	0	0	0
102	2	3	52	98	0	34	25	1	2	34
0	0	0	0	0	0	0	0	0	0	0
98	8	102	246	150	264	129	75	118	76	24
0	24	0	319	45	347	334	60	12	129	10
0	3	0	0	64	0	1	11	21	29	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	1
0	0	0	0	0	0	0	3	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	10	4	126	0	0	39	15	0	0	7
0	3	2	0	0	24	29	4	0	17	0
28	24	8	248	116	486	261	73	110	251	52
0	0	0	0	0	154	0	0	0	0	1
41	23	56	317	240	530	256	148	354	259	56
4	0	0	9	0	0	0	0	0	0	0
19	9	0	277	22	237	160	20	128	83	10
0	0	0	0	0	5	1	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
3	6	32	163	184	0	184	24	84	0	69
25	0	20	48	4	76	74	15	15	0	17
5	0	0	12	0	7	0	3	10	0	17
372	17	75	609	532	21	183	98	83	0	115
88	3	59	2	11	171	23	61	76	63	83
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	7	0	2	1	0	0	0	0
0	0	0	0	1	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	1
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
4	11	3	50	102	317	55	70	20	27	5
52	1	8	5	58	1	42	11	38	0	6
136	13	172	106	126	0	104	29	50	0	48
8	4	0	80	3	185	89	60	67	78	21
2	9	7	267	40	286	275	49	35	83	25
20	7	0	185	106	194	116	36	71	68	52
0	0	0	0	48	0	0	3	0	0	0
0	0	0	0	0	0	0	0	0	0	0
21	49	28	647	173	522	521	276	14	426	32
0	0	0	0	0	73	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	7	1	53	6	107	71	18	0	88	22
2	0	0	2	0	2	2	0	0	4	0
0	0	0	0	0	0	0	0	0	0	0
8	0	0	0	1	0	0	0	0	0	0
20	8	9	97	88	73	0	28	27	1	26
45	20	38	338	209	216	165	112	25	42	71
8	8	8	88	90	5	145	13	25	51	19
10	2	0	3	0	4	1	1	0	4	5
0	1	0	58	0	31	43	4	0	8	2
2	10	4	193	26	324	225	95	34	84	59
6	12	6	339	15	1285	107	72	9	45	32
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
1	0	0	44	0	9	2	2	109	0	0
39	4	0	114	4	0	122	5	22	21	2
0	0	0	0	0	0	0	0	0	0	0
0	0	0	27	0	1	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
1	0	0	0	2	0	0	2	0	0	9
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
1	1	0	37	0	113	81	10	60	0	22
0	0	0	0	0	0	0	0	0	0	0
2	1	1	6	71	4	43	15	0	0	16
0	0	0	0	0	0	0	0	0	0	0
0	0	0	1	0	0	0	0	0	0	0
0	0	2	24	3	0	34	36	39	0	31
0	0	0	0	0	0	0	0	0	0	0
5	0	0	30	0	139	39	26	0	22	0
1	1	7	29	10	4	92	20	7	24	8
0	0	0	0	0	0	0	0	0	0	0
1	8	13	121	33	325	163	18	0	138	14
223	426	149	5167	1446	8003	3899	2119	974	3263	797
0	0	0	0	0	0	0	0	0	0	0
0	0	0	23	0	97	52	11	0	0	12
0	2	2	87	0	0	32	35	1	1	0
0	0	0	0	0	0	0	3	0	0	0
0	1	0	0	0	0	0	3	0	0	0
0	0	0	32	8	2	27	10	21	3	2
0	2	0	54	74	0	75	20	0	39	2
10	7	3	79	67	200	98	29	0	19	3
0	11	0	71	6	0	87	33	131	0	14
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
1	15	10	296	35	171	247	30	61	17	25
0	33	0	334	83	77	71	65	17	108	49
16	7	4	233	59	34	98	59	80	22	1
0	0	9	122	13	0	25	4	3	0	0
0	2	1	53	100	0	63	17	0	0	9
29	0	0	45	20	0	16	6	12	0	0
0	0	0	0	0	0	0	0	0	0	0
0	2	6	123	9	212	162	11	77	69	3
0	8	0	2	7	0	167	7	0	36	0
0	0	1	0	0	0	0	2	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	2	0	11	34	0	39	28	0	0	2
6	9	9	102	37	176	185	38	67	72	19
0	1	0	0	25	0	7	0	0	0	15
1	11	0	219	8	175	6	32	9	25	20
70	1	10	23	5	0	0	3	8	0	26
0	0	0	0	0	0	0	0	0	0	0
14	0	19	58	175	0	29	5	0	0	9
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	3	0	0	0	13	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
28	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	1
0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0
0	0	4	13	0	0	0	4	0	0	1
3	60	30	37	117	123	283	56	1	41	38
69	19	14	189	128	0	615	191	121	31	162
316	109	177	1358	998	44	1470	797	345	14	612
