0	373	317	774	701	984	473
0	0	0	0	0	24	7
0	0	55	17	0	0	40
0	0	0	0	0	0	0
0	0	0	0	0	0	0
88	0	24	0	0	0	0
0	0	0	0	0	0	0
0	0	0	7	0	0	0
15	18	0	75	38	35	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	97	84	237	59	146	117
0	0	0	42	36	0	18
0	0	4	0	16	12	39
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	2	0	0	0
50	31	1	103	27	16	0
0	0	87	123	79	48	4
49	130	138	187	164	226	172
6	177	176	48	88	112	19
0	394	1186	544	235	1250	850
0	0	0	0	0	0	0
192	225	484	620	242	706	470
0	0	0	0	0	0	0
115	1	111	89	0	0	0
0	0	0	0	26	105	68
0	0	1	2	3	0	9
246	0	123	52	111	11	113
75	0	0	72	4	0	1
0	0	32	0	32	0	17
38	86	359	811	400	713	622
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	11	10	0	11
0	0	46	0	5	28	0
0	28	94	81	44	47	50
0	0	0	0	0	0	22
57	0	0	0	64	0	0
0	62	115	258	160	80	61
0	0	0	10	0	6	0
0	13	50	73	52	0	0
0	0	0	0	0	0	0
0	14	0	38	67	1	0
0	6	0	0	0	0	0
0	0	18	5	44	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
16	8	236	68	0	60	55
0	0	39	0	0	0	0
0	0	0	0	0	0	0
178	0	42	0	0	61	0
0	0	0	0	0	0	0
0	0	19	0	5	0	0
0	70	64	43	95	198	85
0	0	21	52	0	0	16
30	0	0	31	6	47	11
107	0	9	0	1	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	42	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	52	0	0	0	0	0
110	61	52	122	0	82	1
0	0	503	211	107	747	80
0	0	0	0	0	0	0
209	154	78	336	262	199	356
2602	996	1388	2674	1901	2218	1627
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
105	83	189	250	90	124	143
52	144	0	268	170	2	117
337	87	351	327	157	76	148
193	774	1607	2848	1193	2808	1729
378	1748	1223	4755	2830	5120	2763
50	0	316	280	363	866	28
0	0	0	0	0	1	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
12	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	2	1	5
1	75	0	137	0	18	56
82	55	3	88	52	173	66
0	0	0	0	0	19	0
0	0	0	0	0	18	0
0	0	0	0	1	0	0
0	0	0	0	0	0	0
0	3	0	0	0	0	0
0	0	0	85	37	0	7
0	0	0	82	0	35	0
0	0	0	0	0	0	0
0	0	0	1	0	1	0
0	48	319	588	131	45	61
0	0	38	0	54	0	3
387	77	114	166	200	191	94
102	123	833	1323	325	1372	620
0	0	0	0	0	80	0
0	1	54	193	1	158	29
0	0	1	1	13	0	24
0	20	53	91	83	62	0
83	129	37	393	306	266	102
0	49	62	154	33	31	9
0	0	0	0	0	0	0
169	0	0	0	90	53	0
0	0	46	63	0	0	0
