0	0	0	0	0	0	0	0	0	0
0	6	0	0	0	0	99	19	0	0
0	0	0	0	0	0	0	0	0	0
0	0	2	0	0	0	0	0	0	0
0	0	0	0	0	0	8	0	0	0
0	0	3	0	0	45	29	36	0	0
0	0	0	0	8	20	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	18	13	4	0	0	9	0	0
0	0	0	0	0	18	0	0	12	0
23	0	0	0	0	0	0	0	0	0
0	0	0	19	0	0	0	42	0	0
0	0	0	0	0	0	0	0	0	0
0	0	8	0	6	0	0	0	0	0
10	0	0	0	0	0	0	0	0	0
0	0	0	0	11	0	4	0	1	0
0	0	0	0	0	0	0	0	0	8
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
18	0	0	0	0	8	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	9	2	0	35	0	7	3	4	0
0	0	0	0	0	0	13	0	0	0
0	0	0	3	6	0	0	0	0	4
31	32	5	76	13	139	40	89	37	21
0	24	0	0	0	8	0	27	0	6
0	15	1	16	0	0	0	10	1	0
185	84	50	118	282	276	171	256	178	172
9	0	0	33	2	34	4	21	1	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
5	37	6	42	99	61	66	84	74	28
0	23	11	0	42	30	61	44	0	11
0	0	0	0	0	23	31	8	27	0
45	33	7	189	84	79	45	335	155	63
437	79	190	190	275	682	184	131	234	153
201	91	59	188	128	270	63	100	173	215
20	20	14	0	15	61	0	57	35	0
36	24	9	139	4	13	10	134	29	51
0	0	0	0	0	0	1	1	0	0
5	0	0	4	11	6	1	7	12	2
0	0	0	0	19	0	0	4	6	20
2	0	0	0	0	0	0	0	0	0
7	2	5	0	10	8	15	2	5	5
0	0	0	0	0	0	0	0	0	0
0	9	8	0	0	0	0	0	10	0
11	0	0	1	0	13	20	1	0	0
0	0	0	1	3	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	5	0	0	0	0	3	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
191	25	59	158	110	272	130	218	61	2
0	0	0	0	12	0	0	0	0	0
0	0	3	47	64	118	152	96	125	116
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
127	72	46	137	164	194	249	97	187	47
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
460	306	94	933	352	994	875	967	736	343
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
175	69	43	329	145	303	322	160	181	126
142	7	6	25	83	27	149	23	24	25
0	0	0	0	0	0	0	0	0	1
6	5	1	15	10	26	42	15	21	13
113	55	31	30	105	0	471	89	195	99
0	0	0	0	0	0	0	10	0	0
6	0	0	0	1	0	1	0	0	0
183	68	36	151	257	105	107	162	73	84
87	58	5	33	37	32	72	7	58	22
23	0	5	8	10	0	58	0	28	0
0	0	0	0	0	0	0	0	2	0
1	0	0	2	10	0	3	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	7	0	0	0	1
0	51	35	66	58	86	33	178	63	90
14	0	0	0	0	0	2	2	5	0
2	65	41	77	185	248	38	322	90	96
1	0	0	0	0	0	0	1	0	0
0	0	0	0	0	0	0	0	0	0
8	0	1	0	0	0	37	0	0	0
57	51	68	93	254	432	20	462	291	166
0	13	24	18	31	0	0	30	26	22
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	17	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
76	9	24	27	61	121	41	110	26	27
25	0	14	39	36	42	0	19	24	6
688	380	180	997	924	1560	1193	1252	1057	581
276	85	81	406	261	378	309	160	198	82
39	2	7	50	60	110	7	94	30	59
0	0	0	0	0	0	0	0	0	0
36	60	8	171	76	193	180	68	52	45
0	0	0	0	0	0	0	0	0	0
13	28	49	85	109	2	204	226	115	89
385	295	233	643	1025	852	469	1416	488	211
95	0	7	22	94	18	58	98	52	0
3	0	20	24	28	32	9	17	25	0
0	0	15	205	0	0	11	3	0	142
38	0	24	2	43	16	0	6	3	22
0	0	0	0	0	0	0	0	11	0
83	34	100	143	210	215	128	272	54	46
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	2	0
20	1	23	117	35	99	146	85	117	42
47	21	19	97	29	122	71	147	18	16
73	49	38	67	103	219	69	147	122	69
0	0	0	0	0	0	0	0	0	0
10	12	22	4	3	1	32	46	11	4
0	0	0	0	1	0	10	0	0	0
93	29	56	154	75	2	108	151	94	44
0	4	9	0	41	0	4	7	15	15
66	0	3	9	50	131	14	28	27	6
0	0	0	0	4	0	1	0	0	0
0	0	0	0	0	0	0	0	0	0
12	0	0	0	0	0	2	0	0	0
27	21	6	0	16	0	0	34	45	0
4	2	0	1	1	0	0	0	0	0
0	0	0	1	0	3	3	1	0	0
0	2	3	29	8	8	0	24	1	1
0	0	1	0	0	0	0	1	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	1	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	4	0	0	3	0	0	0	0	0
0	0	0	0	1	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
43	0	11	1	6	0	1	1	28	0
0	0	0	0	0	0	0	0	0	0
0	0	3	30	35	0	99	79	25	0
22	13	27	40	175	147	119	111	113	30
0	0	2	4	6	0	22	0	2	0
184	23	36	134	137	271	29	97	122	62
0	28	11	78	79	26	74	43	8	73
560	139	149	714	421	517	287	419	211	192
0	1	0	0	1	0	3	1	0	0
0	0	0	0	0	0	0	0	0	0
8	1	10	0	38	37	23	0	20	0
29	0	13	77	40	35	109	0	47	38
0	37	2	21	22	0	23	32	1	13
0	0	0	0	0	0	3	2	5	0
79	22	14	105	105	17	0	37	45	28
157	40	0	342	115	1027	317	75	184	156
4	10	1	0	12	0	43	0	27	0
0	0	0	1	0	0	77	35	0	0
0	0	0	29	0	0	0	0	0	0
35	1	1	14	1	4	31	52	6	14
133	153	48	241	211	202	293	519	143	141
74	170	28	170	123	243	199	151	142	79
45	38	14	31	97	105	72	159	11	22
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	0	0	3	0	10	20	11	9	1
0	0	0	0	0	0	0	10	0	0
0	0	0	0	0	0	0	0	0	0
10	15	15	2	9	30	14	6	54	24
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
73	46	11	72	44	191	161	124	65	67
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
30	11	9	80	44	47	46	41	17	0
18	1	3	8	18	9	6	2	12	0
319	220	133	330	377	455	621	420	278	340
15	17	26	132	95	122	121	27	44	20
17	0	0	0	4	0	4	0	0	2
0	0	1	0	3	2	5	0	0	0
42	12	8	26	23	39	0	12	21	39
58	195	52	244	219	648	230	602	398	166
0	0	0	0	1	0	0	0	0	0
11	10	7	0	7	0	6	12	1	0
0	0	5	0	5	15	0	0	22	0
628	257	178	648	733	1104	888	664	634	250
12	0	0	9	0	0	11	15	5	0
0	0	0	0	0	0	0	0	0	0
20	0	7	0	12	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
6	1	0	5	9	12	3	4	3	3
0	0	0	0	0	0	0	0	0	0
208	111	157	422	729	734	1064	402	628	223
122	16	55	97	163	215	161	210	111	93
0	38	6	9	13	256	13	14	35	17
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	2	0	0	36	10	0
0	11	4	0	0	52	12	0	9	0
0	0	0	0	0	0	0	0	0	0
268	130	75	160	316	346	323	301	309	81
196	83	29	255	162	233	360	242	223	76
9	0	18	34	106	44	0	81	28	0
0	0	0	0	0	0	0	0	0	0
0	7	0	10	0	102	6	104	40	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	20	0	31	49	179	59	42	6
123	40	21	0	22	185	69	61	28	75
236	90	93	268	321	463	362	434	311	228
18	0	0	0	0	0	0	0	3	0
439	181	93	679	414	603	666	348	393	149
12	9	5	0	8	11	28	20	6	0
227	29	44	97	259	158	137	167	156	52
0	0	3	11	24	0	18	0	0	1
0	0	0	0	0	5	2	10	1	15
0	8	0	0	6	7	0	15	18	12
236	173	111	294	583	505	351	272	257	190
147	68	32	102	132	111	85	114	52	25
101	18	16	141	29	0	22	8	54	0
591	231	127	774	794	1545	1565	728	691	520
107	42	35	130	196	28	86	86	83	132
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	4	0	4	1	0	3	6	5	0
0	0	0	7	0	0	0	6	0	3
20	5	0	1	16	22	2	28	2	1
0	0	0	0	0	0	0	0	0	0
0	4	0	0	1	37	9	0	0	0
0	0	0	0	5	0	0	27	0	17
9	0	5	12	26	0	0	0	22	0
76	50	63	364	301	412	142	664	293	127
0	2	7	44	35	10	17	28	30	0
223	40	29	186	221	126	191	250	161	58
113	83	42	139	276	243	345	259	247	76
226	150	52	216	190	330	201	216	221	185
244	96	101	182	340	91	210	256	262	64
0	0	0	0	0	37	0	0	0	0
0	0	0	0	0	0	12	0	0	0
572	136	88	629	197	1038	549	649	685	461
15	0	5	73	56	86	0	41	99	14
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	51	25	156	0	51	16	8
0	0	0	0	2	2	0	3	1	0
0	0	0	0	4	0	0	9	0	0
0	0	0	2	0	0	0	0	0	11
28	1	6	0	17	40	88	0	40	0
115	45	27	64	106	188	118	120	73	13
33	9	9	39	63	41	39	90	9	9
30	2	1	29	15	20	20	3	24	0
19	7	14	74	52	101	11	51	18	24
132	47	57	401	197	534	878	543	438	230
282	222	128	449	453	258	599	761	445	558
0	0	0	0	0	0	0	0	1	0
0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	2	0	0	0	0
9	10	4	10	21	25	35	35	20	11
0	8	0	37	7	48	12	32	34	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	15	16	0	19	0	0	90	2	8
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	0	23	41	14	197	8	87	40	40
0	0	0	0	0	0	0	0	0	0
226	81	26	116	126	467	110	345	262	89
0	0	0	0	0	0	0	0	1	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	11	13	40	74	12	12
0	0	0	0	10	0	0	0	17	0
147	46	21	175	128	153	35	136	262	29
41	9	25	39	46	62	189	93	88	34
0	0	0	0	0	0	0	0	0	0
50	26	25	17	212	99	110	233	131	35
2574	1336	960	3729	3962	4432	4551	4484	3353	1739
0	0	0	0	0	0	0	0	0	0
1	0	0	1	4	1	0	43	0	0
35	65	37	25	89	67	79	80	58	86
0	1	5	17	3	0	28	12	0	1
0	11	2	8	0	0	0	20	24	15
65	49	20	54	79	86	65	73	32	42
57	0	24	157	227	146	243	188	138	31
21	17	18	34	38	144	36	60	102	34
91	44	15	63	69	148	155	180	65	126
7	0	3	0	15	10	0	0	5	0
0	0	0	0	0	0	0	0	0	0
1	0	0	0	0	0	0	0	0	0
69	47	76	271	399	599	145	372	209	130
325	38	81	562	296	683	228	484	228	119
44	59	66	108	258	259	297	359	178	102
72	46	23	92	164	174	169	109	164	104
76	35	34	110	120	229	180	41	169	56
7	0	24	41	74	149	28	32	45	50
0	0	0	0	0	0	0	0	0	0
152	41	28	296	124	142	255	137	150	249
53	98	47	32	77	34	7	43	108	14
0	0	4	5	56	0	95	6	13	0
0	0	0	0	0	0	0	0	0	0
47	26	0	38	72	159	0	29	89	50
214	32	7	218	315	113	240	221	150	13
25	1	3	17	1	45	66	16	19	11
369	117	104	269	297	452	357	383	317	156
21	0	29	20	33	19	0	35	1	1
0	0	0	0	0	0	0	0	0	0
75	5	10	33	32	1	54	1	20	13
0	0	0	0	13	0	0	0	1	0
0	0	0	0	0	0	0	0	0	0
10	5	0	0	0	0	18	8	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
8	21	2	11	1	89	0	0	7	18
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	1	1	0	0	1	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	3	0	0	0	0	0	0
0	0	0	2	15	0	0	0	0	0
1316	793	379	1589	839	2081	2584	3183	1928	942
12	38	37	211	138	431	214	462	465	495
642	341	818	2162	1959	3273	3004	2873	1821	1785
66	19	9	76	127	72	5	0	93	0
0	0	0	0	13	0	0	0	31	0
0	38	11	31	7	0	0	0	18	0
0	0	5	0	13	0	0	0	6	0
58	94	27	42	98	69	0	0	7	18
0	0	0	2	0	2	0	17	0	0
0	0	0	0	0	0	0	0	0	0
56	14	10	65	73	120	142	69	37	2
0	7	0	8	3	17	0	0	0	5
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
117	58	48	201	103	280	0	78	133	116
486	406	134	674	710	630	1147	582	799	296
44	13	10	0	1	0	0	4	18	12
119	0	30	167	127	275	1	138	102	1
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
138	46	80	43	154	80	98	46	194	69
0	0	0	0	0	0	0	0	0	0
0	0	14	0	0	0	0	0	0	0
22	0	0	0	15	0	21	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
20	0	11	0	3	1	0	80	26	25
51	0	1	25	3	36	0	52	12	22
6	4	10	31	64	2	10	1	36	11
0	0	0	0	0	0	0	0	0	0
23	1	2	0	9	4	7	19	0	0
163	127	47	193	183	136	242	264	48	57
60	39	0	0	0	0	0	0	0	0
0	34	18	209	238	80	617	175	188	16
0	0	0	0	0	0	0	0	0	0
138	0	0	47	4	0	69	46	40	0
0	0	0	7	3	0	0	0	0	0
0	0	0	0	0	0	31	9	11	0
105	31	9	152	27	76	94	41	94	1
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	1	3	4	0	1	0	0	1
0	0	0	0	0	0	0	0	0	0
79	49	46	129	124	170	125	131	91	52
27	12	7	4	15	28	0	31	35	0
14	18	16	26	26	8	10	51	44	19
18	24	21	58	65	51	70	60	71	11
252	73	70	367	92	360	122	464	184	44
133	91	45	160	266	241	101	244	130	68
13	10	17	15	19	41	65	50	21	16
84	32	39	97	153	187	160	178	89	69
0	0	0	0	0	0	0	0	0	0
0	0	1	23	14	39	0	23	9	3
51	13	14	28	42	77	38	71	49	1
