169	443	394	740	183	417	323
0	8	11	0	0	5	5
20	2	16	0	30	0	13
0	6	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	12	0	0	0
0	0	0	0	0	0	0
5	7	2	0	0	0	7
0	4	29	9	1	5	76
0	0	0	0	0	0	0
0	0	0	0	0	0	0
25	35	78	24	0	27	5
25	5	0	0	0	0	12
0	39	0	0	33	5	47
1	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	3
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
14	14	26	0	0	0	0
48	47	52	0	0	128	1
85	55	112	131	18	81	172
10	8	87	108	0	76	18
176	432	851	752	162	599	769
0	0	0	0	0	0	0
169	209	299	105	44	93	477
0	0	0	0	0	0	0
0	0	76	5	0	43	84
23	38	24	0	0	31	39
7	3	8	11	5	9	4
4	9	121	66	0	1	81
14	15	8	49	0	25	1
0	17	0	2	0	81	0
155	257	222	339	173	393	249
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	4	0	1	6	38	0
10	19	4	56	0	63	12
0	0	0	0	0	0	0
34	41	21	34	17	37	28
0	0	0	0	0	0	0
0	0	0	0	0	0	0
54	99	105	22	28	10	93
0	0	0	2	11	0	1
6	0	32	31	0	0	1
0	0	0	0	0	0	18
10	0	0	0	0	0	2
0	0	0	0	0	0	0
10	0	0	10	0	0	9
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	9	6
3	0	0	0	0	0	0
0	0	0	0	0	0	0
18	141	0	0	0	0	68
0	0	0	0	0	0	0
0	49	91	0	0	0	48
12	120	21	132	117	55	33
0	0	3	0	0	0	36
9	8	0	0	27	99	43
0	50	0	0	0	0	0
0	0	0	0	0	0	1
0	0	0	2	0	3	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	22	0	0	0	25
0	39	0	104	0	0	0
177	41	269	111	14	106	128
0	0	0	0	0	0	0
95	108	163	255	44	94	127
296	702	593	1479	304	626	641
0	0	0	0	0	0	0
0	1	4	0	0	0	7
0	0	0	0	0	0	0
0	0	0	0	0	0	9
0	0	0	0	0	0	0
10	0	86	83	0	40	1
15	49	129	277	106	215	142
14	51	23	119	17	92	58
550	477	1052	1338	261	713	924
985	1813	2111	1467	953	1247	1791
57	58	139	78	0	43	90
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
5	0	9	0	0	0	0
0	0	0	0	36	67	0
0	0	0	0	0	0	0
0	0	33	0	0	0	0
0	0	14	59	0	0	26
0	26	88	2	0	2	0
0	0	0	27	0	0	0
0	0	32	0	0	0	13
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	2	1	0	0	24
0	0	0	0	0	0	0
59	4	39	93	0	43	38
0	0	0	0	0	0	0
0	0	0	0	0	1	0
0	83	18	60	0	6	45
0	0	0	0	0	0	0
78	82	68	50	13	24	30
235	393	403	836	124	307	390
0	0	0	0	0	71	0
37	0	53	0	0	0	0
0	0	0	0	0	0	0
0	39	10	26	0	0	25
23	135	112	138	50	113	103
13	11	75	97	0	51	71
0	0	0	0	0	0	0
0	0	23	15	0	12	0
13	0	16	72	0	1	0
85	0	139	74	0	9	25
0	0	19	48	0	0	2
0	0	0	0	0	0	27
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	13	84	81	3	38
0	0	0	0	0	0	0
0	0	0	0	0	0	4
866	996	1285	2030	416	975	1381
8	0	0	0	2	0	0
0	81	44	67	5	18	17
0	0	0	0	0	0	0
32	65	118	15	1	0	66
0	11	34	0	0	27	60
26	7	6	0	12	22	21
10	23	0	23	13	0	11
0	44	38	17	0	73	7
8	0	0	0	3	14	9
41	25	0	34	17	10	46
11	33	62	87	11	0	52
0	0	0	0	0	0	0
0	0	0	1	0	0	0
4	14	0	13	0	1	0
33	28	24	125	0	39	26
0	0	0	0	0	61	0
0	0	0	0	0	0	0
0	13	0	18	9	0	4
12	19	6	66	41	86	1
0	0	0	0	0	0	0
26	24	53	5	1	19	7
47	74	258	219	45	187	197
801	101	55	48	3	6	147
0	0	0	0	0	0	0
41	83	168	151	22	182	290
14	0	13	0	0	0	0
0	9	2	67	0	0	17
0	0	0	0	0	0	0
22	185	65	204	118	20	195
17	32	133	208	0	39	87
0	0	0	0	0	0	0
10	0	0	30	0	0	7
0	0	0	0	0	0	0
2	23	2	1	17	3	4
0	0	1	6	0	92	34
0	0	0	0	0	27	0
22	128	112	76	28	152	94
0	0	0	0	0	0	0
0	0	0	1	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
7	2	98	81	54	75	122
0	0	0	0	0	0	0
28	166	298	100	0	75	123
0	80	0	49	0	0	0
9	15	42	45	0	35	13
3	1	0	0	2	8	2
62	116	31	71	21	22	27
0	0	0	0	0	0	0
22	45	39	101	24	64	144
10	5	16	0	0	27	14
36	0	23	0	47	0	16
0	0	10	0	0	0	0
0	39	22	78	0	13	42
5	11	0	19	0	0	4
18	41	29	18	34	125	43
30	0	26	0	0	41	0
0	0	0	0	0	0	0
26	76	19	186	12	35	40
0	12	0	57	0	0	0
162	421	800	661	204	222	585
0	0	0	0	0	65	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
61	235	46	87	58	167	3
0	0	0	0	0	5	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	4	0	0	0	0
0	0	0	0	0	0	0
0	0	35	34	31	35	0
8	56	74	170	100	358	300
1	0	11	0	0	4	38
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	11	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
19	50	24	65	15	0	0
0	0	0	0	0	0	0
0	0	0	12	1	0	0
8	1	4	0	0	0	13
227	1326	732	1890	200	1971	1909
0	0	0	0	0	0	0
0	0	0	0	0	0	0
707	2361	2014	1674	559	1530	2412
0	1	0	0	0	0	1
10	62	32	0	0	37	38
0	0	0	0	0	0	0
18	130	49	124	60	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
793	1815	1945	4039	737	1912	1277
0	0	0	0	0	0	0
3	111	109	52	3	11	171
0	0	0	0	0	0	0
10	0	5	18	0	1	0
0	0	0	0	0	0	0
7	16	10	110	19	14	42
0	0	17	29	0	0	0
108	72	192	112	100	161	25
0	0	21	0	0	0	0
30	72	38	52	40	92	74
56	91	74	222	4	167	148
7	27	17	113	0	42	22
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
71	25	29	75	0	88	91
60	71	103	158	22	61	64
0	31	78	0	0	0	46
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	73	0	0	0
0	0	24	0	0	0	27
0	5	5	0	2	19	28
0	0	0	0	34	0	0
33	79	119	195	88	313	82
1	78	130	88	64	81	103
0	0	1	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	1	14	0	0	9
0	0	0	0	0	11	0
0	99	0	112	0	33	53
0	0	85	31	0	105	128
0	8	0	0	0	0	26
8	82	67	213	0	11	98
112	268	52	449	56	306	248
