0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40	8	39	10	5	53	8	32	31	8	5	2	15	0	237	87	0	55
311	42	0	51	14	9	53	146	30	0	0	34	0	37	15	0	48	71
0	0	2	0	0	0	26	0	0	0	0	3	0	0	0	48	0	0
76	16	64	40	32	53	19	23	2	21	15	50	0	51	11	62	45	30
0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	3	0	0
81	12	41	25	17	56	0	0	15	63	23	94	0	100	0	0	30	37
99	190	219	595	511	266	657	240	291	306	396	559	247	315	236	456	310	315
0	0	0	0	0	0	0	0	0	0	11	15	0	0	0	0	0	2
0	0	0	0	0	35	0	13	0	0	15	100	0	1	10	24	99	28
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	123	0	0	0	0	0	0	1	37	0	0	0	0	0	0
0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0
0	0	0	5	0	0	0	6	0	0	7	12	0	5	1	0	0	9
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	2	254	0	0	0	0	0	0	64	25	0	0	0	0	0	0
28	112	20	38	29	96	60	63	48	0	126	166	0	66	8	8	3	69
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	1	0	0	0	1	0	0	2	1	0	47	19	0	0	0
185	0	163	399	168	91	237	41	160	382	0	21	1	184	49	37	0	143
288	138	46	0	40	0	49	27	43	85	41	61	0	206	37	117	248	36
207	321	471	377	439	237	665	687	590	293	192	268	0	573	338	371	710	364
71	2	0	107	4	0	116	0	0	0	45	13	0	89	0	3	0	33
19	0	25	68	6	0	29	31	121	0	45	40	0	0	0	98	0	82
13	0	0	87	0	43	9	2	0	0	0	0	0	0	0	0	0	0
0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	9
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	17	0	0	0	0	0	0	26	0	0	14	0	0	0	0	0	0
0	0	20	5	0	29	0	1	10	42	6	40	0	0	75	2	2	34
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	3	34	43	9	34	117	0	0	20	90	0	49	0	193	134	116
215	257	394	630	642	728	591	818	457	587	497	916	28	269	201	453	250	842
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
1	0	0	1	0	0	1	0	0	33	0	0	0	0	0	9	0	11
19	25	0	51	25	1	62	10	27	19	21	58	0	42	6	23	32	11
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	11	0	0	0	0	3	0	0	0	0	0	0
0	0	0	0	0	0	0	9	0	23	0	0	0	0	0	0	0	16
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
258	37	35	253	71	138	71	67	138	66	68	196	0	269	87	72	26	202
88	53	20	189	238	122	78	77	96	318	0	91	0	153	11	36	150	5
638	305	234	342	550	462	600	437	566	431	368	475	40	1052	231	167	514	248
1499	953	2369	4023	3436	1967	3119	3507	2338	3396	2758	3570	3824	2418	1362	2033	3268	3025
2332	1892	3094	2951	3979	4603	4338	1975	2189	3896	2178	3509	1369	3100	2379	1622	3531	1864
368	230	372	653	482	599	632	401	592	597	128	331	689	271	263	218	642	166
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45	0	23	249	0	43	44	2	2	91	4	23	0	7	13	8	0	58
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	54	0	0	0	0	0	0	0	0	0	59	0	0	0	0
0	1	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0
55	92	1	77	99	49	147	99	38	0	16	30	0	256	0	65	92	101
83	108	135	92	85	154	94	51	258	212	63	102	0	135	53	13	277	122
20	40	21	189	158	87	63	8	127	46	84	40	0	31	17	186	10	166
0	0	13	0	0	0	0	0	0	0	0	15	0	0	0	0	0	2
451	181	17	161	182	185	112	206	122	0	154	261	215	156	0	61	252	188
19	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
604	453	532	1006	979	186	698	560	337	540	385	975	68	575	426	650	698	955
0	0	4	427	10	51	168	198	122	109	24	14	601	162	175	54	68	51
202	93	34	122	158	43	0	0	30	112	53	49	1	220	73	32	71	133
16	9	0	0	0	0	0	0	16	0	0	0	0	0	0	86	1	0
4	0	1	0	3	0	7	15	6	0	0	10	15	20	1	11	0	2
13	0	0	40	0	0	88	25	27	19	0	83	0	0	0	53	10	40
167	77	15	59	1	56	167	17	49	97	131	141	99	0	37	44	74	242
206	107	244	63	299	58	166	96	88	59	87	184	17	157	56	66	267	145
548	281	321	1138	486	278	787	340	283	422	241	612	1	471	304	440	429	460
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
52	316	105	292	72	69	92	28	137	0	118	238	0	159	24	67	130	240
93	70	7	0	111	3	157	46	73	111	27	0	0	103	2	75	79	40
0	0	9	0	19	5	0	0	0	0	11	3	0	0	0	19	0	3
5	104	114	179	235	99	112	50	131	71	47	88	157	271	91	13	116	62
178	48	34	66	20	17	8	1	1	0	34	52	0	66	0	22	0	7
0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	30	0
0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	13
49	48	32	143	9	60	93	103	30	150	31	60	0	44	64	94	22	119
71	80	93	242	0	170	58	66	22	191	95	127	0	66	35	299	200	176
5	56	0	0	45	0	51	179	1	0	5	21	0	4	32	0	0	29
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50	0	2	54	6	0	0	0	42	0	1	0	0	0	15	0	0	3
39	0	9	25	0	42	8	125	19	10	6	4	0	3	0	2	0	93
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
108	156	41	168	0	77	499	148	136	30	39	99	68	141	40	204	163	230
1950	1787	1736	2547	2291	1803	2929	1020	1092	2679	1020	2087	757	2378	983	1688	2099	1657
28	12	30	0	0	97	8	21	54	59	0	46	0	0	15	26	54	17
323	143	252	329	333	129	61	212	33	69	80	118	213	108	121	36	387	137
4	0	0	0	4	0	0	0	4	0	1	0	0	0	2	3	1	0
116	107	14	162	2	71	96	183	123	176	114	39	0	203	25	151	190	65
206	121	290	229	144	92	96	217	276	306	28	93	198	304	249	459	0	133
107	172	98	61	446	70	311	129	279	313	281	99	21	42	44	297	229	142
1	0	0	0	0	14	0	0	3	0	0	17	0	0	44	0	31	25
11	59	126	123	70	37	111	80	1	104	33	45	0	278	87	13	110	60
10	0	12	0	0	4	11	0	0	0	0	6	0	0	0	0	2	0
136	140	102	181	385	101	203	98	42	40	74	134	0	64	100	88	396	94
124	55	117	316	213	187	18	148	239	111	79	79	58	169	55	195	410	69
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27	0	0	24	1	4	372	23	124	0	16	26	228	17	19	0	28	79
140	4	12	166	110	15	73	104	15	202	5	2	0	21	11	13	90	9
72	95	30	59	0	0	55	31	15	95	1	18	0	14	6	22	42	20
5	0	41	6	0	0	1	29	1	2	0	3	104	1	0	73	0	32
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	17	20	0	38	9	9	43	17	27	18	16	0	9	6	96	41	35
29	59	85	289	89	103	174	133	104	0	41	124	167	97	60	221	172	229
0	0	0	6	0	0	0	16	0	0	0	0	0	0	0	0	0	5
85	0	210	357	22	62	286	175	189	106	73	215	284	207	93	80	97	123
39	33	103	192	100	141	169	40	37	209	9	30	0	140	56	0	49	73
48	95	21	354	54	320	118	214	74	66	186	222	20	74	117	146	106	306
0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	3	0	0
204	79	192	298	144	328	145	83	185	213	143	277	0	393	202	40	362	261
213	35	0	89	106	100	223	43	108	265	11	85	116	43	121	337	228	169
0	0	0	0	0	14	24	0	29	0	9	12	0	0	6	10	0	11
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	4	0	0	0	72	0	40	0	44	0	50	0	4
69	105	113	118	178	34	347	81	165	64	51	202	0	208	104	25	203	207
415	51	50	421	270	453	202	442	184	590	225	243	0	266	82	184	710	538
0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	49	0
0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	26	19
43	119	40	354	78	120	61	40	56	154	45	48	0	226	52	71	137	8
271	55	104	139	62	78	94	32	144	231	269	243	36	150	66	117	224	132
0	0	0	0	0	124	0	0	0	1	0	0	0	0	0	0	40	0
340	232	148	298	294	352	208	283	209	340	215	397	47	519	184	405	383	365
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	1	75	0	6	0	4	0	2	0	0	0	2	0	0	14	1
0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
231	187	307	517	28	376	265	271	96	153	206	213	96	189	98	541	499	401
0	0	0	7	0	0	0	0	0	0	1	0	0	0	0	0	0	0
615	418	614	1032	435	489	912	434	567	615	572	906	176	669	468	608	687	705
11	0	0	0	75	0	0	96	138	1	0	98	0	125	12	10	0	4
116	195	266	318	420	263	119	52	241	344	91	108	0	349	139	73	375	64
3	0	4	2	9	0	3	5	1	5	0	7	0	0	13	0	4	0
241	118	13	157	114	74	95	143	193	235	40	32	0	281	61	51	66	70
7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
153	134	286	302	337	113	138	137	135	67	161	219	355	120	80	1	130	64
8	17	223	76	403	53	318	65	80	46	80	180	131	59	176	161	186	240
0	14	0	80	58	0	59	34	72	53	0	12	0	69	0	46	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18
153	30	116	341	32	204	119	357	70	51	60	114	181	480	74	111	116	257
102	118	152	334	231	111	173	120	153	201	94	200	0	247	71	87	153	108
188	252	239	453	449	281	572	648	235	180	131	284	0	153	86	209	370	172
118	35	183	0	48	0	92	0	0	0	79	0	1	142	35	0	0	41
0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0
125	5	49	160	388	93	89	54	1	149	99	45	0	1	54	132	112	25
0	11	0	0	1	0	0	0	0	0	0	18	0	2	0	1	0	4
1742	1299	1287	2757	2257	1716	2112	1367	1622	2199	1427	2229	704	2058	1063	1873	2906	1829
155	0	153	225	148	6	63	0	64	194	0	97	13	107	43	4	189	20
66	109	126	158	380	0	448	168	123	188	73	360	1	0	15	79	587	144
0	6	0	23	0	45	0	0	0	78	11	0	0	0	0	2	42	0
0	0	37	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0
0	5	3	0	0	0	0	4	13	0	5	16	0	0	4	0	0	4
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	25	0	0	0	0	0	0	0	0	0	0	66	0
0	0	21	0	0	0	0	7	0	0	15	0	0	0	0	0	17	0
0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	3	0	0	0	0	0	0	0	2	0	0	0	2
0	0	0	0	0	0	0	0	4	0	0	0	0	8	5	0	0	0
44	10	197	226	50	45	0	73	37	0	57	40	258	0	0	93	35	70
0	40	0	0	1	0	0	3	0	0	37	43	0	0	42	56	0	69
2553	1593	1044	1620	2094	1860	3922	1729	1352	2327	1025	1720	926	1876	1961	1220	2936	1922
210	201	278	235	509	466	373	303	344	120	322	441	0	530	189	686	435	346
0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	1	0	0
0	0	0	0	62	0	0	70	0	0	0	0	0	0	23	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	41	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	42	0
0	0	0	4	0	0	0	0	0	0	5	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
442	258	67	105	316	198	575	37	356	281	391	385	0	1042	208	420	157	219
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	54	1	1	0	0	0	0	2	1	0	208	0	1	0	0	46
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5190	4985	8258	7836	10793	6294	6400	5421	6391	7917	2955	3322	1324	7811	4791	4503	12703	4585
0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	12
8859	5914	7770	6648	10039	3733	8303	3994	11443	6383	3510	6468	3924	15025	5582	3895	9185	5868
1	0	0	0	1	0	0	0	14	2	0	1	0	3	0	0	0	0
0	0	0	0	1	0	0	0	0	0	0	0	0	0	28	0	0	28
9	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0
906	531	179	284	426	327	763	76	334	509	276	357	317	643	214	327	449	441
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
394	188	323	331	268	388	206	29	51	212	101	251	10	157	171	277	543	192
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
257	204	44	45	0	62	92	72	20	24	80	69	0	353	8	105	139	87
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	68	0	0	0	0	21	0	0	8	0	0	0	132	0	0
0	0	10	0	0	0	10	6	0	19	0	6	0	0	0	5	0	11
374	119	235	285	450	299	216	365	505	265	97	287	457	764	135	389	450	188
506	372	240	412	294	445	246	334	413	442	213	481	0	357	350	233	336	416
639	134	233	164	327	371	321	0	358	381	66	166	202	356	292	266	356	238
0	0	15	2	0	34	89	0	0	0	39	49	0	41	0	61	57	0
312	203	103	214	172	157	323	210	235	297	154	180	21	244	112	106	339	224
249	271	236	522	289	339	791	290	474	297	300	534	454	397	213	324	476	444
0	0	21	0	0	0	39	0	34	0	18	38	0	46	32	27	0	44
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
175	18	77	550	482	76	322	5	1	148	39	330	8	565	75	110	133	295
239	43	94	109	111	209	101	80	120	129	115	201	421	116	52	100	180	61
283	213	138	192	163	270	202	311	322	873	174	211	0	596	170	97	346	175
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45	0	0	0	0	1	146	0	0	62	0	27	0	0	0	0	0	0
7	34	0	0	19	19	0	0	0	0	0	40	0	0	38	26	0	61
0	31	0	0	45	49	40	0	31	144	83	99	308	94	0	1	1	90
42	0	0	0	0	0	0	0	0	0	16	19	0	0	0	0	0	0
65	104	46	18	41	175	76	134	9	201	59	22	7	142	32	39	209	47
238	50	96	414	173	27	214	115	68	136	45	211	55	86	49	143	168	311
0	0	5	0	24	0	42	0	5	40	0	10	0	1	7	28	11	0
0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0	2	4	8	8	12	18	5	0	6	0	0	0	0	0	15	20	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29	8	0	56	10	0	0	18	0	48	13	17	0	2	1	17	11	22
0	0	0	0	0	0	0	0	0	0	12	0	0	32	0	12	0	0
31	5	0	0	122	38	0	71	104	0	0	0	0	70	0	1	0	1
48	0	104	0	41	72	0	24	1	0	35	7	313	0	54	46	8	47
0	0	9	0	0	0	0	0	50	0	0	21	0	0	0	0	42	0
156	138	55	40	83	78	77	78	162	72	21	143	634	242	64	17	214	200
496	143	138	235	612	258	534	325	243	224	375	505	454	195	227	275	595	304
0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
7	0	1	0	52	0	0	83	0	0	0	25	0	0	0	0	0	0
21	41	0	0	36	55	0	66	55	0	81	85	0	0	0	41	30	84
201	139	150	184	198	163	153	177	96	222	113	262	816	234	104	52	197	90
0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0
132	17	52	382	52	85	137	95	0	74	55	157	258	67	171	1	99	162
0	0	0	38	11	0	0	70	0	0	33	0	0	0	0	82	0	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	1	0	0	0	0	1	0	8	0	28	0	0	8	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
0	0	0	0	0	0	0	0	0	0	0	25	0	52	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	6	0	3	0	0	0	0
0	7	0	0	0	0	0	0	0	0	0	9	0	0	0	0	11	0
0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
49	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	7	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	47	0	0	0	34	0	0	23	0	0	0
315	109	187	272	135	259	374	81	101	110	99	146	0	198	100	67	133	139
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	75	0	0	0	0	5	0	0	0	0	1	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
81	1	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0
0	31	0	0	0	22	0	0	0	0	16	45	0	0	0	0	71	18
0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	52	6	1	0	0	0	27	0	0
0	0	0	0	0	0	57	0	0	0	17	0	0	0	0	0	0	10
0	0	0	1	0	0	30	36	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	54	0
0	0	0	0	0	30	16	0	0	0	3	0	0	0	0	0	0	7
41	0	0	0	0	0	0	0	5	0	0	3	0	46	0	0	0	20
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17
0	0	0	0	0	0	0	0	0	0	24	0	44	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	23	0	0	0	0	1	0	0	0	5	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	4	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
37	0	0	0	0	1	0	2	12	0	16	0	0	11	66	19	93	40
0	0	0	24	7	0	0	9	0	0	0	0	0	0	0	27	0	19
10	0	0	18	0	0	0	0	0	0	0	1	2	11	0	6	6	0
57	123	54	145	122	25	0	82	20	0	20	0	0	167	90	70	233	82
0	0	0	0	68	20	2	27	0	0	0	4	0	0	0	1	27	0
0	0	101	74	69	31	0	78	41	19	0	25	0	0	12	0	0	49
183	116	122	276	204	131	98	373	462	134	186	337	491	395	15	469	384	186
0	0	0	67	50	0	0	40	33	0	39	24	0	0	0	0	0	17
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
201	56	255	174	135	116	206	137	134	138	72	137	791	197	104	31	129	25
16	128	59	62	122	38	181	63	116	173	59	187	314	151	9	60	259	73
0	44	23	112	120	8	31	26	0	0	0	100	43	31	1	23	0	74
189	139	80	90	320	322	77	251	39	563	69	27	1	111	144	191	184	122
192	156	162	677	295	219	157	204	125	274	206	327	1035	182	172	441	136	331
532	290	598	273	961	350	647	252	470	257	230	302	262	420	290	610	1256	383
45	33	61	0	0	93	0	68	98	0	0	23	194	94	126	0	144	18
1	0	51	0	50	112	43	3	0	82	0	0	0	196	29	0	0	73
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0	10	35	0	0	35	0	0	23	0	0	0	0	9	4	0	7
0	0	14	0	0	0	0	0	15	0	7	55	0	13	9	0	0	7
0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
23	0	24	30	17	3	5	5	7	2	10	18	43	43	11	47	11	24
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0	22	0	0	0	3	4	0	0	0	4	0	3	32	0	0	17
0	0	0	3	0	0	0	0	0	0	19	1	0	0	0	0	0	0
46	0	0	2	2	0	0	2	0	0	7	13	67	0	24	0	0	39
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16	14	0	0	14	0	3	0	0	0	0	11	0	0	0	27	0	7
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
183	30	102	480	180	111	153	255	144	227	162	202	398	353	116	200	345	258
0	0	0	0	0	0	0	0	0	0	0	7	55	0	0	0	0	0
83	94	79	87	168	169	34	178	142	1	104	65	0	76	61	186	140	145
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
349	309	178	182	356	162	344	292	479	90	193	205	104	191	71	215	252	247
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	45	0	102	28	0	14	46	53	19	39	0	0	0	32	121	2
1367	986	716	947	840	454	1016	573	626	1559	368	702	415	1408	395	572	1604	752
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
976	435	269	804	530	478	1277	568	491	677	357	677	542	784	279	150	820	594
284	104	109	186	308	200	219	353	147	340	273	430	232	384	215	93	275	432
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	59	15	45	3	18	0	2	6	0	20	82	0	5	0	3	26	30
288	595	1884	1710	3269	771	1765	1503	1660	618	1540	2458	2284	2383	1888	1531	1896	1826
0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0
64	17	19	0	99	0	0	30	0	0	0	65	84	0	0	0	0	0
260	176	178	256	388	279	363	176	308	416	269	289	397	238	236	75	229	519
99	33	86	877	461	58	227	183	172	70	197	281	94	163	76	220	377	242
0	31	60	103	79	74	0	63	8	160	18	108	110	16	11	78	87	154
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
41	0	78	10	61	220	115	58	218	111	47	22	0	157	18	80	37	203
0	68	0	65	70	0	142	18	50	0	0	23	0	92	13	0	0	4
348	331	568	589	659	486	477	209	628	290	392	375	107	1058	259	238	556	543
0	0	0	4	0	0	0	0	0	2	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	3	0	5	0	1	80	0	0	3	0	0	0	8	0	31	29
