338	499	662	283	479	569	575	446
0	16	0	0	1	0	20	0
1	44	8	0	43	1	0	11
0	0	0	0	0	0	0	0
0	0	0	9	0	0	0	0
6	25	0	3	0	0	0	3
0	0	0	0	0	0	0	0
7	3	16	0	0	0	15	0
12	18	75	35	68	47	1	0
0	0	0	0	0	29	0	0
0	0	0	0	0	0	0	0
190	72	61	44	1	0	0	123
13	0	0	75	0	0	0	0
0	0	0	0	77	0	54	100
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	1	18	1
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
8	0	0	0	0	25	0	0
4	72	0	0	119	41	0	12
352	72	206	96	119	129	0	235
93	48	33	122	77	37	90	88
38	161	9	56	105	153	389	105
871	1947	1946	1001	459	907	1038	941
0	0	0	0	0	0	0	0
632	753	703	906	209	486	407	416
0	0	0	0	0	0	0	0
79	3	0	67	128	0	0	104
0	0	0	0	15	0	1	2
1	2	1	9	0	3	1	9
126	13	0	15	0	86	73	7
0	0	0	106	135	0	0	48
0	0	0	0	0	0	0	1
1186	891	1114	648	574	484	571	654
0	0	0	0	0	0	0	0
1	0	0	0	0	0	0	0
0	0	64	0	0	76	0	11
54	61	42	0	46	0	0	0
0	0	0	1	1	0	0	0
14	26	36	77	109	37	25	115
1	0	0	0	0	5	0	48
0	27	0	0	22	0	5	0
86	200	164	242	158	224	274	242
0	0	0	4	0	0	0	0
0	36	4	4	0	0	1	0
0	0	4	0	0	0	0	0
137	0	13	0	0	52	62	0
0	0	0	0	0	0	0	0
30	0	0	0	50	0	0	5
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	10
0	86	22	33	0	19	0	0
68	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
101	0	0	0	0	49	0	42
0	0	0	0	0	0	0	0
0	36	0	0	0	16	0	70
187	56	374	247	0	376	0	73
0	0	0	42	0	12	0	0
29	39	32	38	0	60	0	0
62	0	66	0	0	0	0	0
0	0	0	0	0	0	0	0
2	0	1	0	0	0	0	0
0	0	0	0	76	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	66	5	0	0	0	0	0
247	79	96	37	201	60	0	5
166	0	362	565	63	150	95	217
0	0	0	0	0	0	0	0
174	222	170	69	281	264	39	155
154	122	200	81	375	290	187	84
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
61	0	0	22	48	24	0	54
112	4	133	0	5	29	0	94
332	27	216	39	415	138	115	78
1518	2805	1851	1289	1283	1505	2175	1170
5409	3433	5581	4596	2376	3042	3810	2793
419	642	227	149	202	159	331	174
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	84	0	0	0	0	0
0	0	0	0	0	0	0	0
0	96	0	0	0	0	52	0
0	0	0	0	0	0	0	0
49	0	0	7	0	97	0	0
8	129	0	0	272	0	0	0
72	15	0	74	9	96	4	0
0	0	0	0	0	0	0	0
439	33	338	194	1	84	0	208
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	74	0	5	0	3
0	95	0	0	0	1	0	0
14	16	1	0	0	0	0	0
1	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
96	39	24	0	0	32	0	115
21	85	0	0	0	0	1	0
112	279	86	289	83	246	248	180
818	745	1018	1600	1138	707	688	976
0	0	0	0	0	0	0	0
0	86	0	114	49	0	0	0
0	0	0	0	0	0	0	0
0	70	38	3	20	16	0	0
111	76	169	124	435	112	1	118
108	86	100	132	0	136	0	50
0	34	0	0	88	0	0	0
1	54	88	0	8	1	0	37
36	10	0	3	37	0	41	35
96	179	1	362	105	229	206	148
0	0	0	1	0	0	57	0
21	4	0	11	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
2	150	64	313	3	14	4	157
0	0	0	0	0	0	0	0
0	0	32	46	0	0	0	0
2855	2989	4258	2386	1259	2862	2313	2908
0	46	0	0	0	0	0	38
134	142	0	153	45	0	65	57
0	0	0	0	0	0	0	0
90	146	0	220	215	42	11	51
136	100	37	111	47	0	130	0
20	0	0	17	0	8	0	24
0	34	5	0	47	0	0	0
10	97	12	69	0	178	20	130
15	0	7	23	54	0	0	16
0	96	0	0	0	0	56	24
93	127	78	78	97	11	60	82
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	17
0	95	0	0	0	0	0	10
407	573	635	408	308	183	862	448
1	15	0	74	0	2	0	20
0	0	0	0	0	0	0	0
0	13	24	10	4	4	0	19
105	130	43	77	0	25	70	26
0	0	0	0	0	0	0	0
176	0	99	108	156	0	91	0
424	203	279	395	813	711	395	103
246	449	301	710	226	243	376	263
0	0	0	0	0	0	0	0
342	261	553	211	199	117	420	200
0	0	70	0	2	0	0	0
0	0	12	0	45	26	0	19
45	0	0	0	0	0	0	0
53	74	94	93	1	166	253	320
76	74	0	88	41	0	86	125
1	0	0	0	0	0	0	0
0	26	0	0	0	8	0	0
0	0	0	0	0	0	0	0
6	48	0	28	12	29	0	63
34	7	59	0	0	0	234	0
0	0	18	0	0	0	0	0
404	634	158	244	60	155	501	201
0	0	0	0	0	0	0	0
0	0	0	5	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
104	57	199	321	350	167	66	110
0	0	0	0	0	0	0	0
373	76	383	244	73	118	207	154
0	0	0	141	1	0	0	55
187	176	208	113	0	41	0	31
0	0	0	0	0	6	19	1
16	91	178	98	19	62	41	72
0	0	0	0	0	0	0	0
146	139	169	120	176	109	265	88
74	0	209	132	41	92	92	65
261	0	116	0	45	3	116	33
0	0	0	0	0	0	74	0
0	0	42	23	0	32	197	0
20	0	24	0	14	0	0	0
57	102	57	97	41	416	0	162
117	77	0	1	50	0	0	34
0	0	0	0	0	0	0	0
182	56	22	252	115	32	158	47
