0	0	0	0	0	0	0	0	0	0	0	0
413	21	1	96	11	47	88	61	88	23	71	148
179	26	6	122	27	17	50	120	22	31	84	287
27	0	1	0	0	0	8	0	0	12	0	0
0	0	0	0	1	0	0	1	2	0	34	0
23	0	36	29	6	10	4	0	6	6	9	66
3	1	0	0	0	0	0	0	0	0	0	0
176	36	14	106	31	38	253	150	54	43	191	231
12	0	0	5	0	0	0	0	0	0	0	0
277	39	67	149	39	52	60	109	78	160	161	277
1217	62	239	168	67	100	267	318	395	401	741	1660
18	0	1	46	0	2	7	38	19	5	11	34
165	25	14	10	54	41	29	156	105	29	354	194
0	0	0	0	0	0	0	0	0	0	0	0
618	44	121	206	67	83	273	126	177	241	459	600
487	181	94	75	33	62	59	183	222	18	191	235
442	44	322	146	90	82	168	320	162	122	605	1036
0	0	0	0	0	0	4	28	0	0	2	0
42	0	0	54	1	0	0	1	5	9	39	34
0	0	0	0	0	0	0	0	7	1	2	0
60	13	116	7	25	13	33	153	63	22	59	83
198	19	14	27	5	13	34	133	52	15	116	235
0	0	0	0	0	0	0	0	0	0	0	0
923	90	124	55	34	66	47	117	388	36	181	247
64	12	0	6	0	4	18	1	30	7	20	48
33	0	15	5	2	12	21	77	45	13	78	35
301	34	75	402	123	128	229	208	267	101	686	563
0	0	0	0	0	0	0	0	0	0	0	0
8	0	0	0	1	0	3	0	3	0	4	16
255	42	35	108	15	39	57	136	67	37	147	287
11	7	0	57	0	2	2	5	4	0	2	2
342	10	48	32	64	23	74	310	37	62	234	38
713	62	215	101	136	56	132	292	180	192	498	673
209	25	75	109	27	75	62	56	109	71	340	412
0	0	0	0	0	1	0	1	0	1	12	2
143	14	14	0	6	22	25	49	34	8	76	156
162	6	66	132	32	50	61	86	85	89	231	298
0	0	0	0	2	0	0	34	1	0	4	27
7	0	0	19	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
246	9	75	47	0	8	75	151	56	57	147	367
0	0	0	0	0	0	0	0	0	1	0	14
34	0	0	0	2	4	21	39	0	4	1	203
0	0	0	0	0	0	0	0	0	0	0	0
15	2	0	20	0	1	10	2	8	7	38	207
285	17	171	86	58	47	71	145	72	50	320	216
11	0	0	19	0	0	6	11	0	0	13	39
679	31	116	271	80	64	161	444	132	128	406	893
0	0	0	0	0	0	0	0	0	0	0	0
31	26	33	85	25	20	48	88	25	53	231	667
248	0	0	0	8	0	0	0	0	0	0	25
0	0	0	0	0	1	0	1	0	0	0	0
1442	148	488	521	345	163	472	637	456	235	1149	1864
0	0	1	0	0	0	0	0	0	0	4	3
312	30	96	230	68	25	68	290	140	152	322	263
550	60	9	103	8	43	68	84	123	82	174	419
579	86	111	28	69	96	79	130	227	23	438	452
2	0	1	0	0	1	1	6	3	3	8	7
122	0	1	4	10	4	11	0	53	0	0	42
4	0	0	0	0	0	0	0	0	0	0	0
368	17	166	83	76	39	53	89	76	77	321	362
21	4	10	9	12	0	9	38	17	15	43	103
2	0	4	8	0	0	0	91	12	29	1	0
0	0	0	0	0	0	0	0	0	0	6	0
553	32	204	110	42	78	95	286	78	122	314	1304
148	19	20	15	0	27	18	36	50	26	45	62
27	10	7	0	0	8	18	18	10	16	3	34
455	54	333	562	129	130	151	520	201	105	774	1352
62	6	0	0	0	0	0	0	25	0	0	5
41	7	23	48	35	6	42	91	25	13	76	185
38	3	21	10	30	7	55	44	24	8	115	54
1536	128	485	253	129	140	317	737	384	180	800	990
82	20	25	0	12	25	14	22	60	0	49	59
64	0	0	63	25	0	57	70	43	29	45	47
63	7	386	36	30	19	43	73	118	111	195	496
0	2	0	24	0	1	6	75	29	21	2	42
7	0	7	1	1	0	0	0	0	0	9	11
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
42	0	0	0	0	0	0	0	0	0	0	25
3	0	1	0	0	8	0	0	0	0	0	0
23	0	2	0	15	7	0	6	6	0	0	110
2	0	0	0	0	0	0	1	0	0	0	0
0	7	0	0	0	9	0	1	1	12	1	9
31	1	0	1	13	5	24	4	0	0	0	25
175	36	0	8	0	36	0	0	10	0	6	62
1770	210	679	404	129	272	284	510	497	69	736	890
114	24	6	0	12	17	3	58	18	0	43	132
34	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	3	0	20	4
0	0	0	7	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	13	0
0	0	0	0	0	0	0	1	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	1	0	0	0	0	0	0	0
351	41	21	45	10	18	48	28	108	25	86	132
0	0	0	0	0	0	0	7	0	0	27	0
1	0	0	0	1	0	0	0	1	0	0	1
0	0	1	0	1	0	1	0	0	1	2	0
40219	3490	10985	6363	5335	4584	10047	14797	12355	9646	34785	49640
0	0	0	0	0	0	0	0	0	0	0	0
47	0	0	0	0	0	38	0	0	0	1	86
32094	3954	4617	4612	3013	2599	4799	6315	9012	8574	21465	25598
5	1	0	0	1	2	1	1	2	2	5	5
0	0	1	0	1	0	0	0	0	0	1	0
0	0	0	0	0	0	0	0	0	0	0	3
607	36	368	117	30	82	205	151	215	152	611	422
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	2	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
885	105	630	389	162	132	328	540	514	359	1023	2262
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	4	0	0	6	9	10	3	0	0
12	2	0	8	0	0	1	0	0	0	0	0
635	102	277	397	76	75	354	456	269	173	854	1360
285	8	26	0	53	31	57	59	62	49	154	110
1040	111	401	277	112	124	324	333	289	153	733	836
50	0	0	0	0	9	15	43	15	9	84	70
223	51	107	89	45	25	83	135	133	68	246	322
783	131	285	204	114	154	186	469	335	111	663	1072
30	1	37	0	9	4	29	37	18	10	9	59
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	6	9	0
166	1	48	42	2	13	39	95	80	12	68	161
312	39	286	205	170	77	204	410	236	130	810	987
179	0	78	28	9	15	34	33	24	19	139	119
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	1
81	7	27	28	10	4	19	52	161	16	64	77
92	2	89	19	12	6	8	11	39	7	59	24
75	6	0	24	0	8	8	22	26	0	12	46
0	0	0	0	0	0	0	0	0	0	0	0
208	25	1	30	53	21	50	65	62	18	62	68
142	13	98	219	18	49	65	154	42	48	261	461
0	0	37	0	0	0	0	0	4	0	2	0
0	0	0	0	0	0	0	0	0	0	14	48
26	2	6	6	2	1	10	15	8	0	32	23
0	0	0	12	0	0	0	0	0	0	0	0
136	7	22	149	4	19	57	61	44	44	132	176
15	12	4	0	0	4	5	11	31	13	5	4
119	8	51	64	66	18	20	132	28	117	146	160
0	0	0	0	0	0	0	0	0	0	7	0
0	0	0	0	0	0	0	0	0	0	0	0
126	5	24	18	3	4	13	29	21	17	24	57
948	117	152	49	57	78	59	69	251	39	279	440
0	0	0	0	0	0	1	6	0	2	0	0
0	2	0	0	0	4	39	1	0	1	28	1
262	4	232	252	58	45	161	292	147	105	311	1050
419	86	164	116	40	74	191	108	136	74	411	741
29	0	0	0	0	7	5	10	0	4	9	82
973	55	31	32	19	8	15	45	41	91	114	22
30	0	0	0	0	6	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	2	1	0	0	0	0	0	0	26
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	6	0	0
61	17	0	0	0	5	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	1	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
131	5	47	27	20	1	65	17	67	8	32	78
905	53	336	94	92	140	133	155	159	59	440	974
0	0	0	0	0	0	0	0	0	0	0	0
228	171	387	145	274	163	228	517	441	472	1617	434
0	0	0	1	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	2	0	0	0	7
2	0	0	0	0	0	0	4	0	0	0	5
0	7	0	0	1	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	12
0	0	0	0	0	0	1	0	0	0	0	3
0	0	0	0	0	1	0	14	0	0	3	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	2	0	6	2
0	0	0	0	0	0	1	0	0	0	0	6
9	8	1	26	2	7	5	47	35	31	121	65
0	0	0	1	1	0	0	1	4	10	37	0
0	6	0	0	0	0	0	0	0	0	1	24
0	4	0	1	0	0	0	11	0	1	3	1
0	0	0	0	0	2	0	24	0	2	8	0
0	0	0	0	0	0	0	1	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	14	0	0	0	0	0	32	1	0	9	9
2	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	6	0	0	0	0	2	0	0
0	0	0	0	0	1	0	0	0	1	0	40
7	0	0	4	0	0	0	23	0	0	0	0
7	2	10	32	15	4	21	2	11	13	23	98
1	0	7	0	0	0	5	0	0	0	1	13
62	12	0	0	0	11	0	0	5	11	0	0
0	0	0	0	0	0	0	0	0	2	0	30
36	35	42	195	65	52	123	160	118	387	162	182
1016	192	242	189	26	102	257	277	151	91	316	875
37	0	9	0	0	0	6	205	10	7	28	209
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
68	2	0	32	2	0	4	24	23	2	78	269
120	6	29	4	3	0	42	68	0	1	88	72
55	12	10	53	5	3	33	44	46	47	64	99
116	0	0	0	0	0	1	0	13	0	0	0
64	11	85	211	27	39	7	48	58	39	185	126
254	3	47	37	45	31	93	106	121	39	184	286
114	4	24	0	0	4	21	1	30	1	53	156
9	1	3	0	7	3	22	6	37	4	29	1
0	0	0	0	0	0	0	0	0	4	0	47
60	1	1	41	2	19	15	16	13	17	30	143
29	0	0	0	0	0	21	18	16	0	8	4
2	0	0	1	0	0	0	0	4	0	0	0
15	0	2	2	0	1	3	13	3	10	18	52
0	0	0	0	0	0	0	0	0	0	0	0
1	0	0	0	30	2	3	8	1	0	52	23
0	30	0	2	17	14	0	0	0	6	4	0
55	17	0	1	5	0	1	4	1	6	34	17
0	0	0	0	0	0	0	0	0	0	0	0
7	2	0	0	0	2	0	9	23	16	3	56
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	6
546	24	190	110	26	59	78	203	96	79	236	778
0	0	1	0	0	0	0	0	0	2	0	10
1128	310	1	1	14	296	19	66	350	5	116	128
5	2	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
514	19	201	99	36	62	120	221	100	104	495	498
0	0	0	0	11	0	16	0	0	0	17	0
0	0	0	0	0	0	0	0	0	0	0	0
2	0	0	0	0	4	0	15	11	0	8	15
592	19	115	65	54	68	191	283	205	89	606	459
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	4	0
0	0	0	0	0	0	0	0	0	0	0	0
1227	94	229	225	178	160	328	440	348	158	902	1314
357	95	110	166	56	50	168	171	125	45	223	244
0	0	0	0	0	0	0	0	0	0	0	0
445	39	81	50	63	53	133	276	146	253	343	364
5686	736	737	1132	755	976	923	3345	2195	833	6830	6399
17	15	41	37	8	10	10	3	2	0	33	145
4	0	0	3	0	0	8	2	2	6	20	37
724	45	63	144	48	126	86	364	227	130	271	980
320	8	156	84	41	62	39	111	44	146	124	667
103	31	0	5	14	24	81	36	25	11	32	7
0	0	0	0	0	0	0	0	0	0	0	7
0	0	0	0	0	0	0	6	0	0	1	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
36	1	0	0	0	0	16	28	6	0	0	0
16	0	0	0	0	1	0	0	0	0	0	0
720	72	180	88	38	29	106	147	212	62	434	695
9	3	1	3	3	0	2	0	0	1	3	13
28	21	0	4	25	0	0	0	0	12	21	94
11	0	0	0	0	0	0	15	0	0	15	15
340	27	70	56	29	16	148	134	87	126	151	368
31	5	0	15	0	7	22	46	0	19	68	193
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	3	0	23	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	6	0	0	0	0	0
0	0	0	0	0	0	0	6	0	0	0	0
0	0	1	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
109	12	16	81	7	15	28	48	20	7	53	35
136	29	110	51	65	21	11	151	120	87	390	368
2414	169	592	612	273	299	392	798	556	598	1338	2658
798	84	238	55	121	77	280	282	329	261	529	744
306	36	228	72	68	29	115	168	57	121	273	501
2	0	1	0	0	0	0	0	0	0	6	31
204	21	46	76	22	17	32	39	57	18	258	219
12	0	0	0	0	0	0	0	0	0	0	0
769	80	421	343	144	140	240	355	261	134	581	1367
1405	66	3	98	69	36	208	966	141	193	392	699
55	6	0	41	19	9	23	17	43	49	162	73
65	2	9	24	0	2	48	2	14	5	35	129
27	0	0	0	0	0	0	0	0	0	0	5
54	0	66	83	33	7	188	0	36	80	254	387
0	0	0	0	0	0	0	0	0	0	0	0
396	10	29	138	84	83	41	157	89	9	310	475
37	0	0	0	0	0	0	0	0	0	4	1
0	0	0	1	0	0	0	0	0	0	0	0
1789	140	360	798	213	216	325	619	189	238	929	2344
68	20	0	23	0	1	32	65	6	3	34	41
709	67	194	88	102	64	151	430	169	98	266	656
0	0	0	0	0	0	0	0	0	0	0	0
121	6	41	52	18	8	61	75	28	32	95	108
0	0	0	0	0	0	0	0	0	0	0	0
198	22	80	172	22	26	33	139	132	51	295	398
32	0	0	13	0	0	51	18	8	0	13	18
22	13	8	32	38	9	25	112	27	24	185	117
0	0	0	0	0	1	0	4	0	0	0	0
0	0	0	1	1	0	1	0	0	0	0	2
0	0	0	0	0	4	0	10	0	0	2	0
127	13	16	74	0	20	90	80	34	86	113	109
1	0	0	0	0	0	1	2	0	0	1	4
1	0	0	0	0	0	0	1	2	0	1	0
22	4	1	6	2	5	4	9	6	6	6	35
3	0	0	3	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	10
11	0	0	2	0	1	0	0	0	0	0	9
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
30	11	4	27	6	4	7	16	9	29	33	28
0	0	0	0	0	0	0	0	0	0	0	0
24	0	0	3	0	1	0	2	0	0	47	10
199	15	34	65	84	58	122	178	64	106	236	506
17	4	1	1	0	3	0	0	12	4	6	30
249	33	75	7	4	40	77	45	83	46	114	197
34	1	0	0	0	0	0	24	3	12	43	0
805	87	289	241	57	115	267	449	271	65	481	744
10	0	0	0	0	0	0	0	0	2	0	0
0	0	0	0	2	0	0	0	0	0	0	0
111	27	124	140	19	20	21	42	87	93	226	257
105	14	24	109	56	31	127	67	70	61	229	289
226	17	82	65	52	21	83	22	35	7	83	317
58	2	0	16	20	1	8	47	14	8	11	50
442	58	60	116	6	14	27	159	145	97	111	282
857	69	1	15	0	97	24	80	325	44	44	200
0	0	0	0	1	0	9	5	10	0	0	0
28	6	0	7	0	10	35	19	11	20	42	33
0	0	0	0	12	1	0	0	0	0	0	29
365	32	242	82	16	42	49	125	165	100	438	682
772	38	362	301	93	82	190	244	164	65	398	982
49	0	0	0	0	0	0	0	0	4	35	170
330	33	63	99	22	54	68	27	29	52	154	388
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	4	0	0	0	0	0	0	0
45	1	0	2	8	3	43	24	6	4	0	17
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
104	3	5	64	0	10	58	138	23	15	60	228
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
131	12	35	0	16	8	46	0	28	7	30	156
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
96	10	25	56	20	5	55	45	30	26	58	153
26	0	5	8	1	0	2	5	5	6	10	11
3598	394	423	485	291	200	562	934	1059	221	1612	1568
866	89	311	697	303	194	381	485	316	548	1134	1869
81	3	18	0	7	6	4	39	21	4	20	110
8	4	5	10	1	6	32	9	0	7	13	39
68	2	0	14	19	1	53	25	37	12	29	16
1661	335	137	155	145	350	116	204	250	99	227	237
0	0	0	0	0	0	0	0	0	0	0	7
128	2	1	20	0	4	20	10	8	4	13	5
3	0	0	39	0	0	0	0	0	0	0	0
3054	208	425	268	238	254	580	1108	683	610	1314	2000
81	2	26	44	5	6	13	146	27	5	20	171
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
52	0	0	0	0	0	0	0	0	0	0	0
14	0	4	4	3	2	2	4	10	0	5	14
0	0	0	0	0	0	0	0	0	0	0	1
904	110	1446	1038	568	237	680	1064	714	662	3219	2768
977	48	109	78	73	38	147	102	192	32	237	393
92	21	7	42	18	12	10	29	42	9	147	76
0	0	0	0	0	0	0	0	0	0	0	0
9	0	7	2	0	0	20	0	0	0	6	0
189	33	129	102	104	77	28	167	167	87	801	1174
198	10	121	126	43	42	265	111	93	67	467	558
0	0	0	0	0	0	0	0	0	0	0	1
642	62	29	171	44	59	93	150	115	164	422	354
490	18	58	46	44	17	68	142	104	70	222	150
93	14	0	2	9	18	23	78	40	38	103	158
0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	1	0	2	0	0	9	0	1	4
0	0	14	2	0	0	0	0	0	0	0	12
0	0	0	0	0	4	0	0	0	0	0	3
114	0	179	93	16	32	116	58	53	85	335	492
80	10	0	0	0	1	46	22	10	9	10	1
1291	94	76	82	56	95	137	221	154	88	427	486
43	2	27	27	13	14	61	176	15	3	90	103
1480	336	0	19	9	174	3	2	451	1	41	144
13	0	12	55	0	0	9	15	20	14	33	46
740	30	179	64	57	63	163	87	123	174	352	210
32	2	5	6	43	7	5	11	16	16	145	88
2	1	0	0	0	3	0	0	13	0	0	0
3	1	1	0	0	0	34	0	0	10	22	80
695	81	120	189	35	62	154	94	239	125	116	532
286	20	42	73	35	30	73	95	30	32	217	380
33	14	2	57	9	23	24	33	19	22	81	145
3082	358	106	145	169	573	231	416	406	48	538	1884
373	79	379	885	34	161	308	322	346	192	744	1921
1	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
3	0	2	1	0	1	2	0	2	2	0	1
5	0	1	4	1	0	1	1	2	0	0	2
0	0	14	0	0	0	2	0	0	1	0	20
0	0	0	0	0	0	0	0	0	0	0	3
8	4	0	51	0	0	20	24	0	3	0	50
0	0	0	0	0	0	0	0	0	0	0	0
1	0	0	0	0	0	3	0	0	2	0	0
561	50	106	248	56	87	306	193	136	131	460	1450
49	0	76	33	21	3	23	46	7	1	22	203
367	54	102	338	38	63	345	399	225	238	373	950
216	10	6	68	18	11	30	84	76	26	55	88
1753	254	309	324	111	156	234	429	402	124	890	1307
580	65	107	87	48	75	133	189	249	83	365	926
45	1	29	6	6	5	9	59	0	0	31	17
0	0	0	0	0	4	0	0	1	1	0	0
775	95	311	204	63	71	322	270	263	266	449	746
68	6	13	58	4	9	0	17	23	74	19	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	1	0	0	0	0	0
0	0	0	0	0	0	2	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	2	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
4	0	0	0	0	0	0	0	0	0	0	3
244	23	57	67	48	31	19	210	137	113	366	519
10	1	1	0	0	0	7	6	4	2	14	14
10	0	0	0	0	0	0	0	0	0	4	0
4	0	0	10	0	2	0	6	0	0	0	1
94	27	25	38	74	43	109	113	59	84	149	76
212	15	142	165	23	57	108	165	67	112	252	536
294	28	125	68	25	30	102	106	67	54	125	315
24	0	1	23	1	3	8	5	2	2	23	28
41	3	57	64	4	19	13	9	13	9	106	74
192	22	35	8	39	6	95	53	101	19	103	247
1040	94	533	723	839	362	612	1743	1028	273	4496	10623
0	0	0	0	0	0	0	0	0	0	0	6
0	0	1	0	0	0	0	0	0	0	0	0
6	17	0	0	0	0	0	0	0	0	0	46
625	77	27	90	10	100	77	64	284	30	155	184
152	5	57	53	41	32	65	187	31	33	120	252
540	157	4	0	0	12	0	0	21	0	28	5
0	0	0	7	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	6	6	2
177	0	18	47	1	11	70	4	44	1	37	82
0	0	0	0	0	0	10	0	0	0	3	1
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	1	17	19	10	11	1	0	27	1	13	23
1701	337	188	200	33	179	188	143	510	33	353	419
0	0	0	0	0	0	0	0	0	0	0	0
364	62	22	31	1	18	18	36	145	13	46	370
1	0	0	0	0	0	0	0	0	0	0	0
